_id,title,text,query
<dbpedia:Victorian_era>,Victorian era,"The Victorian era of British history (and that of the British Empire) was the period of Queen Victoria's reign from 20 June 1837 until her death, on 22 January 1901. It was a long period of peace, prosperity, refined sensibilities and national self-confidence for Britain.",how did the victorian period impact
<dbpedia:Wrestling_weight_classes>,Wrestling weight classes,"In many styles of wrestling, opponents are matched based on weight.",what is weight class for wrestling
<dbpedia:WorldForge>,WorldForge,The WorldForge project is producing an open source framework for massively multiplayer online role-playing games. The intent lies in creating a widely used development framework and set of libraries by motivating interested developers to improve on the original code.,what is worldforged
<dbpedia:Wallis_and_Futuna>,Wallis and Futuna,"Wallis and Futuna, officially the Territory of the Wallis and Futuna Islands (/ˈwɒlɪs/ and /fuːˈtuːnə/; French: Wallis et Futuna or Territoire des îles Wallis et Futuna, Fakauvea and Fakafutuna: Uvea mo Futuna), is a French island collectivity in the South Pacific between Tuvalu to the northwest, Rotuma of Fiji to the west, the main part of Fiji to the southwest, Tonga to the southeast, Samoa to the east, the New Zealand territory of Tokelau to the northeast and to a more distant north the Phoenix Islands (Kiribati).",where are the wallis uvea islands
<dbpedia:William_Blake>,William Blake,"William Blake (28 November 1757 – 12 August 1827) was an English poet, painter, and printmaker. Largely unrecognised during his lifetime, Blake is now considered a seminal figure in the history of the poetry and visual arts of the Romantic Age. His prophetic poetry has been said to form ""what is in proportion to its merits the least read body of poetry in the English language"".",who was william blake?
<dbpedia:Wire-frame_model>,Wire-frame model,"A wire-frame model is a visual presentation of a three-dimensional (3D) or physical object used in 3D computer graphics. It is created by specifying each edge of the physical object where two mathematically continuous smooth surfaces meet, or by connecting an object's constituent vertices using straight lines or curves. The object is projected onto a display screen by drawing lines at the location of each edge.",what is wireframe
<dbpedia:Wankel_engine>,Wankel engine,"The Wankel engine is a type of internal combustion engine using an eccentric rotary design to convert pressure into rotating motion. Over the commonly used reciprocating piston designs, the Wankel engine delivers advantages of: simplicity, smoothness, compactness, high revolutions per minute, and a high power-to-weight ratio. The engine is commonly referred to as a rotary engine, although this name applies also to other completely different designs.",what is wankel engine
<dbpedia:World_Wide_Web_Consortium>,World Wide Web Consortium,"The World Wide Web Consortium (W3C) is the main international standards organization for the World Wide Web (abbreviated WWW or W3).Founded and currently led by Tim Berners-Lee, the consortium is made up of member organizations which maintain full-time staff for the purpose of working together in the development of standards for the World Wide Web.",what is w3c
<dbpedia:Writers_of_the_Future>,Writers of the Future,"Writers of the Future (WOTF) is a science fiction and fantasy story contest that was established by L. Ron Hubbard in the early 1980s. A sister contest, Illustrators of the Future, presents awards for science fiction art.  Hubbard characterized the contest as a way of ""giving back"" to the field that had defined his professional writing life.  The contest has no entry fee and is the highest-paying contest for amateur science-fiction and fantasy writers.",writer of the future
<dbpedia:Well-order>,Well-order,"In mathematics, a well-order relation (or well-ordering) on a set S is a total order on S with the property that every non-empty subset of S has a least element in this ordering. The set S together with the well-order relation is then called a well-ordered set. The hyphen is frequently omitted in contemporary papers, yielding the spellings wellorder, wellordered, and wellordering.Every non-empty well-ordered set has a least element.",well-order relation algebra definition
<dbpedia:Coregonus>,Coregonus,"Coregonus is a diverse genus of fish in the salmon family (Salmonidae).  The type species is Coregonus lavaretus.  The Coregonus species are known as whitefishes.  The genus contains at least 68 described extant taxa, but the true number of species is a matter of debate.Several species, including the Arctic cisco (C. autumnalis), the Bering cisco (C. laurettae), and the least cisco (C.",what genus is coregonus
<dbpedia:WYSIWYG>,WYSIWYG,"WYSIWYG (/ˈwɪziwɪɡ/ WIZ-ee-wig) is an acronym for ""What You See Is What You Get"". In computing, a WYSIWYG editor is a system in which content (text and graphics) onscreen during editing appears in a form closely corresponding to its appearance when printed or displayed as a finished product, which might be a printed document, web page, or slide presentation.",what is a wysiwyg editor
<dbpedia:Web_commerce>,Web commerce,"Web commerce is a form of electronic commerce that is conducted primarily through the World Wide Web, but may also use email and other aspects of the Internet.Merchants set up a website to display their products or services for consumers to access by using a web browser. Websites present the consumer with various options for searching and selecting products and services, which offer speed and convenience of shopping from home or the office.",web commerce definition
<dbpedia:Werner_Herzog>,Werner Herzog,"Werner Herzog Stipetić (German: [ˈvɛɐ̯nɐ ˈhɛɐ̯tsoːk ˈstɪpɛtɪt͡ʃ]; born 5 September 1942), known as Werner Herzog, is a German film director, producer, screenwriter, author, actor and opera director.Herzog is considered one of the greatest figures of the New German Cinema, along with Rainer Werner Fassbinder, Margarethe von Trotta, Volker Schlöndorff, Werner Schröter, and Wim Wenders.",werner herzog movie
<dbpedia:Walking>,Walking,"This article is about the mode of transportation. For other uses, see Walk (disambiguation) and Walking (disambiguation).Walking (also known as ambulation) is one of the main gaits of locomotion among legged animals, and is typically slower than running and other gaits.  Walking is defined by an 'inverted pendulum' gait in which the body vaults over the stiff limb or limbs with each step.",definition of walking
<dbpedia:Well-ordering_theorem>,Well-ordering theorem,"In mathematics, the well-ordering theorem states that every set can be well-ordered. A set X is well-ordered by a strict total order if every non-empty subset of X has a least element under the ordering. This is also known as Zermelo's theorem and is equivalent to the Axiom of Choice. Ernst Zermelo introduced the Axiom of Choice as an ""unobjectionable logical principle"" to prove the well-ordering theorem.",what is zermelo's theorem
<dbpedia:Władysław_Reymont>,Władysław Reymont,Władysław Stanisław Reymont (7 May 1867 – 5 December 1925) was a Polish novelist and the 1924 laureate of the Nobel Prize in Literature. His best-known work is the award-winning four-volume novel Chłopi (The Peasants).,who wrote the peasants
<dbpedia:Battle_of_Kursk>,Battle of Kursk,"The Battle of Kursk was a Second World War engagement between German and Soviet forces on the Eastern Front near Kursk (450 kilometres or 280 miles south-west of Moscow) in the Soviet Union during  July and August 1943. The German offensive was code-named Operation Citadel (German: Unternehmen Zitadelle) and led to one of the largest armoured clashes in history, the Battle of Prokhorovka.",what was the battlefield of kursk
<dbpedia:When_Harry_Met_Sally...>,When Harry Met Sally...,"When Harry Met Sally… is a 1989 American romantic comedy film written by Nora Ephron and directed by Rob Reiner. It stars Billy Crystal as Harry and Meg Ryan as Sally. The story follows the title characters from the time they meet just before sharing a cross-country drive, through twelve years or so of chance encounters in New York City.",when did harry and sally meet
<dbpedia:Geography_of_Western_Sahara>,Geography of Western Sahara,"Western Sahara is a territory in Northern Africa, bordered by the North Atlantic Ocean, Morocco proper, Algeria (Tindouf region), and Mauritania.   Geographic coordinates: 24°30′N 13°00′W",what continent is saharan africa in
<dbpedia:William_DeVries>,William DeVries,"William Castle DeVries (born December 19, 1943) is an American cardiothoracic surgeon, mainly known for the first transplant of a TAH (total artificial heart) using the Jarvik-7 model.",who is william devries
<dbpedia:Water>,Water,"Water (chemical formula: H2O) is a transparent fluid which forms the world's streams, lakes, oceans and rain, and is the major constituent of the fluids of organisms. As a chemical compound, a water molecule contains one oxygen and two hydrogen atoms that are connected by covalent bonds. Water is a liquid at standard ambient temperature and pressure, but it often co-exists on Earth with its solid state, ice; and gaseous state, steam (water vapor).",what is the chemical formula of water
<dbpedia:Wicca>,Wicca,"Wicca (English pronunciation: /ˈwɪkə/) is a modern pagan, witchcraft religion. It was developed in England during the first half of the 20th century and was introduced to the public in 1954 by Gerald Gardner, a retired British civil servant. Wicca draws upon a diverse set of ancient pagan and 20th century hermetic motifs for its theological structure and ritual practice.",what is wicca
