_id,title,text,query
<dbpedia:Drawing_board>,Drawing board,"A drawing board (also drawing table, drafting table or architect's table) is, in its antique form, a kind of multipurpose desk which can be used for any kind of drawing, writing or impromptu sketching on a large sheet of paper or for reading a large format book or other oversized document or for drafting precise technical illustrations.",what is a drawing board
<dbpedia:Pet_Shop_Boys>,Pet Shop Boys,"Pet Shop Boys are a British electronic pop duo, formed in London in 1981 and consisting of Neil Tennant (main vocals, keyboards, occasional guitar) and Chris Lowe (keyboards, occasional vocals).Pet Shop Boys have sold more than 50 million records worldwide, and are listed as the most successful duo in UK music history by The Guinness Book of Records.",what band is pet shop boys from
<dbpedia:Dark_moon>,Dark moon,"A dark moon describes the Moon during that time that it is invisible against the backdrop of the Sun in the sky. The duration of a dark moon is between 1.5 and 3.5 days, depending on the orientation of the Earth and Sun.In astronomical usage, the new moon occurs in the middle of this period [source?], when the moon and sun are in conjunction. This definition has entered popular usage, so that calendars will typically indicate the date of the ""new moon"" rather than the ""dark moon"".",what is a dark moon
<dbpedia:Mendel_University_Brno>,Mendel University Brno,"Mendel University in Brno is located in Brno, Czech Republic. It was founded on 24 July 1919 and now consists of five faculties and one institute - the Faculty of Agronomy, Faculty of Forestry and Wood Technology, Faculty of Business and Economics, Faculty of Horticulture, Faculty of Regional Development and International Studies and Institute of Lifelong Education. It is named since 1994 after Gregor Mendel, the botanist and ""father of genetics"", who was active in this city during his lifetime.",bruno mendel university
<dbpedia:Elias_delta_coding>,Elias delta coding,Elias delta code is a universal code encoding the positive integers developed by Peter Elias.,elas code definition
<dbpedia:Elias_gamma_coding>,Elias gamma coding,Elias gamma code is a universal code encoding positive integers developed by Peter Elias. It is used most commonly when coding integers whose upper-bound cannot be determined beforehand.,elias gamma code
<dbpedia:Russulales>,Russulales,"The Russulales are an order of the Agaricomycetes, (which include the agaric genera Russula and Lactarius and their polyporoid and corticioid relatives).",what are russulales
<dbpedia:Tercet>,Tercet,"A tercet is composed of three lines of poetry, forming a stanza or a complete poem. English-language haiku is an example of an unrhymed tercet poem.",what is a tercet
<dbpedia:E.164>,E.164,"E.164 is an ITU-T recommendation, titled The international public telecommunication numbering plan, that defines a numbering plan for the world-wide public switched telephone network (PSTN) and some other data networks.E.164 defines a general format for international telephone numbers. Plan-conforming numbers are limited to a maximum of 15 digits.",what is e164
<dbpedia:Montgolfier_brothers>,Montgolfier brothers,"Joseph-Michel Montgolfier (26 August 1740 – 26 June 1810) and Jacques-Étienne Montgolfier  (6 January 1745 – 2 August 1799) were the inventors of the Montgolfière-style hot air balloon, globe aérostatique.  The brothers succeeded in launching the first piloted ascent, carrying Étienne into the sky.  Later, in December 1783, in recognition of their achievement, their father Pierre was elevated to the nobility and the hereditary appellation of de Montgolfier by King Louis XVI of France.",who is montgolfier
