_id,title,text,query
"<dbpedia:Paxson,_Alaska>","Paxson, Alaska","Paxson is a census-designated place (CDP) in Valdez-Cordova Census Area, Alaska, United States. As of the 2010 census, its population was 40. It is located on the Richardson Highway at the junction with the Denali Highway.",what state is paxson alaska
"<dbpedia:Tolsona,_Alaska>","Tolsona, Alaska","Tolsona /təlˈsoʊnə/ is a census-designated place (CDP) in Valdez-Cordova Census Area, Alaska, United States. The population was 30 at the 2010 census.",what is the population of tolsona alaska
"<dbpedia:Tazlina,_Alaska>","Tazlina, Alaska","Tazlina /tæzˈliːnə/ (Tezdlen Na’ in Ahtna Athabascan) is a census-designated place (CDP) in Valdez-Cordova Census Area, Alaska, United States. At the 2010 census the population was 297.",tezlina alaska population
"<dbpedia:Pitkas_Point,_Alaska>","Pitkas Point, Alaska","Pitkas Point (Negeqliim Painga in Central Yup'ik) is a census-designated place (CDP) in Kusilvak Census Area, Alaska, United States.  The population was 125 at the 2000 census.",where is pitkas point
"<dbpedia:Kotlik,_Alaska>","Kotlik, Alaska","Kotlik (Qerrulliik  in Central Yup'ik) is a city in Kusilvak Census Area, Alaska, United States. At the 2000 census the population was 591.",what county is kotlik alaska in
"<dbpedia:Emmonak,_Alaska>","Emmonak, Alaska","Emmonak (Imangaq in Central Yup'ik) is a city in Kusilvak Census Area, Alaska, United States. At the 2000 census the population was 767.",what alaska state is emmonak in
"<dbpedia:Marshall,_Alaska>","Marshall, Alaska","Marshall (Masserculleq  in Central Yup'ik) is a city in Kusilvak Census Area, Alaska, United States. At the 2000 census the population was 349.",what state is marshall alaska
"<dbpedia:Chevak,_Alaska>","Chevak, Alaska","Chevak (Cevʼaq , which means ""cut-through channel"" in Chevak Cup’ik) is a city in Kusilvak Census Area, Alaska, United States. At the 2000 census the population was 765.There is a tri-language system in Chevak; English, Cup’ik, and a mixture of the two languages. The people in Chevak speak a dialect of Central Yup'ik, Cup'ik (pr. Chew-pick), and identify themselves as Cup'ik people rather than Yup'ik.",what state is chevak alaska in
"<dbpedia:Whittier,_Alaska>","Whittier, Alaska","Whittier is a city in the Valdez–Cordova Census Area, in the U.S. state of Alaska. As of 2014, the population estimate was 217. The city is also a port for the Alaska Marine Highway.",what state is whittier in
<dbpedia:Álfröðull>,Álfröðull,"Álfröðull (Old Norse ""elf-beam"", ""elf-disc"" or ""elf-glory, elf-heaven"") is a term and common kenning in Norse mythology. It is ambiguous, referring both to the sun-chariot of the sun goddess Sól (for example, Alfröðull is said to shine in Skírnismál, verse 4) and to the rider (Sól herself). Álfröðull is pulled by two horses, Árvakr and Alsviðr. The chariot is pursued by the wolf Sköll.",elf warrior definition
"<dbpedia:Pilot_Station,_Alaska>","Pilot Station, Alaska","Pilot Station (Tuutalgaq in Central Yup'ik) is a city in Kusilvak Census Area, Alaska, United States. The population was 550 at the 2000 census.",pilot station alaska
"<dbpedia:Hooper_Bay,_Alaska>","Hooper Bay, Alaska","Hooper Bay or Naparyarmiut (Naparyaarmiut in Central Yup'ik) is a city in Kusilvak Census Area, Alaska, United States. At the 2000 census the population was 1,014. The Boards of Canada EP Hooper Bay was named after the city.",where is hooper bay alaska?
"<dbpedia:Nunam_Iqua,_Alaska>","Nunam Iqua, Alaska","Nunam Iqua, formerly called Sheldon Point, is a city in the Kusilvak Census Area in the U.S. state of Alaska. At the 2010 census the population was 187.Nunam Iqua is a Yupik name meaning ""the end of the tundra"". A man named Sheldon opened a fish saltery there in the 1930s, and the city was incorporated under the name Sheldon Point in 1974. The name was changed to Nunam Iqua in a November 1999 referendum.",where is nunam iqua
"<dbpedia:Arctic_Village,_Alaska>","Arctic Village, Alaska","Arctic Village (Vashrąįį K’ǫǫ  in Gwich’in) is an unincorporated Native American village and a census-designated place (CDP) in Yukon-Koyukuk Census Area, Alaska, United States. As of the 2000 census, the population of the CDP was 152. The village is located in the large Gwitch'in speaking region of Alaska, and the local dialect is known as Di'haii Gwitch'in or Kutchin. As of 1999, over 95% of the community speaks and understands the language. (Kraus, 1999)",where is arctic village alaska
"<dbpedia:Wrangell,_Alaska>","Wrangell, Alaska","The City and Borough of Wrangell (Tlingit: Ḵaachx̱aana.áakʼw) is a borough in the U.S. state of Alaska. As of the 2010 census the population was 2,369. Incorporated as a Unified Home Rule Borough on May 30, 2008, Wrangell was previously a city in the Wrangell-Petersburg Census Area (afterwards renamed the Petersburg Census Area (the Petersburg Borough was formed from part of this census area)). Its Tlingit name is Ḵaachx̱aana.áakʼw (“Ḵaachx̱an’s Little Lake” with áa-kʼw ‘lake-diminutive’).",where is wrangell alaska
<dbpedia:Statvolt>,Statvolt,The statvolt is a unit of voltage and electrical potential used in the esu-cgs and gaussian system of units. The conversion to the SI system is exactly 1 statvolt = 299.792458 volts.(The conversion factor 299.792458 is simply the numerical value of the speed of light in m/s divided by 106)  The statvolt is also defined in the cgs system as 1 erg / esu.It is a useful unit for electromagnetism because one statvolt per centimetre is equal in magnitude to one gauss.,what is a statvolt
"<dbpedia:Alatna,_Alaska>","Alatna, Alaska",Alatna /əˈlætnə/ (Alaasuq in Iñupiaq) is a census-designated place (CDP) in the Yukon-Koyukuk Census Area of the Unorganized Borough in the U.S. state of Alaska. The population was 37 at the 2010 census.,where is alatna alaska
