_id,title,text,query
"<dbpedia:Mars_Hill-Blaine,_Maine>","Mars Hill-Blaine, Maine","Mars Hill-Blaine was a census-designated place (CDP) occupying parts of the towns of Mars Hill and Blaine in Aroostook County, Maine, United States. The population was 1,428 at the 2000 census. For the 2010 census the area was redelineated as two separate CDPs, Mars Hill and Blaine.",mars hill malaine me population
"<dbpedia:Winnfield,_Louisiana>","Winnfield, Louisiana","Winnfield is a small city in the parish seat of Winn Parish, Louisiana, United States. The population was 5,749 at the 2000 census, and 4,840 at the 2010 census. Three governors of the State Of Louisiana were from Winnfield.",what parish is winnfield louisiana
"<dbpedia:Caribou,_Maine>","Caribou, Maine","Caribou is the second largest city in Aroostook County, Maine, United States. Its population was 8,189 at the 2010 census.",what county is cartibou maine in?
"<dbpedia:Littleton,_Maine>","Littleton, Maine","Littleton is a town in Aroostook County, Maine, United States. The population was 1,068 at the 2010 census. In 1800, the southern half of the town was given as a land grant to Williams College and in 1801, the northern half was given as a grant to Framingham Academy. Settlement began shortly thereafter, and the town was incorporated in 1856.","what county is littleton, me in"
"<dbpedia:Hammond,_Maine>","Hammond, Maine","Hammond is a town in Aroostook County, Maine, United States. The population was 118 at the 2010 census.",what county is hammond maine in
"<dbpedia:Linneus,_Maine>","Linneus, Maine","Linneus is a town in Aroostook County, Maine, United States. The population was 984 at the 2010 census.  It is named after Carl Linnaeus.",what county is linneus maine
"<dbpedia:Hodgdon,_Maine>","Hodgdon, Maine","Hodgdon is a town in Aroostook County, Maine, United States. The population was 1,309 at the 2010 census.",where is hodgdon in maine
"<dbpedia:Island_Falls,_Maine>","Island Falls, Maine","Island Falls is a town in Aroostook County, Maine, United States. The population was 837 at the 2010 census. Island Falls took its name from an island in the stream at the verge of a waterfall.",where is island falls maine
"<dbpedia:Coplin_Plantation,_Maine>","Coplin Plantation, Maine","Coplin Plantation is a plantation in Franklin County, Maine, United States. The population was 166 at the 2010 census.",what county is coplin plantation in me
"<dbpedia:New_Limerick,_Maine>","New Limerick, Maine","New Limerick is a town in Aroostook County, Maine, United States. The population was 490 at the 2014 census. The town was settled in 1775 and incorporated on March 18, 1837 from New Limerick Plantation. It received it name from the fact that many of its settlers had previously lived in Limerick in York County at the southern end of the state, which in turn was probably named after the Irish city of Limerick.",what county is limerick maine in
