_id,title,text,query
"<dbpedia:Morrow_County,_Ohio>","Morrow County, Ohio","Morrow County is a county located in the U.S. state of Ohio. As of the 2010 census, the population was 34,827. Its county seat is Mount Gilead. The county was organized in 1848 from parts of four neighboring counties and named for Jeremiah Morrow, Governor of Ohio from 1822 to 1826.",what county is montgilead ohio
<dbpedia:Carronade>,Carronade,"The carronade is a short smoothbore, cast iron cannon, which was used by the Royal Navy and first produced by the Carron Company, an ironworks in Falkirk, Scotland, UK. It was used from the 1770s to the 1850s. Its main function was to serve as a powerful, short-range anti-ship and anti-crew weapon. While considered very successful early on, carronades eventually disappeared as rifled naval artillery changed the shape of the shell and led to fewer and fewer close-range engagements.",what is carronade?
"<dbpedia:Miami_County,_Ohio>","Miami County, Ohio","Miami County is a county located in the U.S. state of Ohio. As of the 2010 census, the population was 102,506. Its county seat is Troy. The county is named for an Indian word of disputed meaning.Miami County is part of the Dayton, OH Metropolitan Statistical Area.",population of miami ohio
<dbpedia:Johann_Olav_Koss>,Johann Olav Koss,"Johann Olav Koss, CM (born 29 October 1968) is a former speed skater from Norway, and current assistant coach of Norway's speed skating team. Koss is currently ranked as number 16 on the all time speed skating world cup medal table. Johann Olav Koss resides in Toronto, Canada.",when was olav koss born
<dbpedia:Iroquois_mythology>,Iroquois mythology,"Much of the mythology of the Iroquois (a confederacy of originally Five, later Six Nations of Native Americans) has been lost. Some of their religious stories have been preserved, including creation stories and some folktales.  Written down later, the spellings of names differed, and different versions of many stories exist reflecting both different localities and different times.",what kind of people were iroquois
"<dbpedia:Mercer_County,_Ohio>","Mercer County, Ohio","Mercer County is a county located in the U.S. state of Ohio. As of the 2010 census, the population was 40,814. Its county seat is Celina. The county was created in 1820 and later organized in 1824. It is named for Hugh Mercer, an officer in the American Revolutionary War.Mercer County comprises the Celina, OH Micropolitan Statistical Area, which is also included in the Lima-Van Wert-Celina, OH Combined Statistical Area.",where is mercer county ohio
"<dbpedia:Meigs_County,_Ohio>","Meigs County, Ohio","Meigs County is a county located in the U.S. state of Ohio. As of the 2010 census, the population was 23,770. Its county seat is Pomeroy. The county is named for Return J. Meigs, Jr., the fourth Governor of Ohio.",where is meigs county
<dbpedia:A_New_Kind_of_Science>,A New Kind of Science,"A New Kind of Science is a best-selling, controversial book by Stephen Wolfram, published in 2002. It contains an empirical and systematic study of computational systems such as cellular automata. Wolfram calls these systems simple programs and argues that the scientific philosophy and methods appropriate for the study of simple programs are relevant to other fields of science.",what is new kind of science
<dbpedia:Enki_Bilal>,Enki Bilal,"Enki Bilal (born October 7, 1951) is a French comic book creator, comics artist and film director.",who is enki bilal
<dbpedia:Tsimshian_mythology>,Tsimshian mythology,"Tsimshian mythology is the mythology of the Tsimshian, an Aboriginal people in Canada and a Native American tribe in the United States. The majority of Tsimshian people live in British Columbia, while others live in Alaska. Tsmishian myth is known from orally-passed tales. An adaawx is a story concerning animal spirits in human guise and is usually linked to the origin of the Earth and the peoples on it.",what is tsimshian
