_id,title,text,query
<dbpedia:Bristol_Temple_Meads_railway_station>,Bristol Temple Meads railway station,"Bristol Temple Meads railway station is the oldest and largest railway station in Bristol. It is an important transport hub for public transport, with bus services to many parts of the city and surrounding districts and a ferry to the city centre in addition to the train services. Bristol's other main-line station, Bristol Parkway, is on the northern outskirts of the conurbation.It opened on 31 August 1840 as the western terminus of the Great Western Railway from London Paddington.",what station is bristol bristol
<dbpedia:Mylodon>,Mylodon,"Mylodon is an extinct genus of giant ground sloth that lived in the Patagonia area of South America until roughly 10,000 years ago.",where did mylodon live
<dbpedia:Prune_belly_syndrome>,Prune belly syndrome,"Prune belly syndrome, also referred to as abdominal muscle deficiency syndrome, congenital absence of the abdominal muscles, Eagle-Barrett syndrome, Obrinsky syndrome, Fröhlich syndrome, or, rarely, triad syndrome, is a rare, genetic birth defect affecting about 1 in 40,000 births. About 97% of those affected are male. Prune belly syndrome is a congenital disorder of the urinary system, characterized by a triad of symptoms.",what is prune belly syndrome
<dbpedia:Interstate_24>,Interstate 24,"Interstate 24 (I-24) is an Interstate Highway in the Midwestern and Southeastern United States. It runs diagonally from Interstate 57 (10 miles south of Marion, Illinois) to Chattanooga, Tennessee, at Interstate 75.",is the highway in tn
<dbpedia:Nucleoside>,Nucleoside,"Nucleosides are glycosylamines that can be thought of as nucleotides without a phosphate group. A nucleoside consists simply of a nucleobase (also termed a nitrogenous base) and a 5-carbon sugar (either ribose or deoxyribose), whereas a nucleotide is composed of a nucleobase, a five-carbon sugar, and one or more phosphate groups. In a nucleoside, the base is bound to either ribose or deoxyribose via a beta-glycosidic linkage.",what is a lipid nucleoside
<dbpedia:Analogy_of_the_sun>,Analogy of the sun,"The analogy of the sun (or simile of  the sun or metaphor of the sun) is found in The Republic VI (507b–509c), written by the Greek philosopher Plato as a dialogue between Glaucon (Plato's elder brother) and Socrates (narrated by the latter). Upon being urged by Glaucon to define goodness, a cautious Socrates professes himself incapable of doing so.  Instead he draws an analogy and offers to talk about ""the child of goodness"" (Greek: ""ἔκγονός τε τοῦ ἀγαθοῦ"").",what is the sun simile
<dbpedia:Roger_Corman>,Roger Corman,"Roger William Corman (born April 5, 1926) is an American independent film producer, director and actor. He has been called The Pope of Pop Cinema, and is known as a trail blazer in the world of independent film. Much of Corman's work has an established critical reputation, such as his cycle of low budget cult films adapted from the tales of Edgar Allan Poe.",who is roger corman
<dbpedia:Cataract>,Cataract,"A cataract is a clouding of the lens in the eye leading to a decrease in vision. It can affect one or both eyes. Often it develops slowly. Symptoms may include faded colors, blurry vision, halos around light, trouble with bright lights, and trouble seeing at night. This may result in trouble driving, reading, or recognizing faces. Poor vision may also result in an increased risk of falling and depression.",cataract definition
<dbpedia:Centaurea>,Centaurea,"For the race horse, see Australasian Oaks or Storm Queen ""takes.\Basket flower"" and spelling variants redirect here. In Australia, this usually means the unrelated plant Adenanthos obovatus.Centaurea (/ˌsɛntɔːˈriːə/) is a genus of between 350 and 600 species of herbaceous thistle-like flowering plants in the family Asteraceae. Members of the genus are found only north of the equator, mostly in the Eastern Hemisphere; the Middle East and surrounding regions are particularly species-rich.",what is centaurea az
<dbpedia:Anosmia>,Anosmia,"Anosmia (/ænˈɒzmiə/) is the inability to perceive odor or a lack of functioning olfaction—the loss of the sense of smell. Anosmia may be temporary, but traumatic anosmia can be permanent. Anosmia is due to an inflammation of the nasal mucosa, blockage of nasal passages or a destruction of one temporal lobe. Inflammation is due to chronic mucosa changes in the paranasal sinus lining and the middle and superior turbinates.",what causes anosmia of nasal passages
<dbpedia:Latvian_mythology>,Latvian mythology,Latvian mythology is set of paganic beliefs of Latvian people reconstructed from written evidence and folklore materials. It is closely related to earlier Baltic mythology.,what are a lothian mythology
<dbpedia:Eva_Cassidy>,Eva Cassidy,"Eva Marie Cassidy (February 2, 1963 – November 2, 1996) was an American vocalist and guitarist known for her interpretations of jazz, blues, folk, gospel, country, rock and pop classics. In 1992, she released her first album, The Other Side, a set of duets with go-go musician Chuck Brown, followed by the 1996 live solo album titled Live at Blues Alley.",who is eva cassidy
<dbpedia:Brok>,Brok,"Brok [brɔk] is a town in Ostrów Mazowiecka County, Masovian Voivodeship, Poland, with 1,882 inhabitants (2004).",where is brok poland
<dbpedia:DCide>,DCide,"DCide is a privately held, Washington, D.C. based independent record label. The label was started in summer of 1995 by founding partners Jeffrey B. Clyburn, Burton Gray and Mark Thorp. Their first act Nothingface sold over 500,000 records worldwide and is widely recognized as one of the standard-bearers for the new metal genre.  In 2002, DCide entered into a partnership with Geffen Records to release the debut record from TRUSTcompany out of Montgomery, Alabama.",dcide dcide
<dbpedia:East_Coast_of_the_United_States>,East Coast of the United States,"The East Coast of the United States runs along the Atlantic Ocean. The states which have shoreline on the East Coast are, from north to south, Maine, New Hampshire, Massachusetts, Rhode Island, Connecticut, New York, Pennsylvania, New Jersey, Delaware, Maryland, Virginia, North Carolina, South Carolina, Georgia, and Florida.",which state is on the east coast of the usa
<dbpedia:Château_de_Chambord>,Château de Chambord,"The royal Château de Chambord at Chambord, Loir-et-Cher, France, is one of the most recognizable châteaux in the world because of its very distinctive French Renaissance architecture which blends traditional French medieval forms with classical Renaissance structures.",most famous châteaux in the world
<dbpedia:Candid_Camera>,Candid Camera,"Candid Camera is an American hidden camera/practical joke reality television series created and produced by Allen Funt, which initially began on radio as The Candid Microphone June 28, 1947. After a series of theatrical film shorts, also titled Candid Microphone, Funt's concept came to television on August 10, 1948, and continued into the 1970s.  Aside from occasional specials in the 1980s and 1990s, the show was off air until making a comeback on CBS in 1996, before moving to PAX in 2001.",what year was the hilarious microphone on tv
<dbpedia:Kea>,Kea,"The kea (/ˈkiː.ə/; Māori: [kɛ.a]; Nestor notabilis) is a large species of parrot of the superfamily Strigopoidea found in forested and alpine regions of the South Island of New Zealand. About 48 cm (19 in) long, it is mostly olive-green with a brilliant orange under its wings and has a large, narrow, curved, grey-brown upper beak. The kea is the world's only alpine parrot. Its omnivorous diet includes carrion, but consists mainly of roots, leaves, berries, nectar, and insects.",what are keas
<dbpedia:Laima>,Laima,"Laima is a Baltic goddess of fate. She was associated with childbirth, marriage, and death; she was also the patron of pregnant women. Laima and her functions are similar to the Hindu goddess Lakshmi.",who is laima laima
<dbpedia:Off-Broadway>,Off-Broadway,"An Off-Broadway theatre is a professional venue in New York City with a seating capacity between 100 and 499. These theatres are smaller than Broadway theatres, but generally larger than Off-Off-Broadway theatres.An ""Off-Broadway production"" is a production of a play, musical or revue that appears in such a venue and adheres to related trade union and other contracts.",what's the difference between off the broadway and on the main street theatre
<dbpedia:Kakapo>,Kakapo,"The kakapo (Māori: kākāpō or night parrot), Strigops habroptilus (Gray, 1845), also called owl parrot, is a species of large, flightless, nocturnal, ground-dwelling parrot of the super-family Strigopoidea endemic to New Zealand.It has finely blotched yellow-green plumage, a distinct facial disc of sensory, vibrissa-like feathers, a large grey beak, short legs, large feet, and wings and a tail of relatively short length.",kakapo species
<dbpedia:List_of_Finns>,List of Finns,This is a list of notable people from Finland. Finland is a Nordic country located in between Russia and Sweden.,where is finland
<dbpedia:Richard_Morel>,Richard Morel,"Richard Morel is an American singer-songwriter, DJ, remixer and record producer from the suburbs of Boston, Massachusetts.  He has worked extensively with Washington D.C.-based duo Deep Dish, co-writing, co-producing, performing and singing on many of their tracks, most notably on their albums Junk Science and George Is On.",who is richard morel
