_id,title,text,query
"<dbpedia:Geneseo,_Kansas>","Geneseo, Kansas","Geneseo is a city in Rice County, Kansas, United States.  As of the 2010 census, the city population was 267.",what county is geneseo ks in
"<dbpedia:Frederick,_Kansas>","Frederick, Kansas","Frederick is a city in Rice County, Kansas, United States.  As of the 2010 census, the city population was 18.  In 2014, the U.S. Census Bureau estimated the population of 18, though a newspaper estimated the population to be 9 in 2015.",what county is frederick ks in
"<dbpedia:Lyons,_Kansas>","Lyons, Kansas","Lyons is a city in and the county seat of Rice County, Kansas, United States.  As of the 2010 census, the city population was 3,739.",population of lyons kansas
"<dbpedia:Raymond,_Kansas>","Raymond, Kansas","Raymond is a city in Rice County, Kansas, United States. It is named after Emmons Raymond, former Director of the Atchison, Topeka and Santa Fe Railway.  As of the 2010 census, the city population was 79.","where is raymond, kansas"
"<dbpedia:Leonardville,_Kansas>","Leonardville, Kansas","Leonardville is a city in Riley County, Kansas, United States.  As of the 2010 census, the city population was 449.",what county is leonardville ks in
"<dbpedia:Sterling,_Kansas>","Sterling, Kansas","Sterling is a city in Rice County, Kansas, United States.  As of the 2010 census, the city population was 2,328.  Sterling is home to Sterling College.","what county is sterling, ks in?"
"<dbpedia:Randolph,_Kansas>","Randolph, Kansas","Randolph is a city in Riley County, Kansas, United States. It is the population center of Jackson Township. As of the 2010 census, the city population was 163.",where is randolph kansas located
"<dbpedia:Riley,_Kansas>","Riley, Kansas","Riley is a city in Riley County, Kansas, United States.  As of the 2010 census, the city population was 939.",population of riley ks
"<dbpedia:Ogden,_Kansas>","Ogden, Kansas","Ogden is a city in Riley County, Kansas, United States.  As of the 2010 census, the city population was 2,087.",what county is ogden ks
"<dbpedia:Damar,_Kansas>","Damar, Kansas","Damar is a city in Rooks County, Kansas, United States.  As of the 2010 census, the city population was 132.",what county is damar ks in
"<dbpedia:Plainville,_Kansas>","Plainville, Kansas","Plainville is a city in Rooks County, Kansas, United States.  As of the 2010 census, the city population was 1,903. It was named from its setting upon the plains.","what county is plainville, ks in"
"<dbpedia:Stockton,_Kansas>","Stockton, Kansas","Stockton is a city in and the county seat of Rooks County, Kansas, United States.  As of the 2010 census, the city population was 1,329.",what county is stockton ks in
