_id,title,text,query
<dbpedia:October_7>,October 7,October 7 is the 280th day of the year (281st in leap years) in the Gregorian calendar. There are 85 days remaining until the end of the year.,what day is october?
<dbpedia:October_20>,October 20,October 20 is the 293rd day of the year (294th in leap years) in the Gregorian calendar. There are 72 days remaining until the end of the year.,when is the october 20
<dbpedia:October_4>,October 4,October 4 is the 277th day of the year (278th in leap years) in the Gregorian calendar. There are 88 days remaining until the end of the year.,how many days until the end of the year
<dbpedia:Ogden_Nash>,Ogden Nash,"Frederic Ogden Nash (August 19, 1902 – May 19, 1971) was an American poet well known for his light verse. At the time of his death in 1971, The New York Times said his ""droll verse with its unconventional rhymes made him the country's best-known producer of humorous poetry"". Nash wrote over 500 pieces of comic verse. The best of his work was published in 14 volumes between 1931 and 1972.",when did ogden nash die
<dbpedia:Ohio_State_University>,Ohio State University,"The Ohio State University, commonly referred to as Ohio State or OSU, is a public research university in Columbus, Ohio. Founded in 1870, as a land-grant university and ninth university in Ohio with the Morrill Act of 1862, the university was originally known as the Ohio Agricultural and Mechanical College.",where is ohio state university
<dbpedia:Ole_Rømer>,Ole Rømer,"Ole Christensen Rømer (Danish pronunciation: [o(ː)lə ˈʁœːˀmɐ]; 25 September 1644, Århus – 19 September 1710, Copenhagen) was a Danish astronomer who in 1676 made the first quantitative measurements of the speed of light. In scientific literature alternative spellings such as ""Roemer"", ""Römer"", or ""Romer"" are common.",when did ole roemer discovered the speed of light
<dbpedia:Ordered_pair>,Ordered pair,"In mathematics, an ordered pair (a, b) is a pair of mathematical objects. The order in which the objects appear in the pair is significant: the ordered pair (a, b) is different from the ordered pair (b, a) unless a = b.",what are ordered pairs in math
<dbpedia:Ordered_field>,Ordered field,"In mathematics, an ordered field is a field together with a total ordering of its elements that is compatible with the field operations. Historically, the axiomatization of an ordered field was abstracted gradually from the real numbers, by mathematicians including David Hilbert, Otto Hölder and Hans Hahn. In 1926, this grew eventually into the Artin–Schreier theory of ordered fields and formally real fields.An ordered field necessarily has characteristic 0, all natural numbers, i.e.",what is ordered field
<dbpedia:Opel>,Opel,"Adam Opel AG (Opel) is a German automobile manufacturer headquartered in Rüsselsheim, Hesse, Germany, and a subsidiary of General Motors Company. The company designs, engineers, manufactures and distributes Opel-branded passenger vehicles, light commercial vehicles and vehicle parts for distribution in Africa, Asia, Europe and South America.",where is opel manufactured
<dbpedia:Oman>,Oman,"Oman (/oʊˈmɑːn/ oh-MAAN; Arabic: عمان‎ ʻUmān), officially the Sultanate of Oman (Arabic: سلطنة عُمان‎ Salṭanat ʻUmān), is an Arab country in the southeastern coast of the Arabian Peninsula. Holding a strategically important position at the mouth of the Persian Gulf, the nation is bordered by the United Arab Emirates to the northwest, Saudi Arabia to the west, and Yemen to the southwest, and shares marine borders with Iran and Pakistan.",where is oman located
<dbpedia:List_of_Olympic_medalists_in_athletics_(women)>,List of Olympic medalists in athletics (women),This is the complete list of women's Olympic medalists in athletics.,which athlete has won the olympics
<dbpedia:Oberkommando_des_Heeres>,Oberkommando des Heeres,"The Oberkommando des Heeres (OKH) was the Supreme High Command of the German Army. It was founded in 1935 as a part of Adolf Hitler's re-militarisation of the Third Reich. Its commander held the title Oberbefehlshaber des Heeres, Supreme High Commander of the Heer.",what is an ohio heeres
