_id,title,text,query
<dbpedia:Military_of_Bermuda>,Military of Bermuda,"The defence of Bermuda remains the responsibility of the United Kingdom Government, rather than of the Bermudian Government, which is effectively a local authority. Despite this, the Bermuda Government was historically responsible for maintaining Militia for the defence of the Colony.",what was the responsibility of the bermuda government
<dbpedia:Transport_in_Bolivia>,Transport in Bolivia,"Transport in Bolivia is mostly by road. The railways were historically important in Bolivia, but now play a relatively small part in the country's transport system. Because of the country's geography, aviation is also important.",what type of transport system does bolivia have
<dbpedia:Nostril>,Nostril,"A nostril (or naris /ˈnɛərɨs/, plural nares /ˈnɛəriːz/) is one of the two channels of the nose, from the point where they bifurcate to the external opening.  In birds and mammals, they contain branched bones or cartilages called turbinates, whose function is to warm air on inhalation and remove moisture on exhalation.",what is a nostril
<dbpedia:Economy_of_Bermuda>,Economy of Bermuda,"Bermuda, a British Overseas Territory, enjoys one of the highest per capita incomes in the world, having successfully exploited its location by providing financial services for international firms and luxury tourist facilities for 360,000 visitors annually. The tourist industry, which accounts for an estimated 28% of GDP, attracts 84% of its business from North America. The industrial sector is small, and agriculture is now severely limited by a lack of suitable land.",how much are bermuda's net worth annually
<dbpedia:Politics_of_Belarus>,Politics of Belarus,"The politics of Belarus takes place in a framework of a presidential republic with a bicameral parliament. The President of Belarus is the head of state. Executive power is exercised by the government, at its top sits a prime minister, appointed by the President. Legislative power is de jure vested in the bicameral parliament, the National Assembly, however the president may enact decrees that are executed the same way as laws, for undisputed time.",who is the head of belarus government
<dbpedia:Geography_of_Bolivia>,Geography of Bolivia,"The geography of Bolivia is unique among the nations of South America. Bolivia is one of two landlocked countries on the continent (the other being Paraguay), and Bolivia is more urban (67%) than rural (23%). The main features of  Bolivia's geography include the Altiplano, a highland plateau of the Andes, and the highest navigable lake on Earth (which is shared with Peru).The most prominent feature of the Altiplano is the large lake at its northern end, Lake Titicaca.",what is the geography of bolivia
<dbpedia:Tower_of_Siloam>,Tower of Siloam,"According to the Bible, the Tower of Siloam was an ancient tower in Siloam in south Jerusalem. In Luke 13:1-5, in a discourse on the need for individual repentance for sin, Jesus refers to 18 who died when the Tower of Siloam fell on them. Apparently they were innocent victims of a calamity which was due to no fault of those killed.The Tower of Siloam itself is mentioned only in Luke 13:4 as part of a larger passage contained in verses 13:1-5.",what is tower of siloam
<dbpedia:Tishbite>,Tishbite,"Tishbite is a word used in the Bible to refer to Elijah (1 Kings 17:1, 1 Kings 21:17-28,  2 Kings 1:3-8,  2 Kings 9:36).",what is tishbite
<dbpedia:Foreign_relations_of_Belgium>,Foreign relations of Belgium,"The Kingdom of Belgium is a country in Europe and member of major international organizations like the European Union and NATO which are both headquartered in Brussels, Belgium.As a federal state, the Communities and Regions have their own foreign relations and are able to conclude treaties themselves.",where is belgium
<dbpedia:Demographics_of_Bermuda>,Demographics of Bermuda,"This article is about the demographic features of the population of Bermuda, including population density, ethnicity, education level, health of the populace, economic status, religious affiliations and other aspects of the population.",what's the population in bermuda
<dbpedia:Bluff_(poker)>,Bluff (poker),"In the card game of poker, a bluff is a bet or raise made with a hand which is not thought to be the best hand. To bluff is to make such a bet. The objective of a bluff is to induce a fold by at least one opponent who holds a better hand. The size and frequency of a bluff determines its profitability to the bluffer.",what does bluff mean
<dbpedia:Tomb>,Tomb,"A tomb (from Greek: τύμβος tumbos) is a repository for the remains of the dead. It is generally any structurally enclosed interment space or burial chamber, of varying sizes.",define tombs
<dbpedia:Foreign_relations_of_Belize>,Foreign relations of Belize,"Belize maintains fourteen embassies to foreign countries, one additional consulate, and three missions to international organizations. In 1990, Belize became a member of the Organization of American States.",how many embassies do belize have
<dbpedia:Foreign_relations_of_Benin>,Foreign relations of Benin,"After seizing power in 1972 Major Mathieu Kérékou declared Dahomey a Marxist-Leninist state and sought financial support from communist governments in Eastern Europe and Asia. To distance the modern state from its colonial past, the country became the People's Republic of Benin in 1975.",when did dahomey become benin
<dbpedia:Tribe_of_Ephraim>,Tribe of Ephraim,"According to the Hebrew Bible, the Tribe of Ephraim (Hebrew: אֶפְרַיִם / אֶפְרָיִם, Modern Efrayim, Tiberian ʾEp̄ráyim / ʾEp̄rā́yim ; ""double fruitfulness"") was one of the Tribes of Israel.",tribe of ephraim definition
<dbpedia:Creosote>,Creosote,"Creosotes are a category of carbonaceous chemicals formed by the distillation of various tars, and by pyrolysis of plant-derived material, such as wood or fossil fuel.  They are typically used as preservatives or antiseptics. Some creosote types were used historically as a treatment for components of seagoing and outdoor wood structures to prevent rot (e.g., railroad ties and bridgework, see image).",what is creosote
<dbpedia:Transport_in_Bermuda>,Transport in Bermuda,"Bermuda has 225 km (140 mi) of public roads and 222 km (138 mi) of private paved roads. A former railway track has been converted into a walking trail.  There are also two marine ports (Hamilton and St. George's), and an airport, the L.F. Wade International Airport, located at the former U.S. Naval Air Station. A causeway links Hamilton Parish, Bermuda to St.",how many roads are there in bermuda
