_id,title,text,query
<dbpedia:Ramallah>,Ramallah,"Ramallah (Arabic: رام الله‎, pronounced Rāmallāh About this sound   ) is a Palestinian city in the central West Bank located 10 km (6 miles) north of Jerusalem at an average elevation of 880 meters above sea level, adjacent to al-Bireh. It currently serves as the de facto administrative capital of the Palestinian National Authority (PNA).",ramallah israel
<dbpedia:Trefoil>,Trefoil,"Trefoil (from Latin trifolium, ""three-leaved plant"", French trèfle, Italian trifoglio, German Dreiblatt and Dreiblattbogen, Dutch klaver same as clubs) is a graphic form composed of the outline of three overlapping rings used in architecture and Christian symbolism. The term is also applied to other symbols of three-fold shape.",define trèfoil
<dbpedia:Sermon_on_the_Mount>,Sermon on the Mount,"The Sermon on the Mount (anglicized from the Matthean Vulgate Latin section title: Sermo in monte) is a collection of sayings and teachings of Jesus, which emphasizes his moral teaching found in the Gospel of Matthew (chapters 5, 6 and 7).",what is the meaning of the sermon on mount?
<dbpedia:Triton_(mythology)>,Triton (mythology),"Triton (/ˈtraɪtən/; Greek: Τρίτων Tritōn) is a mythological Greek god, the messenger of the sea. He is the son of Poseidon and Amphitrite, god and goddess of the sea respectively, and is herald for his father. He is usually represented as a merman, having the upper body of a human and the tail of a fish, ""sea-hued"", according to Ovid ""his shoulders barnacled with sea-shells"".Like his father, Poseidon, he carried a trident.",what is a triton
<dbpedia:Shakers>,Shakers,"The United Society of Believers in Christ's Second Appearing is a religious sect, also known as the Shakers, founded in the 18th century in England, having branched off from a Quaker community. They were known as ""Shaking Quakers"" because of their ecstatic behavior during worship services. In 1747, women assumed leadership roles within the sect, notably Jane Wardley and Mother Ann Lee.",who founded shaking quakers
<dbpedia:Senate>,Senate,"A senate is a deliberative assembly, often the upper house or chamber of a bicameral legislature or parliament. The name comes from the ancient Roman Senate, so-called as an assembly of the senior and thus wiser members of the society or ruling class.Many countries have an assembly named a senate, composed of senators who may be elected, appointed, have inherited the title, or gained membership by other methods, depending on the country.",what does the senate mean
<dbpedia:Sedimentary_rock>,Sedimentary rock,Sedimentary rocks are types of rock that are formed by the deposition of material at the Earth's surface and within bodies of water. Sedimentation is the collective name for processes that cause mineral and/or organic particles (detritus) to settle and accumulate or minerals to precipitate from a solution. Particles that form a sedimentary rock by accumulating are called sediment.,what is a sedimentary rock
<dbpedia:Brown_dwarf>,Brown dwarf,"Brown dwarfs are substellar objects not massive enough to sustain hydrogen-1 fusion reactions in their cores, unlike main-sequence stars. They occupy the mass range between the heaviest gas giants and the lightest stars, with an upper limit around 75 to 80 Jupiter masses (MJ). Brown dwarfs heavier than about 13 MJ are thought to fuse deuterium and those above ~65 MJ, fuse lithium as well.",is jupiter a brown dwarf
<dbpedia:Pap_test>,Pap test,"The Papanicolaou test (abbreviated as Pap test, known earlier as Pap smear, cervical smear, or smear test) is a method of cervical screening used to detect potentially pre-cancerous and cancerous processes in the cervix (opening of the uterus or womb). Abnormal findings are often followed up by more sensitive diagnostic procedures, and, if warranted, interventions that aim to prevent progression to cervical cancer.",what does a pap smear test detect
<dbpedia:Clover>,Clover,"Clover or trefoil are common names for plants of the genus (Trifolium, Latin, tres ""three""+folium ""leaf""), consisting of about 300 species of plants in the leguminous pea family Fabaceae. The genus has a cosmopolitan distribution; the highest diversity is found in the temperate Northern Hemisphere, but many species also occur in South America and Africa, including at high altitudes on mountains in the tropics. They are small annual, biennial, or short-lived perennial herbaceous plants.",where do clover clover plants grow in the world
<dbpedia:Glacis>,Glacis,"A glacis (/ˈɡleɪ.sɪs/; French: [ɡlasi]) in military engineering is an artificial slope as part of a medieval castle or in early modern fortresses. They may be constructed of earth as a temporary structure or of stone in more permanent structure.A glacis plate is the sloped front-most section of the hull of a tank or other armored fighting vehicle.More generally, the term glacis can denote any slope, natural or artificial, which fulfils the above requirements.",what is a glacis
<dbpedia:Tractor_beam>,Tractor beam,"A tractor beam is a device with the ability to attract one object to another from a distance. The concept originates in fiction: the term was coined by E. E. Smith (an update of his earlier ""attractor beam"") in his novel Spacehounds of IPC (1931).  Since the 1990s, technology and research has laboured to make it a reality, and have had some success on a microscopic level. Another method to realize tractor beams is based on the use of biaxial birefringent media.",tractor beam definition
<dbpedia:Beggar-My-Neighbour>,Beggar-My-Neighbour,"Beggar-My-Neighbour is a simple card game somewhat similar in nature to War, and has spawned a more complicated variant, Egyptian Ratscrew.",what is an egyptian ratscrew game
<dbpedia:Lew_Wallace>,Lew Wallace,"Lewis ""Lew"" Wallace (April 10, 1827 – February 15, 1905) was an American lawyer, Union general in the American Civil War, governor of the New Mexico Territory, politician, diplomat, and author from Indiana.",who was lew wallace
<dbpedia:Where_the_Heart_Is_(2000_film)>,Where the Heart Is (2000 film),"Where the Heart Is is a 2000 drama/romance film directed by Matt Williams, in his film directing debut. The movie stars Natalie Portman, Stockard Channing, Ashley Judd, and Joan Cusack with supporting roles done by James Frain, Dylan Bruno, Keith David, and Sally Field.",who directed where the heart is
