_id,title,text,query
"<dbpedia:Missouri_Valley,_Iowa>","Missouri Valley, Iowa","Missouri Valley is a city in Harrison County, Iowa, United States. The population was 2,838 at the 2010 census_.",where is mo valley iowa
"<dbpedia:Iowa_Falls,_Iowa>","Iowa Falls, Iowa","Iowa Falls is a city in Hardin County, Iowa, United States. Iowa Falls is the home of Ellsworth Community College. It is also a regional transportation center, located along U.S. Routes 20 and 65 and the Canadian National and Union Pacific Railroads.  The population was 5,238 at the 2010 census.  A landmark in the city is its movie theater.","what county is iowa falls, iowa"
"<dbpedia:Modale,_Iowa>","Modale, Iowa","Modale is a city in Harrison County, Iowa, United States. The population was 283 at the 2010 census.",where is modale iowa
"<dbpedia:Whitten,_Iowa>","Whitten, Iowa","Whitten is a city in Hardin County, Iowa, United States. The population was 149 at the 2010 census.",what county is whitten ia in
"<dbpedia:Mount_Pleasant,_Iowa>","Mount Pleasant, Iowa","Mount Pleasant is a city in and the county seat of Henry County, Iowa, in the United States. The population was 8,668 in the 2010 census, a decline from 8,751 in the 2000 census. It was founded in 1835 by pioneer Presley Saunders.",where is mt pleasant iowa
"<dbpedia:Hubbard,_Iowa>","Hubbard, Iowa","Hubbard is a city in Hardin County, Iowa, in the United States. The population was 845 at the 2010 census.","what county is hubbard, ia in"
"<dbpedia:Radcliffe,_Iowa>","Radcliffe, Iowa","Radcliffe is a city in Hardin County, Iowa, United States. The population was 545 at the 2010 census.",what county is radcliffe iowa
"<dbpedia:Woodbine,_Iowa>","Woodbine, Iowa","Woodbine is a city in Harrison County, Iowa, United States, along the Boyer River. The population was 1,459 at the 2010 census.",what county is woodbine iowa in
"<dbpedia:Mondamin,_Iowa>","Mondamin, Iowa","Mondamin is a city in Harrison County, Iowa, United States. The population was 402 at the 2010 census.","what county is mondamin, iowa"
"<dbpedia:Rome,_Iowa>","Rome, Iowa","Rome is a city in Henry County, Iowa, United States. The population was 117 at the 2010 census.",what county is rome ia in
"<dbpedia:Eldora,_Iowa>","Eldora, Iowa","Eldora is a city in Hardin County, Iowa, United States. The population was 2,732 at the 2010 census. It is the county seat of Hardin County.",where is eldora iowa
"<dbpedia:Buckeye,_Iowa>","Buckeye, Iowa","Buckeye is a city in Hardin County, Iowa, United States. The population was 108 at the 2010 census.",where is buckeye iowa
"<dbpedia:Winfield,_Iowa>","Winfield, Iowa","Winfield is a city in Henry County, Iowa, United States. The population was 1,134 at the 2010 census.",what county is winfield iowa in?
"<dbpedia:Wayland,_Iowa>","Wayland, Iowa","Wayland is a city in Henry County, Iowa, United States. The population was 966 at the 2010 census. From 1851 to 1880 the town was known as  Marshall.",where is wayland iowa located
"<dbpedia:Westwood,_Iowa>","Westwood, Iowa","Westwood is a city in Henry County, Iowa, United States. The population was 112 at the 2010 census.",what county is westwood ia in
"<dbpedia:Chester,_Iowa>","Chester, Iowa","Chester is a city in Howard County, Iowa, United States. The population was 127 in the 2010 census, a decrease of 15.9% from the 151 population in the 2000 census. Chester is located just across the state line from Minnesota.","what county is chester, iowa"
"<dbpedia:Cresco,_Iowa>","Cresco, Iowa","Cresco is a city in Howard County, Iowa, United States. The population was 3,868 in the 2010 census, a decline from 3,905 in 2000 census. It is the county seat of Howard County.","what county is cresco, iowa in?"
"<dbpedia:Elma,_Iowa>","Elma, Iowa","Elma is a city in Howard County, Iowa, United States. The population was 546 at the 2010 census.",where is elma iowa
"<dbpedia:Dakota_City,_Iowa>","Dakota City, Iowa","Dakota City is a city in and the county seat of Humboldt County, Iowa, United States. The population was 843 at the 2010 census. Dakota City shares its western border with the much larger city of Humboldt.  It is the least populous County Seat in Iowa.",what county is dakota city in
"<dbpedia:Livermore,_Iowa>","Livermore, Iowa","Livermore is a city in Humboldt County, Iowa, United States. The population was 384 at the 2010 census. Livermore is the hometown of Baltimore Ravens tight end Dallas Clark.",what county is livermore iowa in
"<dbpedia:Humboldt,_Iowa>","Humboldt, Iowa","Humboldt is a city in Humboldt County, Iowa, United States. The population was 4,690 at the 2010 census, gaining 238 people since the 2000 census.",what county is humboldt iowa in
"<dbpedia:Lime_Springs,_Iowa>","Lime Springs, Iowa","Lime Springs is a city in Howard County, Iowa, United States. The population was 505 at the 2010 census.",where is lime springs ia located
"<dbpedia:Pioneer,_Iowa>","Pioneer, Iowa","Pioneer is a city in Humboldt County, Iowa, United States. The population was 23 at the 2010 census.",what county is pioneer iowa
"<dbpedia:Bode,_Iowa>","Bode, Iowa","Bode is a city in Humboldt County, Iowa, United States. The population was 302 at the 2010 census.","where is bois,ia"
"<dbpedia:Bradgate,_Iowa>","Bradgate, Iowa","Bradgate is a town in Humboldt County, Iowa, United States.   It is located at the conjunction of Sections 5, 6, 7, and 8 of Avery Township  and rests near the banks of the West Fork of the Des Moines River. The population was 86 in the 2010 census, a decline from 101 in 2000 census.On May 21, 2004, the town was almost completely destroyed by a tornado.",where is bradgate ia
"<dbpedia:Thor,_Iowa>","Thor, Iowa","Thor is a city in Humboldt County, Iowa, United States. The population was 186 at the 2010 census.",what county is thorn ia in
"<dbpedia:Ottosen,_Iowa>","Ottosen, Iowa","Ottosen is a city in Humboldt County, Iowa, United States. The population was 55 in the 2010 census, a decline from 61 in 2000.",what county is ottosen iowa in
"<dbpedia:Hardy,_Iowa>","Hardy, Iowa","Hardy is a city in Humboldt County, Iowa, United States. The population was 47 at the 2010 census.","what county is hardy, iowa in"
"<dbpedia:Arthur,_Iowa>","Arthur, Iowa","Arthur is a city in Ida County, Iowa, United States. The population was 206 at the 2010 census.","what county is arthur, ia in"
"<dbpedia:Millersburg,_Iowa>","Millersburg, Iowa","Millersburg is a city in Iowa County, Iowa, United States. The population was 159 at the 2010 census.","what county is millersburg, iowa in?"
"<dbpedia:Battle_Creek,_Iowa>","Battle Creek, Iowa","Battle Creek is a city in Ida County, Iowa, United States. The population was 713 at the 2010 census.",what county is battle creek iowa in?
"<dbpedia:Rutland,_Iowa>","Rutland, Iowa","Rutland is a city in Humboldt County, Iowa, United States. The population was 126 at the 2010 census.",what county is rutland iowa in
"<dbpedia:Andrew,_Iowa>","Andrew, Iowa","Andrew is a city in Jackson County, Iowa, United States. The population was 434 at the 2010 census.",what county is andrew ia in
"<dbpedia:Renwick,_Iowa>","Renwick, Iowa","Renwick is a city in Humboldt County, Iowa, in the United States. The population was 242 at the 2010 census.",what county is renwick ia in
"<dbpedia:Ladora,_Iowa>","Ladora, Iowa","Ladora is a city in Iowa County, Iowa, United States. The population was 283 at the 2010 census.",where is ladora iowa
"<dbpedia:Holstein,_Iowa>","Holstein, Iowa","Holstein is a city in Ida County, Iowa, United States. The population was 1,396 in the 2010 census, a 5% decline from 1,470 in the 2000 census.",what county is holstein iowa in?
"<dbpedia:Galva,_Iowa>","Galva, Iowa","Galva is a city in Ida County, Iowa, United States. The population was 434 at the 2010 census.",what county is galva iowa in
"<dbpedia:Ida_Grove,_Iowa>","Ida Grove, Iowa","Ida Grove is a city in Ida County, Iowa, United States. The population was 2,142 at the 2010 census. It is the county seat of Ida County.",what county is ida grove iowa
"<dbpedia:Bellevue,_Iowa>","Bellevue, Iowa","Bellevue is a city in Jackson County, Iowa, United States. The population was 2,191 at the 2010 census. The city lies along the Mississippi River (Lock and Dam No. 12), next to Bellevue State Park.",what county is bellevue iowa in
"<dbpedia:La_Motte,_Iowa>","La Motte, Iowa","La Motte is a city in Jackson County, Iowa, United States. The population was 260 at the 2010 census.",what county is la mote iowa in
"<dbpedia:Baldwin,_Iowa>","Baldwin, Iowa","Baldwin is a city in Jackson County, Iowa, United States. The population was 109 at the 2010 census.",what county is baldwin iowa in?
"<dbpedia:Williamsburg,_Iowa>","Williamsburg, Iowa","Williamsburg is a city in Iowa County, Iowa, United States. The population was 3,068 at the 2010 census. Williamsburg is known for Holden's Foundation Seeds.  Aviation pioneer Eugene Ely was born outside Williamsburg.",what county is williamsburg ia in
"<dbpedia:Marengo,_Iowa>","Marengo, Iowa","Marengo is a town in and the county seat of Iowa County, Iowa, United States. It has served as the county seat since August 1845, even though it was not incorporated until July 1859. The population was 2,528 in the 2010 census, a decline from 2,535 in 2000.",what county is marsengo iowa
"<dbpedia:Parnell,_Iowa>","Parnell, Iowa","Parnell is a city in Iowa County, Iowa, United States. The population was 193 at the 2010 census, and is estimated to be 207 as of the 2014 US Census Bureau estimate, making it the fastest growing town in Iowa.",what county is parnell iowa in
"<dbpedia:Monmouth,_Iowa>","Monmouth, Iowa","Monmouth is a city in Jackson County, Iowa, United States. The population was 153 at the 2010 census.",what county is monmouth iowa in
"<dbpedia:Spragueville,_Iowa>","Spragueville, Iowa","Spragueville is a city in Jackson County, Iowa, United States. The population was 81 at the 2010 census.","what county is sprungville, iowa in"
"<dbpedia:Lambs_Grove,_Iowa>","Lambs Grove, Iowa","Lambs Grove is a city in Jasper County, Iowa, United States. The population was 172 as of the 2010 Census; down from 225 recorded in the 2000 Census.",where is lambs grove
"<dbpedia:St._Donatus,_Iowa>","St. Donatus, Iowa","St. Donatus is a city in Jackson County, Iowa, United States. The population was 135 at the 2010 census. St. Donatus is known for its status as a Luxembourger village, with historic architecture and views along U.S. Highway 52. It is the home of a historic Catholic church, which is dedicated to Saint Donatus of Muenstereifel, the town's namesake. It was formerly named Tetes de Morts, which is the name of a creek that flows through the village.","what county is st. donatus, iowa"
"<dbpedia:Preston,_Iowa>","Preston, Iowa","Preston is a city in Jackson County, Iowa, United States. The population was 1,012 at the 2010 census. In 2013 the schools mascot was turned into the Easton Valley River Hawks, the colors are orange and gray. They mixed with Miles Iowa aka the East Central Raiders and Sabula Iowa.",where is preston iowa
"<dbpedia:Maquoketa,_Iowa>","Maquoketa, Iowa","Maquoketa /ˌməˈkoʊkɨtə/ is a city in Jackson county in the U.S. state of Iowa. Located on the Maquoketa River, it is the county seat of Jackson County.U.S. Route 61 adjoins the city, which therefore benefits from traffic between Dubuque and the Quad Cities. Iowa Highways 62 and 64 also pass through the city. Maquoketa Caves State Park is located a few miles northwest of the city.The population was 6,141 at the 2010 census.",where is maquoketa iowa
"<dbpedia:Reasnor,_Iowa>","Reasnor, Iowa","Reasnor is a city in Jasper County, Iowa, United States. The population was 152 at the 2010 census.",what county is reasnor iowa
"<dbpedia:Lynnville,_Iowa>","Lynnville, Iowa","Lynnville is a city in Jasper County, Iowa, United States. The population was 379 at the 2010 census.",what county is lynnville iowa in?
"<dbpedia:Miles,_Iowa>","Miles, Iowa","Miles is a city in Jackson County, Iowa, United States. The population was 445 at the 2010 census.",what county is miles iowa in
"<dbpedia:Baxter,_Iowa>","Baxter, Iowa","Baxter is a city within Jasper County, Iowa, United States. Baxter is 33 miles northeast of Des Moines. The population was 1,101 at the 2010 census.",where is baxter iowa
"<dbpedia:Monroe,_Iowa>","Monroe, Iowa","Monroe is a city in Jasper County, Iowa, United States. The population was 1,830 at the 2010 census.",what county is monroe iowa in
"<dbpedia:Kellogg,_Iowa>","Kellogg, Iowa","Kellogg is a city in Jasper County, Iowa, United States. The population was 599 at the 2010 census. It was named for a pioneer settler.",what county is kellogg ia in?
"<dbpedia:Springbrook,_Iowa>","Springbrook, Iowa","Springbrook is a city in Jackson County, Iowa, United States. The population was 144 at the 2010 census.",what county is springbrook iowa
"<dbpedia:Hills,_Iowa>","Hills, Iowa","Hills is a city in Johnson County, Iowa, United States. It is part of the Iowa City, Iowa Metropolitan Statistical Area. The population was 703 at the 2010 census.  It is part of the Iowa City Community School District.",what county is hills iowa in
"<dbpedia:Prairie_City,_Iowa>","Prairie City, Iowa","Prairie City is a city within Jasper County, Iowa, United States. The population was 1,680 at the 2010 census. It is twenty-two miles east of Des Moines.","where is prairie city, ia"
"<dbpedia:Valeria,_Iowa>","Valeria, Iowa","Valeria is a city in Jasper County, Iowa, United States. The population was 57 at the 2010 census.",what county is valeriana iowa
"<dbpedia:Batavia,_Iowa>","Batavia, Iowa","Batavia is a city in Jefferson County, Iowa, United States. The population was 499 at the 2010 census.",what county is batavia iowa in
"<dbpedia:Mingo,_Iowa>","Mingo, Iowa","Mingo is a city in Jasper County, Iowa, United States. The population was 302 at the 2010 census.",what county is mingo ia in
"<dbpedia:Sabula,_Iowa>","Sabula, Iowa","Sabula is a city in Jackson County, Iowa, United States. The population was 576 at the 2010 census. Sabula is the site of Iowa's only island city. The island has a beach and a campground. It also has a harbor with boat docks and storage sheds to store some boats during the winter.",what county is sabula iowa in
"<dbpedia:Colfax,_Iowa>","Colfax, Iowa","Colfax is a city within Jasper County, Iowa, United States. Colfax is about 24 miles east of Des Moines. The town was founded in 1866, and was named for Schuyler Colfax, vice-president with U.S. Grant.  The population was 2,093 at the 2010 census.","what county is colfax, ia"
"<dbpedia:Oakland_Acres,_Iowa>","Oakland Acres, Iowa","Oakland Acres is a city in Jasper County, Iowa, United States. The population was 156 at the 2010 census.",what county is oregon acres in
"<dbpedia:Sully,_Iowa>","Sully, Iowa","Sully is a small town of 821 (2010) located in Jasper County, Iowa, United States named after railroad man Alfred Sully.",what county is sully iowa
"<dbpedia:Newton,_Iowa>","Newton, Iowa","Newton is the county seat and most populous city in Jasper County, Iowa, United States. Located 30 mi (48 km) miles east of Des Moines, Newton, is in Central Iowa. As of the 2010 census, the city population was 15,254. It is the home of Iowa Speedway, Maytag Dairy Farms, and the Iowa Sculpture Festival.",what county is newton ia in?
"<dbpedia:Libertyville,_Iowa>","Libertyville, Iowa","Libertyville is a city in Jefferson County, Iowa, United States. The population was 315 at the 2010 census.",what county is libertyville iowa in?
"<dbpedia:Lockridge,_Iowa>","Lockridge, Iowa","Lockridge is a city in Jefferson County, Iowa,  United States. The population was 268 at the 2010 census.",what county is lockridge iowa in
"<dbpedia:Packwood,_Iowa>","Packwood, Iowa","Packwood is a city in Jefferson County, Iowa, United States. The population was 204 at the 2010 census.",what county is packwood iowa in
"<dbpedia:Pleasant_Plain,_Iowa>","Pleasant Plain, Iowa","Pleasant Plain is a city in Jefferson County, Iowa, United States. The population was 93 at the 2010 census.",what county is pleasant plain iowa
"<dbpedia:Lone_Tree,_Iowa>","Lone Tree, Iowa","Lone Tree is a city in southeastern Johnson County, Iowa, United States. It is part of the Iowa City, Iowa Metropolitan Statistical Area. The population was 1,300 at the 2010 census.",what county is lone tree ia in
"<dbpedia:Coralville,_Iowa>","Coralville, Iowa","Coralville is a city in Johnson County, Iowa, United States. It is a suburb of Iowa City and part of the Iowa City Metropolitan Statistical Area. The population was 18,907 at the 2010 census.","where is coralville, ia"
"<dbpedia:North_Liberty,_Iowa>","North Liberty, Iowa","North Liberty is a city in Johnson County, Iowa, United States. It is a suburb of Iowa City and part of the Iowa City Metropolitan Statistical Area.As of the 2010 census, the city population was 13,374. From 2000 to 2010, North Liberty was the second fastest-growing town in Iowa.",what county is north liberty iowa in
"<dbpedia:Solon,_Iowa>","Solon, Iowa","Solon is a city located in Johnson County, Iowa, United States. Part of the Iowa City, Iowa Metropolitan Statistical Area, it is located a few miles from Lake MacBride State Park and the larger cities of Coralville and Iowa City. The population was 2,037 at the 2010 census.",where is solon iowa
"<dbpedia:Shueyville,_Iowa>","Shueyville, Iowa","Shueyville is a city in Johnson County, Iowa, United States. It is part of the Iowa City, Iowa Metropolitan Statistical Area. The population was 577 at the 2010 census.",what county is shueyville iowa in
"<dbpedia:Fairfield,_Iowa>","Fairfield, Iowa","Fairfield is a city in, and the county seat of, Jefferson County, Iowa, United States.  It has a population totaling 9,464 people according to the 2010 census. It is a Midwestern city surrounded by rolling farmlands filled with corn, soybean, cattle, and hogs with a median family income of $46,138 (10% of families below the poverty line). The city became the county seat in 1839 with 110 residents and grew to 650 by 1847. Its library was established in 1853, and it held its first fair in 1854.",what county is fairfield iowa in?
"<dbpedia:Swisher,_Iowa>","Swisher, Iowa","Swisher is a city in Johnson County, Iowa, United States. It part of the Iowa City, Iowa Metropolitan Statistical Area. The population was 879 at the 2010 census.","what county is swisher, ia in"
"<dbpedia:Oxford,_Iowa>","Oxford, Iowa","Oxford is a city in Johnson County, Iowa, United States. It is part of the Iowa City, Iowa Metropolitan Statistical Area. The population was 807 at the 2010 census.",what county is oxford iowa in
"<dbpedia:University_Heights,_Iowa>","University Heights, Iowa","University Heights is a city in Johnson County, Iowa, United States. It is part of the Iowa City, Iowa Metropolitan Statistical Area. The population was 1,051 at the 2010 census. It is an enclave surrounded by Iowa City, located near the campus of the University of Iowa. University Heights is very close to Kinnick Stadium.According to The Gazette (Cedar Rapids), University Heights has a reputation among area motorists as a speed trap.",what county is university heights iowa in
"<dbpedia:Iowa_City,_Iowa>","Iowa City, Iowa","Iowa City is a ""city"" (as defined by people from rural Illinois) in Johnson County, Iowa, United States. It is the only City of Literature in the U.S., as awarded by UNESCO in 2008. As of the 2010 Census, the city had a total population of about 67,862. The Census Bureau estimated the 2014 population at 73,415, making it the fifth-largest city in the state. Iowa City is the county seat of Johnson County and home to the University of Iowa.",what county is iowa city in?
"<dbpedia:Center_Junction,_Iowa>","Center Junction, Iowa","Center Junction is a city in Jones County, Iowa, United States. The population was 111 at the 2010 census. It is part of the Cedar Rapids Metropolitan Statistical Area.",what county is center junction iowa in
"<dbpedia:Anamosa,_Iowa>","Anamosa, Iowa","Anamosa is a city in Jones County, Iowa, United States. The population was 5,533 at the 2010 census. It is the county seat of Jones County.",what county is anamosa iowa in
