_id,title,text,query
"<dbpedia:Sewickley,_Pennsylvania>","Sewickley, Pennsylvania","Sewickley is a borough in Allegheny County, Pennsylvania, 12 miles (19 km) west northwest of Pittsburgh along the Ohio River. It is a residential suburb of Pittsburgh. The population was 3,827 at the 2010 census. The Sewickley Bridge crosses the Ohio River at Sewickley.","what county is sewickley, pa in"
"<dbpedia:Elizabeth,_Pennsylvania>","Elizabeth, Pennsylvania","Elizabeth is a borough in Allegheny County, Pennsylvania, on the east bank of the Monongahela River, where Pennsylvania Route 51 crosses, 15 miles (24 km) upstream (south) of Pittsburgh and close to the county line. The population was 1,493 at the 2010 census. The borough of Elizabeth is entirely contained within the 15037 USPS ZIP code.",what county is elizabeth pa
"<dbpedia:Springdale,_Pennsylvania>","Springdale, Pennsylvania","Springdale is a borough in Allegheny County, Pennsylvania, 18 miles (29 km) northeast of Pittsburgh along the Allegheny River. The population was 3,405 at the 2010 census.",what county is springdale pa in
"<dbpedia:Kittanning,_Pennsylvania>","Kittanning, Pennsylvania","Kittanning /kɪˈtænɪŋ/ is a borough and the county seat of Armstrong County in the U.S. state of Pennsylvania. It is situated 44 miles (71 km) northeast of Pittsburgh, along the east bank of the Allegheny River. The name Kithanink means 'on the main river' in the (Native American) Delaware language, from kit- 'big' + hane 'mountain river' + -ink (suffix used in place names). ""The main river"" is a Lenape epithet for the Allegheny and Ohio, considered as all one river.",what county is kittanning pa in
"<dbpedia:Sharpsburg,_Pennsylvania>","Sharpsburg, Pennsylvania","Sharpsburg is a borough in Allegheny County, Pennsylvania, 5 miles (8 km) northeast of downtown Pittsburgh, along the Allegheny River. In the past, it had a rolling mill, foundries, machine shops, and manufacturers of varnish, brick, glass, lumber products, wire, hair, felt, and lubricating oil. In 1900, 6,842 people lived here; by 1940, 8,202 people lived in Sharpsburg. The population was 3,446 at the 2010 census.The H. J. Heinz Company originated in Sharpsburg.",what county is sharpsburg
"<dbpedia:Swissvale,_Pennsylvania>","Swissvale, Pennsylvania","Swissvale is a borough in Allegheny County, Pennsylvania, 9 miles (14 km) east of downtown Pittsburgh. Named for a farmstead owned by James Swisshelm, during the industrial age it was the site of the Union Switch and Signal Company of George Westinghouse. The population was 8,983 at the 2010 census. In 1940, 15,919 people lived there.",where is swissvale pa located
"<dbpedia:Thornburg,_Pennsylvania>","Thornburg, Pennsylvania",Thornburg is a borough in Allegheny County in the U.S. state of Pennsylvania. The population was 455 at the 2010 census.,what county is thornburg pennsylvania
"<dbpedia:Sturgeon-Noblestown,_Pennsylvania>","Sturgeon-Noblestown, Pennsylvania","Sturgeon-Noblestown was a census-designated place (CDP) for the 2000 United States Census in Allegheny County, Pennsylvania, United States. The population was 1,764 at that time.  In the 2010 census the CDP was split into the two separate CDP's of Sturgeon and Noblestown.",what county is noblestown pa in
"<dbpedia:Upper_St._Clair_Township,_Allegheny_County,_Pennsylvania>","Upper St. Clair Township, Allegheny County, Pennsylvania","Upper St. Clair Township is a township with home rule status in Allegheny County, Pennsylvania, United States. An affluent suburb located about 10 miles (16 km) south of Pittsburgh, Upper St. Clair possesses a nationally recognized school district. The population was 19,229 at the 2010 census.",where is upper st clair pa
<dbpedia:Richie_Sambora>,Richie Sambora,"Richard Stephen ""Richie"" Sambora (born July 11, 1959) is an American rock guitarist, producer, singer and songwriter who was the lead guitarist of the rock band Bon Jovi for 30 years. Sambora and lead singer Jon Bon Jovi formed the primary songwriting unit of the band. He has also released three solo albums: Stranger in This Town in 1991, Undiscovered Soul in 1998, and Aftermath of the Lowdown, released in September 2012.",who is richie sambora
"<dbpedia:Verona,_Pennsylvania>","Verona, Pennsylvania","Verona is a borough in Allegheny County, Pennsylvania, in the United States. It is 13 miles (21 km) northeast of downtown Pittsburgh, along the left bank of the Allegheny River. As of the 2010 census it had a population of 2,474.",what county is verona pa in
"<dbpedia:Versailles,_Pennsylvania>","Versailles, Pennsylvania","Versailles is a borough in Allegheny County, Pennsylvania, United States. The population was 1,515 at the 2010 census. Despite being named after the extraordinary Palace of Versailles, the name of the borough is almost universally pronounced ver-sales by residents of the area.",where is versailles pa?
"<dbpedia:West_Homestead,_Pennsylvania>","West Homestead, Pennsylvania","West Homestead is a borough in Allegheny County, Pennsylvania, 8 miles (13 km) southeast of Pittsburgh, on the Monongahela River. Heavy industries associated with nearby steel mills existed here. Established were axle works, brickworks, and manufactories of machinery, car wheels, etc. The largest concern was Mesta Machinery which was one of the world's leading industrial manufacturers from 1898 until 1983.  The population was 1,929 at the 2010 census.",where is homestead pa
"<dbpedia:Whitaker,_Pennsylvania>","Whitaker, Pennsylvania","Whitaker is a borough in Allegheny County, Pennsylvania, United States, and is on the Monongahela River 3 miles (5 km) upriver from Pittsburgh. The population was 1,271 at the 2010 census.The borough is named for James Whitaker, who was deeded the land in 1788. Whitaker was incorporated January 4, 1904, from part of the former Mifflin Township.",where is whitaker pa
"<dbpedia:Wilkinsburg,_Pennsylvania>","Wilkinsburg, Pennsylvania","Wilkinsburg is a borough in Allegheny County, Pennsylvania, United States adjacent to the city of Pittsburgh. The population was 15,930 at the 2010 census, having lost more than 13,000 in the 70 years since 1940, when 29,853 people were enumerated. The borough was named for John Wilkins, Jr., a United States Army officer who served as Quartermaster General of the United States Army from 1796 to 1802.",what county is wilkinsburg pa in
"<dbpedia:Wall,_Pennsylvania>","Wall, Pennsylvania","Wall is a borough in Allegheny County, Pennsylvania, United States. The population was 580 at the 2010 census.","what county is wall, pa in"
"<dbpedia:West_View,_Pennsylvania>","West View, Pennsylvania","West View is a borough in Allegheny County in the U.S. state of Pennsylvania, just north of downtown Pittsburgh. The population was 6,771 at the 2010 census.","what county is west view, pa"
"<dbpedia:West_Mifflin,_Pennsylvania>","West Mifflin, Pennsylvania","West Mifflin is a borough in Allegheny County, Pennsylvania, United States, located southeast of downtown Pittsburgh.  The population was 20,313 at the 2010 census. It is named after Thomas Mifflin, 1st Governor of Pennsylvania, signer of the United States Constitution, and 1st Quartermaster General of the United States Army.Although the borough is heavily residential, it is home to one of America's oldest traditional amusement parks, Kennywood Park.","what county is west mifflin, pa"
"<dbpedia:Cadogan_Township,_Armstrong_County,_Pennsylvania>","Cadogan Township, Armstrong County, Pennsylvania","Cadogan Township is a township in Armstrong County, Pennsylvania, United States. The population was 344 at the 2010 census.",what county is cadogan pa in?
"<dbpedia:West_Elizabeth,_Pennsylvania>","West Elizabeth, Pennsylvania","West Elizabeth is a borough in Allegheny County, Pennsylvania, United States. The population was 518 at the 2010 census.",what county is west elizabeth pa in
"<dbpedia:White_Oak,_Pennsylvania>","White Oak, Pennsylvania","White Oak is a suburban Pittsburgh borough in Allegheny County, Pennsylvania, United States. The population was 7,862 at the 2010 census.White Oak was named for a stand of white oak trees near the original town site.",where is white oak
"<dbpedia:Bradys_Bend_Township,_Armstrong_County,_Pennsylvania>","Bradys Bend Township, Armstrong County, Pennsylvania","Bradys Bend Township is a township in Armstrong County, Pennsylvania, United States. The population was 773 at the 2010 census.",where is bradys bend township
