_id,title,text,query
<dbpedia:Zutphen>,Zutphen,"Zutphen (Dutch pronunciation: [ˈzʏtfə(n)]) is a town in the province of Gelderland in the Netherlands. It lies some 30 km north-east of Arnhem, on the Eastern bank of the river IJssel at the point where it is joined by the Berkel. The name Zutphen (first mentioned in the eleventh century) appears to mean 'zuid-veen', or in English, south-fen.In 2005, the municipality of Zutphen was merged with the municipality of Warnsveld, retaining its name.",where is zutphen in the netherlands
<dbpedia:Gödel's_incompleteness_theorems>,Gödel's incompleteness theorems,"Gödel's incompleteness theorems are two theorems of mathematical logic that establish inherent limitations of all but the most trivial axiomatic systems capable of doing arithmetic.  The theorems, proven by Kurt Gödel in 1931, are important both in mathematical logic and in the philosophy of mathematics.",what is gidel incompleteness theorem?
<dbpedia:Molasses>,Molasses,"Molasses, or black treacle (British, for human consumption; known as molasses otherwise), is a viscous by-product of the refining of sugarcane or sugar beets into sugar. The word comes from the Proto-Indo-European ""mélid\. Cognates include Ancient Greek μέλι (méli) (honey), Latin mel, Portuguese melaço. Molasses varies by amount of sugar and method of extraction, and age of plant.Sweet sorghum syrup may be colloquially called ""sorghum molasses"" in the American South.",what is molasses
<dbpedia:Zwolle>,Zwolle,"Zwolle (Dutch: [ˈzʋɔlə]) is a municipality and the capital city of the province of Overijssel, Netherlands. It has a population around 125,000.",where is zwolle
<dbpedia:Market_capitalization>,Market capitalization,"Market capitalization or market cap is the total money market value of the shares outstanding of a publicly traded company; it is equal to the share price times the number of shares outstanding. As outstanding stock is bought and sold in public markets, capitalization could be used as a proxy for the public opinion of a company's net worth and is a determining factor in some forms of stock valuation.",what is market capitalization in finance
<dbpedia:Direct_sum_of_modules>,Direct sum of modules,"In abstract algebra, the direct sum is a construction which combines several modules into a new, larger module. The direct sum of modules is the smallest module which contains the given modules as submodules with no ""unnecessary"" constraints, making it an example of a coproduct.",what does direct sum mean in algebra
<dbpedia:Gender_studies>,Gender studies,"Gender studies is a field for interdisciplinary study devoted to gender identity and gendered representation as central categories of analysis. This field includes women's studies (concerning women, feminism, gender, and politics), men's studies and LGBT studies. Sometimes, gender studies is offered together with study of sexuality.",what is gender studies
<dbpedia:Resin>,Resin,"In polymer chemistry and materials science, resin is a ""solid or highly viscous substance, usually containing prepolymers with reactive groups.""  Such viscous substances can be plant derived or synthetic.",define polymers
<dbpedia:Margaret_I_of_Denmark>,Margaret I of Denmark,"Margaret I (Danish: Margrete Valdemarsdatter, Norwegian: Margrete Valdemarsdatter, Swedish: Margareta Valdemarsdotter, Icelandic: Margrét Valdimarsdóttir), (March 1353 – 28 October 1412), was Queen of Denmark, Norway and Sweden and founder of the Kalmar Union, which united the Scandinavian countries for over a century. She acted as queen regnant of Denmark, although in those days it was not the Danish custom for a woman to reign.",who was margaret
<dbpedia:Cedrus>,Cedrus,"Cedrus (common name Cedar) is a genus of coniferous trees in the plant family Pinaceae.  They are native to the mountains of the western Himalayas and the Mediterranean region, occurring at altitudes of 1,500–3,200 m in the Himalayas and 1,000–2,200 m in the Mediterranean.",what are cedar trees
<dbpedia:Naboo>,Naboo,"Naboo is a planet in the fictional Star Wars universe with a mostly green terrain and which is the homeworld of two societies: the Gungans who dwell in underwater cities and the humans who live in colonies on the surface. Humans of Naboo have an electoral monarchy and maintain a peaceful culture that defends education, the arts, environmental protection and scientific achievements.",what is the world of naboo naboo?
<dbpedia:Eragrostis_tef>,Eragrostis tef,"Eragrostis tef, teff, Williams lovegrass, annual bunch grass, taf (Amharic: ጤፍ? ṭēff; Tigrinya: ጣፍ? ṭaff), or xaafii (Oromo), is an annual grass, a species of lovegrass native to Ethiopia. The word ""teff"" is connected by folk etymology to the Ethio-Semitic root ""ṭff"", which means ""lost"" (because of the small size of the grain).",what is teff
<dbpedia:Zosterops>,Zosterops,"Zosterops is a genus of birds containing the typical white-eyes. They are traditionally placed in the white-eye family, Zosteropidae, which, however, is now considered part of the Timaliidae ().This genus has the highest number of species among the white-eyes by far. They occur in the Afrotropic ecoregion, the Indomalaya zone, and the Australasia ecozone. Typical white-eyes can reach a length between 8 and 15 cm.",what does zostreops mean
<dbpedia:Serpent_(symbolism)>,Serpent (symbolism),"The serpent, or snake, is one of the oldest and most widespread mythological symbols. The word is derived from Latin serpens, a crawling animal or snake.",what do the serpent mean
<dbpedia:Liquid_hydrogen>,Liquid hydrogen,"Liquid hydrogen (LH2 or LH2) is the liquid state of the element hydrogen. Hydrogen is found naturally in the molecular H2 form.To exist as a liquid, H2 must be cooled below hydrogen's critical point of 33 K. However, for hydrogen to be in a full liquid state without boiling at atmospheric pressure, it needs to be cooled to 20.28 K (−423.17 °F/−252.87°C). One common method of obtaining liquid hydrogen involves a compressor resembling a jet engine in both appearance and principle.",what is a liquid hydrogen
<dbpedia:Presbyterian_polity>,Presbyterian polity,"Presbyterian (or presbyteral) polity is a method of church governance typified by the rule of assemblies of presbyters, or elders. Each local church is governed by a body of elected elders usually called the session or consistory, though other terms, such as church board, may apply.",what is presbytery
<dbpedia:Natural_disaster>,Natural disaster,"A natural disaster is a major adverse event resulting from natural processes of the Earth; examples include floods, volcanic eruptions, earthquakes, tsunamis, and other geologic processes.",what are natural disasters
<dbpedia:List_of_notifiable_diseases>,List of notifiable diseases,The following is a list of notifiable diseases arranged by country.,what are notifiable diseases
<dbpedia:Gymnosporangium>,Gymnosporangium,"Gymnosporangium is a genus of heteroecious plant-pathogenic fungi which alternately infect members of the family Cupressaceae, primarily species in the genus Juniperus (junipers), and members of the family Rosaceae in the subfamily Maloideae (apples, pears, quinces, shadbush, hawthorns, rowans and their relatives).",what is gymnosporangium
<dbpedia:Unmanned_aerial_vehicle>,Unmanned aerial vehicle,"An unmanned aerial vehicle (UAV), commonly known as a drone and also referred to as a remotely piloted aircraft (RPA) by the International Civil Aviation Organization (ICAO), is an aircraft without a human pilot aboard. Its flight is controlled either autonomously by onboard computers or by the remote control of a pilot on the ground or in another vehicle.",what is a drones
"<dbpedia:Timeline_of_telescopes,_observatories,_and_observing_technology>","Timeline of telescopes, observatories, and observing technology","Timeline of telescopes, observatories, and observing technology.",what is the main feature of the tv
<dbpedia:Adultery>,Adultery,"Adultery (anglicised from Latin adulterium) is extramarital sex that is considered objectionable on social, religious, moral or legal grounds. Though what sexual activities constitute adultery varies, as well as the social, religious and legal consequences, the concept exists in many cultures and is similar in Islam, Christianity and Judaism.Historically, many cultures have considered adultery a very serious crime.",a definition of adultery
<dbpedia:Timeline_of_Solar_System_astronomy>,Timeline of Solar System astronomy,Timeline of Solar System astronomy,solar system astronomy definition
<dbpedia:Timeline_of_solar_astronomy>,Timeline of solar astronomy,Timeline of solar astronomy,what is the timeline of solar astronomy?
<dbpedia:Default_(finance)>,Default (finance),"In finance, default is failure to meet the legal obligations (or conditions) of a loan, for example when a home buyer fails to make a mortgage payment, or when a corporation or government fails to pay a bond which has reached maturity.",default definition
<dbpedia:Robotic_spacecraft>,Robotic spacecraft,"A robotic spacecraft is an unmanned spacecraft, usually under telerobotic control. A robotic spacecraft designed to make scientific research measurements is often called a space probe. Many space missions are more suited to telerobotic rather than crewed operation, due to lower cost and lower risk factors.  In addition, some planetary destinations such as Venus or the vicinity of Jupiter are too hostile for human survival, given current technology.",what is space probe robotic
<dbpedia:Worcester>,Worcester,"Worcester (/ˈwʊstər/ WUUS-tər) is a city and the county town of Worcestershire in the West Midlands of England. Worcester is situated some 17 miles (27 km) southwest of the southern suburbs of Birmingham and 23 miles (37 km) north of Gloucester, and has an approximate population of 100,000 people.The River Severn flanks the western side of the city centre, overlooked by the 12th-century Worcester Cathedral.",worcester is where
<dbpedia:Timeline_of_medicine_and_medical_technology>,Timeline of medicine and medical technology,Timeline of the history of medicine and medical technology.,how was the history of medical technology
<dbpedia:260_BC>,260 BC,"Year 260 BC was a year of the pre-Julian Roman calendar. At the time it was known as the Year of the Consulship of Asina and Duilius (or, less frequently, year 494 Ab urbe condita). The denomination 260 BC for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",what year was 260 bc
<dbpedia:Business_administration>,Business administration,"Business administration is the process of managing a business or non-profit organization, so that it remains stable and continues to grow.The administration of a business includes the performance or management of business operations and decision making as well as the efficient organization of people and other resources to direct activities toward common goals and objectives.In general, administration refers to the broader management function, including the associated finance, personnel and MIS services.In some analyses, management is viewed as a subset of administration, specifically associated with the technical and operational aspects of an organization, distinct from executive or strategic functions.",what is business administration
<dbpedia:Witch-hunt>,Witch-hunt,"A witch-hunt is a search for people labelled ""witches"" or evidence of witchcraft, often involving moral panic or  mass hysteria. The classical period of witchhunts in Early Modern Europe and Colonial North America falls into the Early Modern period or about 1450 to 1750, spanning the upheavals of the Reformation and the Thirty Years' War, resulting in an estimated 35,000 to 100,000 executions.The last executions of people convicted as witches in Europe took place in the 18th century.",what is the witch hunt
<dbpedia:Reed_(mouthpiece)>,Reed (mouthpiece),"A reed is a thin strip of material which vibrates to produce a sound on a musical instrument. The reeds of most woodwind instruments are made from Arundo donax ""\Giant cane"") or synthetic material; tuned reeds (as in harmonicas and accordions) are made of metal or synthetics.",what is a reed
<dbpedia:Stratford-upon-Avon>,Stratford-upon-Avon,"Stratford-upon-Avon (/ˌstrætfərd əpɒn ˈeɪvən/) is a market town in Warwickshire, England, on the River Avon, 22 miles (35 km) south east of Birmingham and 8 miles (13 km) south west of Warwick. The estimated population in 2007 was 25,505.The town is a popular tourist destination owing to its status as birthplace of English playwright and poet William Shakespeare, and receives an estimated 4.9 million visitors a year. The Royal Shakespeare Company resides in Stratford's Royal Shakespeare Theatre.","what county is stratford, england"
<dbpedia:Timeline_of_knowledge_about_the_interstellar_and_intergalactic_medium>,Timeline of knowledge about the interstellar and intergalactic medium,Timeline of knowledge about the interstellar medium and intergalactic medium 1848 — Lord Rosse studies M1 and names it the Crab Nebula 1864 — William Huggins studies the spectrum of the Orion Nebula and shows that it is a cloud of gas 1927 — Ira Bowen explains unidentified spectral lines from space as forbidden transition lines 1930 — Robert Trumpler discovers absorption by interstellar dust by comparing the angular sizes and brightnesses of globular clusters 1944 — Hendrik van de Hulst predicts the 21 cm hyperfine line of neutral interstellar hydrogen 1951 — Harold I.,how was the interstellar medium formed?
<dbpedia:Timeline_of_stellar_astronomy>,Timeline of stellar astronomy,Timeline of stellar astronomy 2300 BC — First great period of star naming in China.,what was the initials of the period of star discovery
