_id,title,text,query
<dbpedia:Phoenix_(constellation)>,Phoenix (constellation),"Phoenix is a minor constellation in the southern sky. Named after the mythical phoenix, it was first depicted on a celestial atlas by Johann Bayer in his 1603 Uranometria. The French explorer and astronomer Nicolas Louis de Lacaille  charted the brighter stars and gave their Bayer designations in 1756. The constellation stretches from roughly −39° to −57° declination, and from 23.5h to 2.5h of right ascension.",what is phoenix constellation
<dbpedia:Henry_Barnes_(traffic_engineer)>,Henry Barnes (traffic engineer),"Henry A. Barnes (December 16, 1906 – September 1968) was an American traffic engineer and commissioner who served in many cities, including Flint, Michigan; Denver, Colorado; Baltimore, Maryland; and New York City.",when was henry barnes born
<dbpedia:Penelope>,Penelope,"In Homer's Odyssey, Penelope (/pəˈnɛləpiː/ pə-NEL-ə-pee; Greek: Πηνελόπεια, Pēnelópeia, or Πηνελόπη, Pēnelópē) is the faithful wife of Odysseus, who keeps her suitors at bay in his long absence and is eventually reunited with him.Her name has traditionally been associated with marital faithfulness, and so it was with the Greeks and Romans, but some recent feminist readings offer a more ambiguous interpretation.",who is penelope in homer's odyssey
<dbpedia:Pope_Eugene_IV>,Pope Eugene IV,"Pope Eugene IV (Latin: Eugenius IV; 1383 – 23 February 1447), born Gabriele Condulmer, was Pope from 3 March 1431 to his death in 1447. He is the last pope to take the name ""Eugene"" upon his election.",who is eugene iv?
<dbpedia:956>,956,Year 956 (CMLVI) was a leap year starting on Tuesday (link will display the full calendar) of the Julian calendar.,what is the birth date for 956
<dbpedia:College_Bowl>,College Bowl,"College Bowl (also known as General Electric (G.E.) College Bowl) was a radio television and student quiz show. College Bowl first aired on US radio stations in 1953. It then moved to US television broadcast networks, airing 1959 to 1963 on CBS and from 1963 to 1970 on NBC. In 1977, the game resurfaced as an activity on college campuses through an affiliation with the Association of College Unions International (ACUI) that lasted for 31 years.",what is college bowl vs ge game on cns
<dbpedia:Marathon_Trilogy>,Marathon Trilogy,"The Marathon Trilogy is a science fiction first-person shooter video game series from Bungie, originally released for Mac OS. The name Marathon is derived from the giant interstellar colony ship that provides the setting for the first game; the ship is constructed out of what used to be the Martian satellite Deimos. The three games in the series—Marathon (1994), Marathon 2: Durandal (1995), and Marathon Infinity (1996)—are widely regarded as spiritual predecessors of Bungie's Halo series.",what is the marathon trilogy
<dbpedia:960>,960,Year 960 (CMLX) was a leap year starting on Sunday (link will display the full calendar) of the Julian calendar.,what is the leap year of the leap year
<dbpedia:Lorraine_(duchy)>,Lorraine (duchy),"The Duchy of Lorraine (French: Lorraine, IPA: [lɔʁɛn]; German: Lothringen), was a duchy roughly corresponding with the present-day region of Lorraine in northeastern France, its capital was Nancy.It was founded in 959 as a result of the division of the kingdom of Lotharingia into two separate duchies: Lower Lorraine and Upper Lorraine, both duchies forming the western part of the Holy Roman Empire.",where was the duchy of lorraine founded
<dbpedia:People's_Party_for_Freedom_and_Democracy>,People's Party for Freedom and Democracy,"The People's Party for Freedom and Democracy (Dutch: Volkspartij voor Vrijheid en Democratie, VVD)  (Dutch pronunciation: [vɔl(ə)kspɑrtɛi vʊːr vrɛiɦɛit ɛn deːmoːkraː'tsi] is a conservative-liberal political party in the Netherlands.The VVD supports private enterprise in the Netherlands and is an economically liberal party. After the fourth Balkenende cabinet was formed (22 February 2007), the VVD was the second-largest opposition party in the Dutch House of Representatives.",what kind of party is vvd
<dbpedia:Staff_(music)>,Staff (music),"In Western musical notation, the staff, or stave, is a set of five horizontal lines and four spaces that each represent a different musical pitch—or, in the case of a percussion staff, different percussion instruments. Appropriate music symbols, depending upon the intended effect, are placed on the staff according to their corresponding pitch or function.",what are staff instruments
"<dbpedia:Corvallis,_Oregon>","Corvallis, Oregon","Corvallis /kɔrˈvælɨs/ is a city in central western Oregon, United States. It is the county seat of Benton County and the principal city of the Corvallis, Oregon Metropolitan Statistical Area, which encompasses all of Benton County.  As of the 2010 United States Census, the population was 54,462. Its population was estimated by the Portland Research Center to be 55,298 in 2013.",what county is corvallis oregon
