_id,title,text,query
"<dbpedia:Swanzey,_New_Hampshire>","Swanzey, New Hampshire","Swanzey is a town in Cheshire County, New Hampshire, United States.  The population was 7,230 at the 2010 census. In addition to the town center, Swanzey includes the villages of East Swanzey, West Swanzey, North Swanzey, and Westport.",where is swanzey nh
"<dbpedia:Wentworth's_Location,_New_Hampshire>","Wentworth's Location, New Hampshire","Wentworth's Location is a township in Coos County, New Hampshire, United States. The population was 33 at the 2010 census. It is part of the Berlin, NH–VT Micropolitan Statistical Area.In New Hampshire, locations, grants, townships (which are different from towns), and purchases are unincorporated portions of a county that are not part of any town and have limited self-government (if any, as many are uninhabited).",where is wentworth nh
"<dbpedia:Westmoreland,_New_Hampshire>","Westmoreland, New Hampshire","Westmoreland is a town in Cheshire County, New Hampshire, United States.  The population was 1,874 at the 2010 census. Westmoreland is historically an agricultural town, with much arable farmland.",what county is westmoreland nh in
"<dbpedia:Walpole,_New_Hampshire>","Walpole, New Hampshire","Walpole is a town in Cheshire County, New Hampshire, United States.  The population was 3,734 at the 2010 census.The town's central settlement, where 605 people resided at the 2010 census, is defined as the Walpole census-designated place (CDP), and is east of New Hampshire Route 12. The town also includes the villages of North Walpole and Drewsville.",what county is walpole new hampshire in
"<dbpedia:Mounds_View,_Minnesota>","Mounds View, Minnesota","Mounds View is a city in Ramsey County, Minnesota, United States. The population was 12,155 at the 2010 census. It is part of the Twin Cities Metropolitan Area.U.S. Highway 10, County Road 10, and Interstate Highway 35W are three of the main routes in the city.",what county is mounds view mn in
"<dbpedia:Carroll,_New_Hampshire>","Carroll, New Hampshire","Carroll is a town in Coos County, New Hampshire, United States. The population was 763 at the 2010 census. The two largest villages are Twin Mountain and Bretton Woods. Carroll is an important access point for recreational areas in the White Mountains, including many 4,000-footers, the Zealand River area, the Presidential Range, and the Presidential Dry River Wilderness. The town is crossed by the Appalachian Trail and is home to the Mount Washington Hotel at Bretton Woods.",what county is carrol nh in
"<dbpedia:Wylie_Township,_Red_Lake_County,_Minnesota>","Wylie Township, Red Lake County, Minnesota","Wylie Township is a township in Red Lake County, Minnesota, United States. The population was 72 at the 2000 census.Wylie Township was named for a pioneer settler.",where is wylie township
"<dbpedia:Clarksville,_New_Hampshire>","Clarksville, New Hampshire","Clarksville is a town located in northern Coos County, New Hampshire, United States.  The population was 265 at the 2010 census. It is part of the Berlin, NH–VT Micropolitan Statistical Area.",what county is clarksville nh in
"<dbpedia:Columbia,_New_Hampshire>","Columbia, New Hampshire","Columbia is a town in Coos County, New Hampshire, United States. The population was 757 at the 2010 census. It is part of the Berlin, NH–VT micropolitan statistical area.",what county is columbia nh in
"<dbpedia:Arden_Hills,_Minnesota>","Arden Hills, Minnesota","Arden Hills is a city in Ramsey County, Minnesota, United States. The population was 9,552 at the 2010 census.  Bethel University and Seminary is located in the city of Arden Hills.  Also, the campus of University of Northwestern-St. Paul straddles the Arden Hills – Roseville border.  The headquarters of Land O'Lakes and Catholic United Financial, a fraternal benefit society, are located here as well.In July 2006 the city reached a tentative agreement with the U.S.","arden hills, mn is in what county"
