_id,title,text,query
<dbpedia:Scottish_Football_League>,Scottish Football League,"The Scottish Football League (SFL) was a league featuring professional and semi-professional football clubs mostly from Scotland. From its foundation in 1890 until the breakaway Scottish Premier League (SPL) was formed in 1998, the SFL represented the top level of football in Scotland. After 1998, the SFL represented levels 2 to 4 of the Scottish football league system.",what is an scottish football club
<dbpedia:Ferrocene>,Ferrocene,"Ferrocene is an organometallic compound with the formula Fe(C5H5)2. It is the prototypical metallocene, a type of organometallic chemical compound consisting of two cyclopentadienyl rings bound on opposite sides of a central metal atom. Such organometallic compounds are also known as sandwich compounds. The rapid growth of organometallic chemistry is often attributed to the excitement arising from the discovery of ferrocene and its many analogues.","ferrocene, a compound that is"
<dbpedia:List_of_bend_knots>,List of bend knots,"This is a list of types of bend knots. A bend knot is a knot used to join two lengths of rope. Although the reef knot can be used in this way, it is insecure when used as a bend and so is not classed as one.The sheet bend is the classic bend knot.",what are different types of rope knots
<dbpedia:Black_cardamom>,Black cardamom,"Black cardamom, also known as hill cardamom, Bengal cardamom, greater cardamom, Indian cardamom, Nepal cardamom, winged cardamom, or brown cardamom, comes from either of two species in the family Zingiberaceae. Its seed pods have a strong camphor-like flavor, with a smoky character derived from the method of drying.",cardamom colors
<dbpedia:Cardamom>,Cardamom,"Cardamom (/ˈkɑrdəməm/), sometimes called cardamon (mostly in the UK), is a spice made from the seeds of several plants in the genera Elettaria and Amomum in the family Zingiberaceae. Both genera are native to Bangladesh, Bhutan, India, Indonesia, Nepal, and Pakistan; they are recognised by their small seed pods, triangular in cross-section and spindle-shaped, with a thin, papery outer shell and small black seeds.",what is cardamom?
<dbpedia:Como>,Como,"Como, pronounced [ˈkɔːmo] About this sound listen  or locally [ˈkoːmo] (Lombard: Còmm; Latin: Novum Comum), is a city and comune in Lombardy, Italy.It is the administrative capital of the Province of Como.Its proximity to Lake Como and to the Alps has made Como a popular tourist destination and the city contains numerous works of art, churches, gardens, museums, theatres, parks and palaces: the Duomo (seat of Diocese of Como), the Basilica of Sant'Abbondio, the Villa Olmo, the public gardens with the Tempio Voltiano, the Teatro Sociale, the Broletto (the city's medieval town hall) and the 20th century Casa del Fascio.With 215,320 arrivals, Como is the fourth most visited city in Lombardy after Milan, Bergamo and Brescia.Como was the birthplace of many historically notable figures, including the (somewhat obscure) poet Caecilius who is mentioned by Catullus in the 1st century BCE, the far more substantial literary figures of Pliny the Elder and the Younger, Pope Innocent XI, the scientist Alessandro Volta, and Cosima Liszt, second wife of Richard Wagner and long-term director of the Bayreuth Festival.",what is como
"<dbpedia:Robert_Baden-Powell,_1st_Baron_Baden-Powell>","Robert Baden-Powell, 1st Baron Baden-Powell","Lieutenant-General Robert Stephenson Smyth Baden-Powell, 1st Baron Baden-Powell, OM GCMG GCVO KCB (/ˈbeɪdən ˈpoʊ.əl/ Baden as in maiden; Powell as in Noel) (22 February 1857 – 8 January 1941), also known as B-P or Lord Baden-Powell, was a lieutenant-general in the British Army, writer, founder of the Scout Movement and first Chief Scout of The Boy Scouts Association.After having been educated at Charterhouse School in Surrey, Baden-Powell served in the British Army from 1876 until 1910 in India and Africa.",who is baden paludnez
"<dbpedia:Airdrie,_North_Lanarkshire>","Airdrie, North Lanarkshire","Airdrie (/ˈɛərdri/; Scottish Gaelic: An t-Àrd Ruigh) is a town in North Lanarkshire, Scotland. It lies on a plateau roughly 400 ft (130 m) above sea level, and is approximately 12 miles (19 km) east of Glasgow city centre. Airdrie forms part of a conurbation with its neighbour Coatbridge, in the former district known as the Monklands. As of 2012, the town had a population of 37,130.",where is airdrie
<dbpedia:Native_Son>,Native Son,"Native Son (1940) is a novel by American author Richard Wright.  The novel tells the story of 20-year-old Bigger Thomas, a black American youth living in utter poverty in a poor area on Chicago's South Side in the 1930s.While not apologizing for Bigger's crimes, Wright portrays a systemic inevitability behind them.",who wrote the original book native son
<dbpedia:Military_tactics>,Military tactics,"Military tactics are the science and art of organizing a military force, and the techniques for combining and using weapons and military units to engage and defeat an enemy in battle. Changes in philosophy and technology have been reflected in changes to military tactics; in contemporary military science tactics are the lowest of three planning levels: (i) strategic, (ii) operational, and (iii) tactical.",military tactics definition
<dbpedia:395_BC>,395 BC,"Year 395 BC was a year of the pre-Julian Roman calendar. At the time, it was known as the Year of the Tribunate of Cossus, Medullinus, Scipio, Fidenas, Ambustus and Lactucinus (or, less frequently, year 359 Ab urbe condita). The denomination 395 BC for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",when was year 395 bc
<dbpedia:M._A._R._Barker>,M. A. R. Barker,"Muhammad Abd-al-Rahman Barker (born Phillip Barker, November 3, 1929 – March 16, 2012),  was a professor of Urdu and South Asian Studies who created one of the first roleplaying games, Empire of the Petal Throne, and wrote several fantasy/science fantasy novels based in his associated world setting of Tékumel.",who is mahdi a r
<dbpedia:People_for_the_Ethical_Treatment_of_Animals>,People for the Ethical Treatment of Animals,"People for the Ethical Treatment of Animals (PETA (/ˈpiːtɑː/); stylized PeTA) is an American animal rights organization based in Norfolk, Virginia, and led by Ingrid Newkirk, its international president. A nonprofit corporation with 300 employees, it claims that it has 3 million members and supporters and is the largest animal rights group in the world.",who is peta?
<dbpedia:Prototype-based_programming>,Prototype-based programming,"Prototype-based programming is a style of object-oriented programming in which behaviour reuse (known as inheritance) is performed via a process of cloning existing objects that serve as prototypes. This model can also be known as prototypal, prototype-oriented, classless, or instance-based programming. Delegation is the language feature that supports prototype-based programming.A fruit bowl serves as one example.",what is prototype based programming
<dbpedia:Match_Game>,Match Game,"Match Game is an American television panel game show that premiered on NBC in 1962 and was revived several times over the course of the next few decades. The game featured contestants trying to come up with answers to fill-in-the-blank questions, with the object being to match answers given by celebrity panelists.The original Match Game ran on NBC until 1969. The show returned with a significantly changed format in 1973 on CBS and became a hit due to the looser nature of the questions.",how many seasons are there of match game
<dbpedia:Press_Your_Luck>,Press Your Luck,"Press Your Luck is an American television daytime game show created by Bill Carruthers and Jan McCormack. It premiered on CBS on September 19, 1983 and ended on September 26, 1986. In the show, contestants collected spins by answering trivia questions and then used the spins on an 18-space game board to win cash and prizes. The person who amassed the most in cash and prizes at the end of the game won. Peter Tomarken was the show's host, and Rod Roddy was the primary announcer.",when was press your luck tv show created
<dbpedia:East>,East,"East is a noun, adjective, or adverb indicating direction or geography. East is one of the four cardinal directions or compass points. It is the opposite of west and is perpendicular to north and south.",meaning of east east
<dbpedia:Transamerica_Pyramid>,Transamerica Pyramid,"The Transamerica Pyramid is the tallest skyscraper in the San Francisco skyline. The building no longer houses the headquarters of the Transamerica Corporation, who moved their U.S. headquarters to Baltimore, Maryland, but it is still associated with the company and is depicted in the company's logo. Designed by architect William Pereira and built by Hathaway Dinwiddie Construction Company, at 853 ft (260 m), on completion in 1972 it was the eighth tallest building in the world.",where is the transamerica pyramid located
<dbpedia:Rationality>,Rationality,"Rationality is the quality or state of being reasonable, based on facts or reason. Rationality implies the conformity of one's beliefs with one's reasons to believe, or of one's actions with one's reasons for action.  ""Rationality"" has different specialized meanings in economics, sociology, psychology, evolutionary biology and political science.Determining optimality for rational behavior requires a quantifiable formulation of the problem, and making several key assumptions.",what is rationality mean
<dbpedia:Portable_Distributed_Objects>,Portable Distributed Objects,"Portable Distributed Objects (PDO) is an application programming interface (API) for creating object-oriented code that can be executed remotely on a network of computers. It was created by NeXT Computer, Inc. using their OpenStep system, whose use of Objective-C made the package very easy to write. It was characterized by its very light weight and high speed in comparison to similar systems such as CORBA.Versions of PDO were available for Solaris, HP-UX and all versions of the OPENSTEP system.",what is pdo
"<dbpedia:Jacksonville,_Florida>","Jacksonville, Florida","Jacksonville is the largest city by population in the U.S. state of Florida, and the largest city by area in the contiguous United States. It is the county seat of Duval County, with which the city government consolidated in 1968.",what county is jacksonville fl in
<dbpedia:Ortolan_bunting>,Ortolan bunting,"The ortolan, or ortolan bunting (Emberiza hortulana) is a bird in the bunting family Emberizidae, a passerine family now separated by most modern scholars from the finches, Fringillidae.  The bird's common name is French, from the Latin hortulanus, the gardener bird, (from hortus, a garden).In September 2007, the French government announced its intent to enforce long ignored laws protecting the bird.",what is ortolan
<dbpedia:Display_PostScript>,Display PostScript,"Display PostScript (or DPS) is a 2D graphics engine system for computers which uses the PostScript (PS) imaging model and language (originally developed for computer printing) to generate on-screen graphics. To the basic PS system, DPS adds a number of features intended to ease working with bitmapped displays and improve performance of some common tasks.Early versions of PostScript display systems were developed at Adobe Systems.",what is dps on computers
<dbpedia:Gene_Rayburn>,Gene Rayburn,"Gene Rayburn (December 22, 1917–November 29, 1999) was an American radio and television personality. He is best known as the host of various editions of the popular American television game show Match Game for over two decades.",who was gene rayburn
