_id,title,text,query
<dbpedia:Second_Punic_War>,Second Punic War,"The Second Punic War, also referred to as The Hannibalic War and (by the Romans) The War Against Hannibal, lasted from 218 to 201 BC and involved combatants in the western and eastern Mediterranean. This was the second major war between Carthage and the Roman Republic and its allied Italic socii, with the crucial participation of Numidian-Berber armies and tribes on both sides. The two states had three major conflicts against each other over the course of their existence.",when did romans fight in punic war
<dbpedia:Sleep_apnea>,Sleep apnea,"Sleep apnea (or sleep apnoea in British English) is a sleep disorder characterized by pauses in breathing or instances of shallow or infrequent breathing  during sleep. Each pause in breathing, called an apnea, can last for several seconds to several minutes, and may occur, by definition, at least 5 times in an hour.  Similarly, each abnormally shallow breathing event is called a hypopnea.",what is apnea in a sleep
<dbpedia:Protein_secondary_structure>,Protein secondary structure,"In biochemistry and structural biology, protein secondary structure is the general three-dimensional form of local segments of proteins. Secondary structure can be formally defined by the pattern of hydrogen bonds of the protein (such as alpha helices and beta sheets) that are observed in an atomic-resolution structure.",secondary protein definition biology
<dbpedia:Shining_Path>,Shining Path,"The Shining Path (Sendero Luminoso), also sometimes known as Communist Party of Peru (Spanish: Partido Comunista del Perú), is a Maoist guerrilla insurgent organization in Peru. When it first launched the internal conflict in Peru in 1980, its stated goal was to replace what it saw as bourgeois democracy with ""New Democracy"".",what is a shining path
<dbpedia:Space_Quest>,Space Quest,Space Quest is a series of six Comic science fiction computer adventure games released between 1986 and 1995.,how many space quests are there in a game
<dbpedia:Simplified_molecular-input_line-entry_system>,Simplified molecular-input line-entry system,The simplified molecular-input line-entry system (SMILES) is a specification in form of a line notation for describing the structure of chemical species using short ASCII strings. SMILES strings can be imported by most molecule editors for conversion back into two-dimensional drawings or three-dimensional models of the molecules.The original SMILES specification was initiated by David Weininger at the USEPA Mid-Continent Ecology Division Laboratory in Duluth in the 1980s.,what is smeleses
<dbpedia:Synchronization>,Synchronization,"Synchronization is the coordination of events to operate a system in unison. The familiar conductor of an orchestra serves to keep the orchestra in time. Systems operating with all their parts in synchrony are said to be synchronous or in sync.Today, synchronization can occur on a global basis through the GPS-enabled timekeeping systems (and similar independent systems operated by the EU and Russia).",what is the function of synchronization
<dbpedia:Seinfeld>,Seinfeld,"Seinfeld is a sitcom that originally ran for nine seasons on NBC from July 5, 1989, to May 14, 1998. It was created by Larry David and Jerry Seinfeld, the latter starring as a fictionalized version of himself.",what year did the series diefeld start
<dbpedia:Stalinism>,Stalinism,Stalinism is the means of governing and related policies implemented by Joseph Stalin.,what is the main goal of stalinism
<dbpedia:Session_Description_Protocol>,Session Description Protocol,"The Session Description Protocol (SDP) is a format for describing streaming media initialization parameters.  The IETF published the original specification as an IETF Proposed Standard in April 1998, and subsequently published a revised specification as an IETF Proposed Standard as RFC 4566 in July 2006.SDP is intended for describing multimedia communication sessions for the purposes of session announcement, session invitation, and parameter negotiation.",what is sdp protocol
<dbpedia:Smelting>,Smelting,"Smelting is a form of extractive metallurgy; its main use is to produce a base metal from its ore. This includes production of silver, iron, copper and other base metals from their ores. Smelting makes use of heat and a chemical reducing agent to decompose the ore, driving off other elements as gases or slag and leaving just the metal base behind. The reducing agent is commonly a source of carbon such as coke, or in earlier times charcoal.",what does smelting do
<dbpedia:Springbok>,Springbok,"The springbok (Antidorcas marsupialis) is a medium-sized brown and white antelope-gazelle of southwestern Africa. It is extremely fast and can reach speeds of 88 km/h (55 mph) and can leap 4 m (13 feet) through the air. The common name ""springbok"" comes from the Afrikaans and Dutch words spring = jump and bok = male antelope or goat.The specific epithet marsupialis (Latin: marsupium, ""pocket"") derives from a pocket-like skin flap which extends along the middle of the back from the tail onwards.",what is a springbok
<dbpedia:Principality_of_Sealand>,Principality of Sealand,"The Principality of Sealand is an unrecognised micronation, that claims Roughs Tower, an offshore platform located in the North Sea approximately 12 kilometres (7.5 mi) off the coast of Suffolk, England, as its territory.",where is sealand located
<dbpedia:Spaghetti_code>,Spaghetti code,"Spaghetti code is a pejorative phrase for source code that has a complex and tangled control structure, especially one using many GOTO statements, exceptions, threads,  or other ""unstructured"" branching constructs. It is named such because program flow is conceptually like a bowl of spaghetti, i.e. twisted and tangled. Spaghetti code can be caused by several factors, such as continuous modifications by several people over a long life cycle.",what is spaghetti
<dbpedia:Seleucid_Empire>,Seleucid Empire,"The Seleucid Empire (/sɪˈlʲuːsɪd/) or Seleucia was a Hellenistic state ruled by the Seleucid dynasty, 312 BC to 63 BC; it was founded by Seleucus I Nicator following the division of the empire created by Alexander the Great. Seleucus received Babylonia and, from there, expanded his dominions to include much of Alexander's near eastern territories.",who were the seleucid empire
<dbpedia:Security_engineering>,Security engineering,"Security engineering is a specialized field of engineering that focuses on the security aspects in the design of systems that need to be able to deal robustly with possible sources of disruption, ranging from natural disasters to malicious acts.",what is security engineering in engineering
<dbpedia:SameGame>,SameGame,"SameGame (さめがめ) is a tile-matching puzzle video game originally released under the name Chain Shot!'' in 1985 by Kuniaki Moribe (Morisuke). It has since been ported to numerous computer platforms, handheld devices, and even TiVo.",what is samegame game
<dbpedia:Spice_Girls>,Spice Girls,"The Spice Girls are an English pop girl group formed in 1994. The group consisted of Melanie Brown ""\Scary Spice""), Melanie Chisholm (""Sporty Spice""), Emma Bunton (""Baby Spice""), Geri Halliwell (""Ginger Spice""), and Victoria Beckham, née Adams (""Posh Spice""). They were signed to Virgin Records and released their debut single ""Wannabe"" in 1996, which hit number one in 37 countries and established them as a global phenomenon.",who is the singer of spice girls
<dbpedia:Smelt_(fish)>,Smelt (fish),"Smelts are a family of small fish, Osmeridae, found in the Atlantic and Pacific Oceans. They are also known as freshwater smelts or typical smelts to distinguish them from the related Argentinidae, Bathylagidae, and Retropinnidae.Some smelt species are common in the North American Great Lakes, and in the lakes and seas of the northern part of Europe, where they run in large schools along the saltwater coastline during spring migration to their spawning streams.",what is smelt
"<dbpedia:Salò,_or_the_120_Days_of_Sodom>","Salò, or the 120 Days of Sodom","Salò, or the 120 Days of Sodom (Italian: Salò o le 120 giornate di Sodoma), commonly referred to as simply Salò, is a 1975 Italian-French art film written and directed by Pier Paolo Pasolini, with uncredited writing contributions by Pupi Avati. It is based on the book The 120 Days of Sodom, by the Marquis de Sade. The story is in four segments, inspired by Dante's Divine Comedy: the Anteinferno, the Circle of Manias, the Circle of Shit and the Circle of Blood.",who wrote sala
<dbpedia:Supercontinent>,Supercontinent,"In geology, a supercontinent is the assembly of most or all of the Earth's continental blocks or cratons to form a single large landmass.  However, the definition of a supercontinent can be ambiguous. Many tectonicists such as P.F. Hoffman (1999) use the term ""supercontinent"" to mean ""a clustering of nearly all continents"". This definition leaves room for interpretation when labeling a continental body and is easier to apply to Precambrian times.",define a supercontinent
<dbpedia:Steganography>,Steganography,"Steganography (US /ˌstɛ.ɡʌnˈɔː.ɡrʌ.fi/, UK /ˌstɛɡ.ənˈɒɡ.rə.fi/) is the practice of concealing a file, message, image, or video within another file, message, image, or video. The word steganography combines the Greek words steganos (στεγανός), meaning ""covered, concealed, or protected"", and graphein (γράφειν) meaning ""writing"". The first recorded use of the term was in 1499 by Johannes Trithemius in his Steganographia, a treatise on cryptography and steganography, disguised as a book on magic.",what is steganography
<dbpedia:Sinusitis>,Sinusitis,"Sinusitis, also known as a sinus infection or rhinosinusitis, is inflammation of the sinuses resulting in symptoms. Common signs and symptoms include thick nasal mucous, a plugged nose, and pain in the face. Other signs and symptoms may include fever, headaches, poor sense of smell, sore throat, and cough. The cough is often worse at night. Serious complications are rare.",csrs symptoms sinus infection
<dbpedia:Oswald_of_Northumbria>,Oswald of Northumbria,"Oswald (c 604 – 5 August 642) was King of Northumbria from 634 until his death, and is venerated as a saint, of which there was a particular cult in the Middle Ages.Oswald was the son of Æthelfrith of Bernicia and came to rule after spending a period in exile; after defeating the British ruler Cadwallon ap Cadfan, Oswald brought the two Northumbrian kingdoms of Bernicia and Deira once again under a single ruler, and promoted the spread of Christianity in Northumbria.",who was oswald of northumbrilia
<dbpedia:Symbionese_Liberation_Army>,Symbionese Liberation Army,"The United Federated Forces of the Symbionese Liberation Army (SLA) was an American self-styled left-wing revolutionary group active between 1973 and 1975 that considered itself a vanguard army. The group committed bank robberies, two murders, and other acts of violence.The SLA became internationally notorious for kidnapping heiress Patty Hearst, abducting the 19-year-old from Berkeley, California.",what was the symbionese liberation
"<dbpedia:St._John's,_Antigua_and_Barbuda>","St. John's, Antigua and Barbuda","St. John's is the capital and largest city of Antigua and Barbuda, a country located in the West Indies in the Caribbean Sea. With a population of 81,799, St. John's is the commercial centre of the nation and the chief port of the island of Antigua.",where is st john's port
<dbpedia:Small_beer>,Small beer,"Small beer (also, small ale) is a beer/ale that contains very little alcohol. Sometimes unfiltered and porridge-like, it was a favored drink in Medieval Europe and colonial North America to the expensive beer used for festivities. Small beer was also produced in households for consumption by children and servants at those occasions.",what does small beer mean
<dbpedia:Stereochemistry>,Stereochemistry,"Stereochemistry, a subdiscipline of chemistry, involves the study of the relative spatial arrangement of atoms that form the structure of molecules and their manipulation.",what is stereochemistry
<dbpedia:Simon_Fraser_University>,Simon Fraser University,"Simon Fraser University (SFU) is a public research university in Burnaby, British Columbia, Canada, with its main campus on Burnaby Mountain and satellite campuses in Downtown Vancouver and Surrey. The 1.7 km2 (0.66 sq mi) main campus on Burnaby Mountain, located 20 km (12 mi) from downtown Vancouver, was established in 1965 and comprises more than 30,000 students and approximately 950 faculty members. The university is adjacent to an urban village, UniverCity.",where is simon fraser university located
<dbpedia:Shaka>,Shaka,"Shaka kaSenzangakhona (circa 1787 – 24 September 1828) also known as Shaka Zulu (Zulu pronunciation: [ˈʃaːɠa]), was one of the most influential monarchs of the Zulu Kingdom.He was born near present-day Melmoth, KwaZulu-Natal Province.",who is shaku zulu
<dbpedia:Swahili_language>,Swahili language,"Swahili, also known as Kiswahili, is a Bantu language and the first language of the Swahili people. It is a lingua franca of the African Great Lakes region and other parts of Southeast Africa, including Tanzania, Kenya, Uganda, Rwanda, Burundi, Mozambique and the Democratic Republic of the Congo.",what is the native language for kiswahili
<dbpedia:Sherwood_Forest>,Sherwood Forest,"Sherwood Forest is a royal forest in Nottinghamshire, England, famous by its historical association with the legend of Robin Hood.A forest since the end of the Ice Age (as attested by pollen sampling cores), Sherwood Forest National Nature Reserve today encompasses 423.2 hectares,1,045 acres (4.23 km2), surrounding the village of Edwinstowe, the site of Thoresby Hall.The forest that most people associate with Sherwood Forest is actually named Birklands and Bilhaugh.",what region is sherwood forest in
<dbpedia:Sukkot>,Sukkot,"Sukkot or Succot (Hebrew: סוכות‎ or סֻכּוֹת, sukkōt), in traditional Ashkenazi pronunciation Sukkos or Succos, literally Feast of Booths, is commonly translated to English as Feast of Tabernacles, sometimes also as Feast of the Ingathering. It is a biblical Jewish holiday celebrated on the 15th day of the month of Tishrei (varies from late September to late October).",when is sukkot
<dbpedia:Democratic_Left_Alliance>,Democratic Left Alliance,"Democratic Left Alliance (Polish: Sojusz Lewicy Demokratycznej, SLD) is a social-democratic political party in Poland.  Formed in 1991 as an electoral alliance of centre-left parties, it was formally established as a single party on 15 April 1999. It is currently the third largest opposition party in Poland.",what is sld
<dbpedia:Sidon>,Sidon,"Sidon or Saïda (Arabic: صيدا‎, صيدون, Ṣaydā; Phoenician: צ ד ן, Ṣdn; Biblical Hebrew: צִידוֹן, Ṣīḏōn; Greek: Σιδών; Latin: Sidon; Turkish: Sayda) is the third-largest city in Lebanon. It is located in the South Governorate of Lebanon, on the Mediterranean coast, about 40 kilometres (25 miles) north of Tyre and 40 km (25 miles) south of the capital Beirut. In Genesis, Sidon is a son of Canaan, a grandson of Noah. Its name coincides with the modern Arabic word for fishery.",where is sidon napoli located
