_id,title,text,query
"<dbpedia:Minnetonka,_Minnesota>","Minnetonka, Minnesota","Minnetonka /ˌmɪnɨˈtɒŋkə/ MIN-i-TONG-kə is a suburban city in Hennepin County, Minnesota, United States, eight miles (13 km) west of Minneapolis.  The population was 49,734 at the 2010 census.  The word ""Minnetonka"" comes from the Dakota Indian mni tanka meaning ""great water"". The city is home to Cargill, the country's largest privately owned company and United Healthcare, the state's largest publicly owned company.","where is minnetonka, mn"
<dbpedia:Velsen>,Velsen,"Velsen (Dutch pronunciation: [ˈvɛlzə(n)]) is a municipality in the Netherlands, in the province of North Holland. It is located on both sides of the North Sea Canal.On the north side of the North Sea Canal, in IJmuiden, there is a major steel plant, Tata Steel IJmuiden, formerly known as Koninklijke Hoogovens.",where is velsen dutch
"<dbpedia:Medina,_Minnesota>","Medina, Minnesota","Medina is a city in Hennepin County, Minnesota, United States. The population was 4,892 at the 2010 census.",where is medina mn
<dbpedia:Waterland>,Waterland,"Waterland (About this sound pronunciation ) is a municipality in the Netherlands, in the province of North Holland. It is located north of Amsterdam, on the western shore of the Markermeer.",what is waterland
"<dbpedia:Shorewood,_Minnesota>","Shorewood, Minnesota","Shorewood is a city on Lake Minnetonka in Hennepin County, Minnesota, United States. The population was 7,307 at the 2010 census. The city was incorporated in 1956. Its area was originally part of the former Excelsior Township as were the nearby cities of Excelsior, Tonka Bay and Deephaven.  State Highway 7 serves as a main route.",where is shorewood minnesota
"<dbpedia:Orono,_Minnesota>","Orono, Minnesota","Orono (/ˈɒrənoʊ/ ORR-ə-noh) is a city on the northern shores of Lake Minnetonka in Hennepin County, Minnesota, United States.  The population was 7,437 at the 2010 census.",what county is orono mn in
"<dbpedia:New_Hope,_Minnesota>","New Hope, Minnesota","New Hope is a city in Hennepin County, Minnesota, United States and a suburb of Minneapolis. The population was 20,339 at the 2010 census.","what county is new hope, mn in"
"<dbpedia:Richfield,_Minnesota>","Richfield, Minnesota","Richfield is a city in Hennepin County, Minnesota, United States. An inner-ring suburb of the Minneapolis–Saint Paul region, it is bordered by Minneapolis to the north, Minneapolis–Saint Paul International Airport to the east, Bloomington to the south, and Edina to the west. Best Buy, the U.S.'s largest electronics retailer, has its headquarters in Richfield.  The population was 35,228 at the 2010 census.",where is richfield mn located
"<dbpedia:Tonka_Bay,_Minnesota>","Tonka Bay, Minnesota","Tonka Bay is a city in Hennepin County, Minnesota, United States. It is located on Lake Minnetonka between the upper and lower lakes.  The population of Tonka Bay was 1,475 at the 2010 census.",what county is tonka bay mn in
"<dbpedia:Straight_River_Township,_Hubbard_County,_Minnesota>","Straight River Township, Hubbard County, Minnesota","Straight River Township is a township in Hubbard County, Minnesota, United States. The population was 662 at the 2000 census.This township took its name from the Straight River.","what county is straight river, mn in"
"<dbpedia:Woodland,_Minnesota>","Woodland, Minnesota","Woodland is a city in Hennepin County, Minnesota, United States, with lake shore property on Lake Minnetonka.  The population was 437 at the 2010 census. The first year-round settlers arrived in 1882, and the city was incorporated in December 1948.",where is woodland mn
"<dbpedia:Plymouth,_Minnesota>","Plymouth, Minnesota","Plymouth is the seventh largest city in the U.S. state of Minnesota. Located 15 miles (24 km) west of downtown Minneapolis in Hennepin County, the city is the third largest suburb of Minneapolis–Saint Paul, which is the fifteenth largest metropolitan area in the United States, with about 3.46 million residents.  The population was 70,576 at the 2010 Census.Once named for Medicine Lake, the city's name was chosen by Hennepin County Commissioners during the county's inception.",plymouth is what county
"<dbpedia:Caledonia,_Minnesota>","Caledonia, Minnesota","Caledonia is a city in Houston County, Minnesota, United States and is part of the La Crosse, Wisconsin Metropolitan Statistical Area. The population was 2,868 at the 2010 census. It is the county seat of Houston County.",where is caldonia mn?
"<dbpedia:Brownsville_Township,_Houston_County,_Minnesota>","Brownsville Township, Houston County, Minnesota","Brownsville Township is a township in Houston County, Minnesota, United States. The population was 462 at the 2000 census.Brownsville Township was organized in 1858, and named after its largest settlement, Brownsville, Minnesota.",what county is brownsville mn
<dbpedia:Weesp>,Weesp,"Weesp (Dutch pronunciation: [ʋeːsp]) is a town and a municipality in the Netherlands, in the province of North Holland. It had a population of 18,255 in 2014.Weesp lies next to the rivers de Vecht and Smal Weesp and also next to the Amsterdam-Rhine Canal. It is in an area called the ""Vechtstreek"". It is only 3 km from the end of the Amsterdam metro, but the wide Amsterdam-Rhine Canal keeps it geographically separate. The town is surrounded by open grassland.",where is weesp?
"<dbpedia:Black_Hammer_Township,_Houston_County,_Minnesota>","Black Hammer Township, Houston County, Minnesota","Black Hammer Township is a township in Houston County, Minnesota, United States. The population was 326 at the 2000 census. The unincorporated community of Black Hammer is located in the township.",where is black hammer mn
"<dbpedia:Eitzen,_Minnesota>","Eitzen, Minnesota","Eitzen is a city in Houston County, Minnesota, United States. The population was 243 at the 2010 census.","what county is eitzen, minnesota"
"<dbpedia:Crooked_Creek_Township,_Houston_County,_Minnesota>","Crooked Creek Township, Houston County, Minnesota","Crooked Creek Township is a township in Houston County, Minnesota, United States. The population was 285 at the 2010 census. The unincorporated community of Reno is located in the township.Crooked Creek Township was organized in 1858, and named from Crooked Creek.","where is crooked creek, mn"
"<dbpedia:Caledonia_Township,_Houston_County,_Minnesota>","Caledonia Township, Houston County, Minnesota","Caledonia Township is a township in Houston County, Minnesota, United States. The population was 625 at the 2000 census.Caledonia Township was organized in 1858, and named after its largest settlement, Caledonia, Minnesota.",what county is caldonia mn in
"<dbpedia:Houston,_Minnesota>","Houston, Minnesota","Houston is a city in Houston County, Minnesota, United States. The population was 979 at the 2010 census.",what county is houston mn
"<dbpedia:Hokah_Township,_Houston_County,_Minnesota>","Hokah Township, Houston County, Minnesota","Hokah Township is a township in Houston County, Minnesota, United States. The population was 545 at the 2000 census.Hokah Township was organized in 1858, and given the Native American name of the Root River.","what county is hokah, mn in"
