_id,title,text,query
"<dbpedia:Riley_Township,_St._Clair_County,_Michigan>","Riley Township, St. Clair County, Michigan","Riley Township is a civil township of St. Clair County in the U.S. state of Michigan. The population was 3,046 at the 2000 census.","what county is riley, mi in"
"<dbpedia:St._Clair,_Michigan>","St. Clair, Michigan","St. Clair is a city in St. Clair County in the eastern ""Thumb"" of the U.S. state of Michigan. The population was 5,485 at the 2010 census. The city is located on the St. Clair River near the southeast corner of St. Clair Township.",where is st clair mi located
"<dbpedia:Yale,_Michigan>","Yale, Michigan","Yale is a city in St. Clair County in the U.S. state of Michigan.  The population was 1,955 at the 2010 census. Yale is considered unofficially as the Bologna Capital of the world, in part due to its Yale Bologna Festival, which began in 1989. Yale bologna is sold in grocery stores throughout the area. Yale is also home to the Yale Airport.","where is yale, mi"
"<dbpedia:Wales_Township,_Michigan>","Wales Township, Michigan","Wales Township is a civil township of St. Clair County in the U.S. state of Michigan. The population was 2,986 at the 2000 census.","where is wales township, michigan"
"<dbpedia:Burr_Oak_Township,_Michigan>","Burr Oak Township, Michigan","Burr Oak Township is a civil township of St. Joseph County in the U.S. state of Michigan.  As of the 2000 census, the township population was 2,739. The Village of Burr Oak is located within the township.","what county is burr oak, mi in"
"<dbpedia:Port_Huron,_Michigan>","Port Huron, Michigan","Port Huron is a city in the U.S. state of Michigan and the county seat of St. Clair County. The population was 30,184 at the 2010 census. The city is adjacent to Port Huron Township but is administratively autonomous. Located along the St. Clair River, it is connected to Point Edward, Ontario in Canada via the Blue Water Bridge. The city lies at the southern end of Lake Huron and is the easternmost point on land in Michigan. Port Huron is noted for its regional distinctiveness.",what county is port huron mi
"<dbpedia:St._Clair_Township,_Michigan>","St. Clair Township, Michigan","St. Clair Township is a civil township of St. Clair County in the U.S. state of Michigan. The population was 6,423 at the 2000 census with a projection of 6,842 in 2006. The city of St. Clair is located near the southeast corner of the township.",where is st. clair m mi
"<dbpedia:Port_Huron_Township,_Michigan>","Port Huron Township, Michigan","Port Huron Charter Township is a charter township of St. Clair County in the U.S. state of Michigan.  The population was 8,615 at the 2000 census. The city of Port Huron is adjacent to the township, but is administratively autonomous.",what county is port huron mi in
"<dbpedia:Colon_Township,_Michigan>","Colon Township, Michigan","Colon Township is a civil township of St. Joseph County in the U.S. state of Michigan. The population was 3,405 at the 2000 census. The village of Colon is located within the township.",what county is colon township michigan located in
"<dbpedia:Fawn_River_Township,_Michigan>","Fawn River Township, Michigan","Fawn River Township is a civil township of St. Joseph County in the U.S. state of Michigan. The population was 1,648 at the 2000 census. The township is named for the Fawn River.",what county is fawn river michigan in?
"<dbpedia:Centreville,_Michigan>","Centreville, Michigan","Centreville is a village in the U.S. state of Michigan and the county seat of St. Joseph County.  The population was 1,425 at the 2010 census.","what county is centreville, michigan"
"<dbpedia:Colon,_Michigan>","Colon, Michigan","Colon is a village in St. Joseph County in the U.S. state of Michigan. The population was 1,173 at the 2010 census. The village is located within Colon Township. The village is named after Colón, Panama.",where is colon mi
"<dbpedia:Flowerfield_Township,_Michigan>","Flowerfield Township, Michigan","Flowerfield Township is a civil township of St. Joseph County in the U.S. state of Michigan. The population was 1,592 at the 2000 census.",what county is flowerfield michigan in
