_id,title,text,query
<dbpedia:Thucydides>,Thucydides,"Thucydides (/θjuːˈsɪdɨdiːz/; Greek: Θουκυδίδης, Thoukudídēs, Ancient Greek: [tʰuːkydídɛːs]; c. 460 – c. 400 BC) was an Athenian historian, political philosopher and general. His History of the Peloponnesian War recounts the 5th century BC war between Sparta and Athens to the year 411 BC.",where is thucydides
<dbpedia:Tone_row>,Tone row,"In music, a tone row or note row (German: Reihe or Tonreihe), also series and set, refers to a non-repetitive ordering of a set of pitch-classes, typically of the twelve notes in musical set theory of the chromatic scale, though both larger and smaller sets are sometimes found.",what is tone row
<dbpedia:There_Is_No_Cabal>,There Is No Cabal,"There Is No Cabal is a catchphrase used on Usenet. Its common abbreviation, TINC, is used humorously to suggest that people should lighten up and not see a conspiracy around every corner. It is alternatively used as a pseudo-ironic statement, since presumably an insider or someone who knows ""the cabal"" would inevitably deny that there is a cabal.",there is no cabal there is no cabal
<dbpedia:Terrestrial_Time>,Terrestrial Time,"Terrestrial Time (TT) is a modern astronomical time standard defined by the International Astronomical Union, primarily for time-measurements of astronomical observations made from the surface of Earth.For example, the Astronomical Almanac uses TT for its tables of positions (ephemerides) of the Sun, Moon and planets as seen from Earth. In this role, TT continues Terrestrial Dynamical Time (TDT), which in turn succeeded ephemeris time (ET).",what is tt time
<dbpedia:Tabloid_(newspaper_format)>,Tabloid (newspaper format),"A tabloid is a newspaper with compact page size smaller than broadsheet, although there is no standard for the precise dimensions of the tabloid newspaper format.  The term tabloid journalism, along with the use of large pictures, tends to emphasize topics such as sensational crime stories, astrology, celebrity gossip and television.",what are tabloids?
<dbpedia:Tuscarora_people>,Tuscarora people,"The Tuscarora ""\hemp gatherers"" or ""Shirt-Wearing People"") are a Native American tribe and First Nations band government of the Iroquoian-language family, with members today in North Carolina, New York, and Canada.",where are tuscarora indians from
<dbpedia:Tommy_Franks>,Tommy Franks,"Tommy Ray Franks (born June 17, 1945) is a retired general in the United States Army. His last Army post was as the Commander of the U.S. Central Command, overseeing U.S. military operations in a 25-country region, including the Middle East. Franks succeeded General Anthony Zinni to this position on July 6, 2000 and served until his retirement on 7 July 2003.Franks was the U.S.",where is tommy franks
<dbpedia:Tomato_sauce>,Tomato sauce,"Tomato sauce refers to any of a very large number of sauces made primarily from tomatoes, usually to be served as part of a dish (rather than as a condiment). Tomato sauces are common for meat and vegetables, but they are perhaps best known as sauces for pasta dishes.Tomatoes have a rich flavor, high liquid content, very soft flesh which breaks down easily, and the right composition to thicken into a sauce when they are cooked (without the need of thickeners such as roux).",what is tomatoes sauce
<dbpedia:Time_transfer>,Time transfer,"Time transfer is a scheme where multiple sites share a precise reference time.  Time transfer solves problems such as astronomical observatories correlating observed flashes or other phenomena with each other, as well as cell phone towers coordinating handoffs as a phone moves from one cell to another.Multiple techniques have been developed, often transferring reference clock synchronization from one point to another, often over long distances.",what is a time transfer
<dbpedia:Tampa_Bay_Buccaneers>,Tampa Bay Buccaneers,"The Tampa Bay Buccaneers (often shortened as the Bucs) are a professional American football franchise based in Tampa, Florida. They are currently members of the South Division of the National Football Conference (NFC) in the National Football League (NFL). Along with the Seattle Seahawks, the team joined the NFL in 1976 as an expansion team.",what is the tampa buccaneers
