_id,title,text,query
<dbpedia:1341>,1341,Year 1341 (MCCCXLI) was a common year starting on Monday (link will display the full calendar) of the Julian calendar.,year 1341
<dbpedia:1374>,1374,Year 1374 (MCCCLXXIV) was a common year starting on Sunday (link will display the full calendar) of the Julian calendar.,what was the year 1374
<dbpedia:1393>,1393,Year 1393 (MCCCXCIII) was a common year starting on Wednesday (link will display full calendar) of the Julian calendar.,what year is 1393
<dbpedia:1398>,1398,Year 1398 (MCCCXCVIII) was a common year starting on Tuesday (link will display the full calendar) of the Julian calendar.,what year does 1398 begin
<dbpedia:674>,674,"Year 674 (DCLXXIV) was a common year starting on Sunday (link will display the full calendar) of the Julian calendar. The denomination 674 for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",what does 674 mean in julian calendar
<dbpedia:1205>,1205,Year 1205 (MCCV) was a common year starting on Saturday (link will display the full calendar) of the Julian calendar.,what is 1205?
<dbpedia:1351>,1351,Year 1351 (MCCCLI) was a common year starting on Saturday (link will display the full calendar) of the Julian calendar.,when did the year 1351 start
<dbpedia:1371>,1371,Year 1371 (MCCCLXXI) was a common year starting on Wednesday (link will display the full calendar) of the Julian calendar.,what year is 1371
<dbpedia:1651>,1651,Year 1651 (MDCLI) was a common year starting on Sunday (link will display the full calendar) of the Gregorian calendar and a common year starting on Wednesday of the 10-day slower Julian calendar.,what is the year 1651
<dbpedia:675>,675,"Year 675 (DCLXXV) was a common year starting on Monday (link will display the full calendar) of the Julian calendar. The denomination 675 for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",what is the year 675
<dbpedia:677>,677,"Year 677 (DCLXXVII) was a common year starting on Thursday (link will display the full calendar) of the Julian calendar. The denomination 677 for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",what is 677 year
<dbpedia:1382>,1382,Year 1382 (MCCCLXXXII) was a common year starting on Wednesday (link will display the full calendar) of the Julian calendar.,what is year 1382
<dbpedia:1338>,1338,Year 1338 (MCCCXXXVIII) was a common year starting on Thursday (link will display the full calendar) of the Julian calendar.,what is the year 1338
<dbpedia:676>,676,"Year 676 (DCLXXVI) was a leap year starting on Tuesday (link will display the full calendar) of the Julian calendar. The denomination 676 for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",what are the years 676 and 676
<dbpedia:690>,690,"Year 690 (DCXC) was a common year starting on Saturday (link will display the full calendar) of the Julian calendar. The denomination 690 for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",what is 690
<dbpedia:1153>,1153,Year 1153 (MCLIII) was a common year starting on Thursday (link will display the full calendar) of the Julian calendar.,when is the end of the year in july
<dbpedia:678>,678,"Year 678 (DCLXXVIII) was a common year starting on Friday (link will display the full calendar) of the Julian calendar. The denomination 678 for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",what year is 678?
<dbpedia:671>,671,"Year 671 (DCLXXI) was a common year starting on Wednesday (link will display the full calendar) of the Julian calendar. The denomination 671 for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",what does 671 mean?
<dbpedia:673>,673,"Year 673 (DCLXXIII) was a common year starting on Saturday (link will display the full calendar) of the Julian calendar. The denomination 673 for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",what year is dclxxIII
<dbpedia:1180>,1180,Year 1180 (MCLXXX) was a leap year starting on Tuesday (link will display the full calendar) of the Julian calendar.,what is year 1180
<dbpedia:679>,679,"Year 679 (DCLXXIX) was a common year starting on Saturday (link will display the full calendar) of the Julian calendar. The denomination 679 for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",when does 679 start
<dbpedia:696>,696,"Year 696 (DCXCVI) was a leap year starting on Saturday (link will display the full calendar) of the Julian calendar. The denomination 696 for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",what is a 696
<dbpedia:692>,692,"Year 692 (DCXCII) was a leap year starting on Monday (link will display the full calendar) of the Julian calendar. The denomination 692 for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",what is year 692
<dbpedia:1200>,1200,Year 1200 (MCC) was a leap year starting on Saturday (link will display the full calendar) of the Julian calendar.,what was an mcc in july
<dbpedia:699>,699,"Year 699 (DCXCIX) was a common year starting on Wednesday (link will display the full calendar) of the Julian calendar. The denomination 699 for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",when does julian start year 699
<dbpedia:726>,726,"Year 726 (DCCXXVI) was a common year starting on Tuesday (link will display the full calendar) of the Julian calendar. The denomination 726 for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",what day is the year 726
<dbpedia:693>,693,"Year 693 (DCXCIII) was a common year starting on Wednesday (link will display the full calendar) of the Julian calendar. The denomination 693 for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",what is 693
<dbpedia:1214>,1214,Year 1214 (MCCXIV) was a common year starting on Wednesday (link will display the full calendar) of the Julian calendar.,what is the date of the first julian calendar
<dbpedia:695>,695,"Year 695 (DCXCV) was a common year starting on Friday (link will display the full calendar) of the Julian calendar. The denomination 695 for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",what is the year 695
<dbpedia:694>,694,"Year 694 (DCXCIV) was a common year starting on Thursday (link will display the full calendar) of the Julian calendar. The denomination 694 for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",what year is 694
<dbpedia:734>,734,"Year 734 (DCCXXXIV) was a common year starting on Friday (link will display the full calendar) of the Julian calendar. The denomination 734 for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",what was the year 734
<dbpedia:887>,887,Year 887 (DCCCLXXXVII) was a common year starting on Sunday (link will display the full calendar) of the Julian calendar.,what year was 887
<dbpedia:729>,729,"Year 729 (DCCXXIX) was a common year starting on Saturday (link will display the full calendar) of the Julian calendar. The denomination 729 for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",what is the 729 year
<dbpedia:725>,725,"Year 725 (DCCXXV) was a common year starting on Monday (link will display the full calendar) of the Julian calendar. The denomination 725 for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",what is 725 year
<dbpedia:881>,881,Year 881 (DCCCLXXXI) was a common year starting on Sunday (link will display the full calendar) of the Julian calendar.,what year is 881
<dbpedia:926>,926,Year 926 (CMXXVI) was a common year starting on Sunday (link will display the full calendar) of the Julian calendar.,what is year 926
<dbpedia:728>,728,"Year 728 (DCCXXVIII) was a leap year starting on Thursday (link will display the full calendar) of the Julian calendar. The denomination 728 for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",what is 728
<dbpedia:721>,721,"Year 721 (DCCXXI) was a common year starting on Wednesday (link will display the full calendar) of the Julian calendar. The denomination 721 for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",what is the year 721
<dbpedia:949>,949,Year 949 (CMXLIX) was a common year starting on Monday (link will display the full calendar) of the Julian calendar.,what is the most popular date on julian calendar
<dbpedia:952>,952,Year 952 (CMLII) was a leap year starting on Thursday (link will display the full calendar) of the Julian calendar.,what day is year 952
<dbpedia:723>,723,"Year 723 (DCCXXIII) was a common year starting on Friday (link will display the full calendar) of the Julian calendar. The denomination 723 for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",what year was year 723
<dbpedia:876>,876,Year 876 (DCCCLXXVI) was a leap year starting on Sunday (link will display the full calendar) of the Julian calendar.,what is leap year 876
<dbpedia:884>,884,Year 884 (DCCCLXXXIV) was a leap year starting on Wednesday (link will display the full calendar) of the Julian calendar.,what's the leap year for this year
<dbpedia:730>,730,"Year 730 (DCCXXX) was a common year starting on Sunday (link will display the full calendar) of the Julian calendar. The denomination 730 for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",what is day 730
<dbpedia:897>,897,Year 897 (DCCCXCVII) was a common year starting on Saturday (link will display the full calendar) of the Julian calendar.,when does julian month start?
<dbpedia:738>,738,"Year 738 (DCCXXXVIII) was a common year starting on Wednesday (link will display the full calendar) of the Julian calendar. The denomination 738 for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",what is a year 738
<dbpedia:931>,931,Year 931 (CMXXXI) was a common year starting on Saturday (link will display the full calendar) of the Julian calendar.,what day of the week is the julian calendar
<dbpedia:736>,736,"Year 736 (DCCXXXVI) was a leap year starting on Sunday (link will display the full calendar) of the Julian calendar. The denomination 736 for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",what day is leap year
<dbpedia:1390s>,1390s,"This is a list of events occurring in the 1390s, ordered by year.=== 1390 ====== January–December === January 19 – Treaty of Lyck confirms an alliance between Vytautas and the Teutonic Knights in the Lithuanian Civil War against Vytautas's cousin, Jogaila. April 14 – John VII Palaiologos overthrows his grandfather, John V Palaiologos, as Byzantine Emperor.  April 19 – Robert III succeeds his father, Robert II, as King of Scotland.",what is the year of the 1390s
<dbpedia:2010s>,2010s,"The 2010s (pronounced ""twenty-tens"" or ""two thousand (and) tens"")  is the current decade in the Gregorian calendar. It began on January 1, 2010 and will end on December 31, 2019.",what year is the last year of the gregorian year
<dbpedia:739>,739,"Year 739 (DCCXXXIX) was a common year starting on Thursday (link will display the full calendar) of the Julian calendar. The denomination 739 for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",what is a year 739
<dbpedia:930>,930,Year 930 (CMXXX) was a common year starting on Friday (link will display the full calendar) of the Julian calendar.,what year is 930
<dbpedia:870>,870,Year 870 (DCCCLXX) was a common year starting on Sunday (link will display the full calendar) of the Julian calendar.,what year is dccclx
<dbpedia:873>,873,Year 873 (DCCCLXXIII) was a common year starting on Thursday (link will display the full calendar) of the Julian calendar.,when is julia's birthday
<dbpedia:Thermonuclear_fusion>,Thermonuclear fusion,"Thermonuclear fusion is a way to achieve nuclear fusion by using extremely high temperatures. There are two forms of thermonuclear fusion: uncontrolled, in which the resulting energy is released in an uncontrolled manner, as it is in thermonuclear weapons such as the ""hydrogen bomb"", and controlled, where the fusion reactions take place in an environment allowing some of the resulting energy to be harnessed for constructive purposes. This article focuses on the latter.",how to define thermonuclear fusion?
<dbpedia:923>,923,Year 923 (CMXXIII) was a common year starting on Wednesday (link will display the full calendar) of the Julian calendar.,which year does julia start
<dbpedia:874>,874,Year 874 (DCCCLXXIV) was a common year starting on Friday (link will display the full calendar) of the Julian calendar.,what time in the julian year is year 874
<dbpedia:735>,735,"Year 735 (DCCXXXV) was a common year starting on Saturday (link will display the full calendar) of the Julian calendar. The denomination 735 for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",what year is day 735
<dbpedia:200s_BC_(decade)>,200s BC (decade),"== 200s BC: events by year ==Contents: 209 BC 208 BC 207 BC 206 BC 205 BC 204 BC 203 BC 202 BC 201 BC 200 BC=== 209 BC ====== By place ======= Roman Republic ==== The Romans under Fabius Maximus Cunctator capture Tarentum (modern Taranto), which the Carthaginian general Hannibal has held for three years. The Battle of Asculum is fought between Hannibal's Carthaginian army and a Roman force led by Marcus Claudius Marcellus. The battle is indecisive.",where did hannibal battle of asculum take place
<dbpedia:Second_Book_of_Nephi>,Second Book of Nephi,"The Second Book of Nephi (/ˈniːfaɪ/) is the second book of the Book of Mormon. The book is usually referred to as Second Nephi, and is abbreviated ""2 Ne."" According to the book, it was written by the ancient prophet Nephi, son of Lehi, who lived around 600 BC.Unlike the First Book of Nephi, this book contains little history of the Nephite people, but instead discusses visions and prophecies of Nephi himself and other ancient prophets, such as Isaiah.",where is the second book of nephi
<dbpedia:2030s>,2030s,"The 2030s is a decade in the Gregorian calendar that will begin on January 1, 2030 and will end on December 31, 2039.",what year does 2030 end
<dbpedia:877>,877,Year 877 (DCCCLXXVII) was a common year starting on Tuesday (link will display the full calendar) of the Julian calendar.,when does 877 begin
<dbpedia:100_zettametres>,100 zettametres,"To help compare different orders of magnitude, this page lists distances starting at 100 Zm (1023 m or 11 million light years).Distances shorter than 100 Zm 140 Zm — 15 million light years — Distance to Centaurus A galaxy 250 Zm — 27 million light years — Distance to the Pinwheel Galaxy 280 Zm — 30 million light years — Distance to the Sombrero Galaxy 570 Zm — 60 million light years — Approximate distance to the Virgo cluster, nearest galaxy cluster 620 Zm — 65 million light years — Approximate distance to the Fornax cluster 800 Zm — 85 million light years — Approximate distance to the Eridanus clusterDistances longer than 1 Ym",how far is the distance from Virgo
<dbpedia:List_of_archaeological_and_artistic_sites_of_Sardinia>,List of archaeological and artistic sites of Sardinia,"This is a list of archaeological and artistic sites of Sardinia, Italy:Acquafredda near Siliqua, castle, 13th centuryAiodda near Nurallao-Nuragus, Giants' TombAlbucciu near Olbia-Arzachena, nuragheAlghero Anghelu Ruju near Alghero Ozieri, necropolisAntas near Fluminimaggiore, templeArdara, Romanesque church of Santa Maria del RegnoArgentiera carbon mines, ghost villages, industrial architectureAsoru near Muravera, nuragheArrubiuAssemini Catalan Gothic church, 16th century, Byzantine oratorio, 10th centuryBarumini nuragic village, Catalan church 15th century, Catalan Gothic villaBenetutti church, 15th century, paintingsBiristeddi Giants TombBisarcio Romanesque churchBonarcado church 11th centuryBonorva nuragic temple, nuragic tombs, Carthaginian fort, medieval village, church 16th centuryBonu Ighinu, caveBororeBosaBroduBulziBurghidu, nuragheCabu AbbasCagliariCala DomesticaCampu LuntanuCarboniaCastelsardoCoddu Vecchiu, Giants TombCornusDolianovaDomu de OrgiaDomu s OrkuFriarosuFonte e MolaFuntana CuvertaGenna MariaGenna SalixiGenoniGergeiGesturiGolgoGonnostramatzaIglesiasIs ConciasIs Paras, nuragheIzzana, nuragheKukkuru NuraxiLaconiLi MuriLosa, nuragheLugherras, nuragheMacomerMadauMandra AntineMassamaMilisMolafaMonte ArciMonte d'AccoddiMonte Sirai A fortified hilltop town founded in the 7th century BCMontessuMontevecchioMosedduNoraNugoroNuxisOlbia, church of San Simplicio (Olbia)OlienaOlmedoOlzaiOristanoOrolo, nuragheOssiOttanaOzieriPalmaveraPani LorigaPerfugasPloaghePorto TorresPranu MutedduQuirraRoccia dell ElefanteSaccargiaSa Coveccada, dolmenSan CosimoSan Giovanni di SinisSan MauroSan PlatanoSan SalvatoreSant AntiocoSanta Cristina di PaulilatinoSanta Giusta, ex-Cathedral of Santa GiustaSanta VittoriaSantu AntineSa Punta e su NurakeSardaraSas ConcasSassariSa TestaSenegheSerra OrriosSeruciSibiolaSilanusSorradileSorresSos FurrighesosSuelliSu MulinuSu PranuSu TempiesuTamuliTergu, church of Nostra Signora di TerguTharrosThiesiThomesTiscaliTrataliasTrullasTuiliUtaVillamarZuri",list of sardinia monuments
<dbpedia:Fourth_Nephi>,Fourth Nephi,"Fourth Nephi (/ˈniːfaɪ/) is one of the books of the Book of Mormon. Its full title is Fourth Nephi: The Book of Nephi, Who Is the Son of Nephi, One of the Disciples of Jesus Christ.",what was the nephi book
<dbpedia:10_yottametres>,10 yottametres,"To help compare different orders of magnitude, this page lists distances starting at 10 Ym (1025 m or 1.1 billion light-years).  At this scale, expansion of the universe becomes significant.",how many light years are in the universe?
<dbpedia:International_Mobile_Satellite_Organization>,International Mobile Satellite Organization,The International Mobile Satellite Organization (IMSO) is the intergovernmental organization that oversees certain public satellite safety and security communication services provided via the Inmarsat satellites.,what is the imso
<dbpedia:1270s>,1270s,"The 1270s is the decade starting January 1, 1270, and ending December 31, 1279.In Europe, power struggles within the Holy Roman Empire escalated into civil war as the 23-year interregnum without an emperor came to an end. Election of Rudolph I of Germany as King of Germany over Otakar II of Bohemia in 1273 led to open war in 1276 and Otakar's death in 1278 at the climactic Battle of Marchfeld.",what was the year 1270s
<dbpedia:1260s>,1260s,"The 1260s is the decade starting January 1, 1260 and ending December 31, 1269.In Asia, Kublai Khan was proclaimed the supreme leader of the Mongol Empire, although his title was only partially recognized. After defeating his younger brother Ariq Böke, he moved his capital to Beijing; while he fought the southern Chinese Song Dynasty, the empire saw its first significant military defeats — first in Palestine at the hands of the Mamluks of Egypt, and later in the Caucasus.",who were the 1260s
<dbpedia:1280s>,1280s,"The 1280s is the decade starting January 1, 1280 and ending December 31, 1289.Europe in the 1280s was marked by naval warfare on the Mediterranean and consolidation of power by the major states. Ongoing struggles over the control of Sicily provoked lengthy naval warfare: after the Sicilian Vespers rebellion, the French Angevins struggled against Aragon for control of the island. King Rudolph I of Germany established the Habsburg dynasty in Austria when he invested his two sons with power there.",what decade was the 1280s
<dbpedia:Nuraghe>,Nuraghe,"The nuraghe [nuˈraɡe] (plural Italian nuraghi, Sardinian Logudorese nuraghes / Sardinian Campidanese nuraxis) is the main type of ancient megalithic edifice found in Sardinia, developed during the Nuragic Age between 1900 and 730 BCE.  Today it has come to be the symbol of Sardinia and its distinctive culture, the Nuragic civilization. More than 7000 nuraghi have been found, though archeologists believe that originally there were not less than 10,000.",what was a nuraghe
<dbpedia:1210s>,1210s,"This is a list of events occurring in the 1210s, ordered by year.=== 1210 ====== By area ======= Asia ==== Emperor Juntoku succeeds Emperor Tsuchimikado on the throne of Japan. Jochi, eldest son of Genghis Khan, leads a Mongol campaign against the Kyrgyz. The Delhi Sultanate begins.==== Europe ==== July 18 – Former king Sverker II of Sweden is defeated and killed by the current king Erik X in the Battle of Gestilren.",what happened in the 1210s
<dbpedia:Congress>,Congress,"A congress is a formal meeting of the representatives of different nations, constituent states, independent organizations (such as trade unions), or groups.The term was chosen for the Continental Congress to emphasize the status of each colony represented there as a self-governing unit. Subsequent to the use of congress by the U.S. legislature, the term has been adopted by many states within unions, and by unitary nation-states in the Americas, to refer to their legislatures.",what is the congress
<dbpedia:First_Book_of_Nephi>,First Book of Nephi,"The First Book of Nephi (/ˈniːfaɪ/) is the first book of the Book of Mormon. Its full title is The First Book of Nephi: His Reign and Ministry. The book is usually referred to as First Nephi and abbreviated as ""1 Ne."" It is a first-person narrative, beginning around 600 BC, of a prophet named Nephi. The Second Book of Nephi is a continuation of this narrative.",what is the name of the book of nephi
<dbpedia:Third_Nephi>,Third Nephi,Third Nephi (/ˈniːfaɪ/) is one of fifteen books that make up the Book of Mormon. It contains an account of the visit of Jesus Christ to the inhabitants of ancient America.,which book is nephi
<dbpedia:1_yottametre>,1 yottametre,"The yottametre or yottameter in the US ( SI symbol: Ym)  is a unit of length in the metric system equal to 1024 metresTo help compare different orders of magnitude, this page lists distances starting at 1 Ym (1024 m or 105.702 million light years).Distances shorter than 1 Ym 1.2 Ym — 127 million light years — Distance to the closest observed gamma ray burst GRB 980425 1.3 Ym — 137 million light years — Distance to the Centaurus Cluster of galaxies, the nearest large supercluster 1.9 Ym — 201 million light years — Diameter of the Local Supercluster 2.8 Ym — 296 million light years — Distance to the Coma Cluster 3.2 Ym — 338 million light years — Distance to the Stephan's Quintet 4.7 Ym — 496 million light years — Length of the CfA2 Great Wall, one of the largest observed superstructures in the Universe 6.1 Ym — 645 million light years — Distance to the Shapley Supercluster 9.5 Ym — 996 million light years — Diameter of the Eridanus Supervoid1 yottametre - 1,000,000,000,000,000,000,000,000 or 10^24 metresDistances longer than 10 Ym",what is yottameter?
<dbpedia:Rotaxane>,Rotaxane,"A rotaxane is a mechanically interlocked molecular architecture consisting of a ""dumbbell shaped molecule"" which is threaded through a ""macrocycle"" (see graphical representation). The name is derived from the Latin for wheel (rota) and axle (axis).",what are rotaxans
<dbpedia:878>,878,Year 878 (DCCCLXXVIII) was a common year starting on Wednesday (link will display the full calendar) of the Julian calendar.,what was the year 878
<dbpedia:Mobile_Bay>,Mobile Bay,"Mobile Bay is an inlet of the Gulf of Mexico, lying within the state of Alabama in the United States. Its mouth is formed by the Fort Morgan Peninsula on the eastern side and Dauphin Island, a barrier island on the western side. The Mobile River and Tensaw River empty into the northern end of the bay, making it an estuary. Several smaller rivers also empty into the bay: Dog River, Deer River, and Fowl River on the western side of the bay, and Fish River on the eastern side.",what state is mobile bay in
<dbpedia:Molecular_electronics>,Molecular electronics,"Molecular electronics is the study and application of molecular building blocks for the fabrication of electronic components. It is an interdisciplinary area that spans physics, chemistry, and materials science. The unifying feature is the use of molecular building blocks for the fabrication of electronic components.  Due to the prospect of size reduction in electronics offered by molecular-level control of properties, molecular electronics has generated much excitement .",what is a molecular electronics
<dbpedia:First_Transcontinental_Railroad>,First Transcontinental Railroad,"The First Transcontinental Railroad (known originally as the ""Pacific Railroad"" and later as the ""Overland Route"") was a 1,907-mile (3,069 km) contiguous railroad line constructed in the United States between 1863 and 1869 west of the Mississippi and Missouri Rivers to connect the Pacific coast at San Francisco Bay with the existing eastern U.S. rail network at Council Bluffs, Iowa.",what railroad connects the pacific coast with the u.s.
<dbpedia:AS-204>,AS-204,"AS-204 was a Saturn IB launch vehicle that is associated with two missions:Apollo 1, scheduled to be the first manned Apollo flight, but the crew was killed on the launch padApollo 5, the first test of the Apollo Lunar Module, which used the AS-204 rocket that was originally intended for Apollo 1__DISAMBIG__",what type of launch vehicle did the astronauts use
<dbpedia:879>,879,Year 879 (DCCCLXXIX) was a common year starting on Thursday (link will display the full calendar) of the Julian calendar.,what year is dccclxxii
<dbpedia:Counterfactual_definiteness>,Counterfactual definiteness,"In quantum mechanics, Counterfactual definiteness (CFD) is the ability to speak meaningfully of the definiteness of the results of measurements that have not been performed (i.e. the ability to assume the existence of objects, and properties of objects, even when they have not been measured). Counterfactual definiteness is a term used in discussions of physics calculations, especially those related to the phenomenon called quantum entanglement and those related to the Bell inequalities.",what is the meaning of counterfactual definiteness
<dbpedia:Fishing>,Fishing,"Fishing is the activity of trying to catch fish. Fishing sometimes takes place in the wild. Techniques for catching fish include hand gathering, spearing, netting, angling and trapping.The term fishing may be applied to catching other aquatic animals such as molluscs, cephalopods, crustaceans, and echinoderms.",what are fishing
<dbpedia:950>,950,Year 950 (CML) was a common year starting on Tuesday (link will display the full calendar) of the Julian calendar.,what year is cml in
<dbpedia:959>,959,Year 959 (CMLIX) was a common year starting on Saturday (link will display the full calendar) of the Julian calendar.,what is cmlix
<dbpedia:Magnetic_field>,Magnetic field,"A magnetic field is the magnetic effect of electric currents and magnetic materials. The magnetic field at any given point is specified by both a direction and a magnitude (or strength); as such it is a vector field. The term is used for two distinct but closely related fields denoted by the symbols B and H, where H is measured in units of amperes per meter (symbol: A·m−1 or A/m) in the SI.",what is a magnetic field
<dbpedia:968>,968,Year 968 (CMLXVIII) was a leap year starting on Wednesday (link will display the full calendar) of the Julian calendar.,what is cmlxv ii
<dbpedia:976>,976,Year 976 (CMLXXVI) was a leap year starting on Saturday (link will display the full calendar) of the Julian calendar.,what year is 976
<dbpedia:980>,980,Year 980 (CMLXXX) was a leap year starting on Thursday (link will display the full calendar) of the Julian calendar.,what year is 980 year 980
<dbpedia:986>,986,Year 986 (CMLXXXVI) was a common year starting on Friday (link will display the full calendar) of the Julian calendar.,what time is ninth86
<dbpedia:1030>,1030,Year 1030 (MXXX) was a common year starting on Thursday (link will display the full calendar) of the Julian calendar.,mxxx is what year
<dbpedia:356>,356,"Year 356 (CCCLVI) was a leap year starting on Monday (link will display the full calendar) of the Julian calendar. At the time, it was known as the Year of the Consulship of Constantius and Iulianus (or, less frequently, year 1109 Ab urbe condita). The denomination 356 for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",how old was the 356 year
<dbpedia:1170>,1170,Year 1170 (MCLXX) was a common year starting on Thursday (link will display the full calendar) of the Julian calendar.,what year is 1170
<dbpedia:984>,984,Year 984 (CMLXXXIV) was a leap year starting on Tuesday (link will display the full calendar) of the Julian calendar.,what year was year 984
<dbpedia:Nansen_passport>,Nansen passport,"Nansen passports were internationally recognized refugee travel documents, first issued by the League of Nations to stateless refugees.",what is a nansen passport?
