_id,title,text,query
"<dbpedia:Osborne_Township,_Pipestone_County,_Minnesota>","Osborne Township, Pipestone County, Minnesota","Osborne Township is a township in Pipestone County, Minnesota, United States. The population was 324 at the 2000 census.Osborne Township was organized in 1879, and named for J. C. Osborne, the cousin of a first settler.","what county is osborne, mn in"
"<dbpedia:Fountain_Prairie_Township,_Pipestone_County,_Minnesota>","Fountain Prairie Township, Pipestone County, Minnesota","Fountain Prairie Township is a township in Pipestone County, Minnesota, United States. The population was 199 at the 2000 census.Fountain Prairie Township was organized in 1879, and named after Fountain Prairie, Wisconsin, by a settler from that place.",what county is fountain prairie mn in
"<dbpedia:Grange_Township,_Pipestone_County,_Minnesota>","Grange Township, Pipestone County, Minnesota","Grange Township is a township in Pipestone County, Minnesota, United States. The population was 244 at the 2000 census.Grange Township was organized in 1879, and named for The National Grange of the Order of Patrons of Husbandry (The Grange), an agricultural organization.",what county is grange mn in
"<dbpedia:Holland,_Minnesota>","Holland, Minnesota",Holland is a city along the Rock River in Pipestone County in the U.S. state of Minnesota.  The population was 187 at the 2010 census.,what county is holland mn in
"<dbpedia:Burke_Township,_Pipestone_County,_Minnesota>","Burke Township, Pipestone County, Minnesota","Burke Township is a township in Pipestone County, Minnesota, United States. The population was 246 at the 2000 census.Burke Township was organized in 1879, and named for Thomas Nicholas Burke (1830–1882), an Irish Roman Catholic theologian and preacher.",what county is burke mn in
"<dbpedia:Eden_Township,_Pipestone_County,_Minnesota>","Eden Township, Pipestone County, Minnesota","Eden Township is a township in Pipestone County, Minnesota, United States. The population was 294 at the 2000 census.Eden Township was organized in 1879, and the name, an allusion to the Garden of Eden, is descriptive.",where is eden mn
"<dbpedia:Rock_Township,_Pipestone_County,_Minnesota>","Rock Township, Pipestone County, Minnesota","Rock Township is a township in Pipestone County, Minnesota, United States. The population was 184 at the 2000 census.Rock Township was organized in 1879, and named for the Rock River.",what county is rock mn in
"<dbpedia:Sweet_Township,_Pipestone_County,_Minnesota>","Sweet Township, Pipestone County, Minnesota","Sweet Township is a township in Pipestone County, Minnesota, United States. The population was 448 at the 2000 census.  The unincorporated community of Airlie is located here one mile east of the South Dakota border. The Pipestone National Monument is also located here. The township lies just outside the city of Pipestone, adjacent to the city's western and southwestern sides.Sweet Township was incorporated in 1879, and named for Daniel E. Sweet, a pioneer settler.",where is sweet township mn
"<dbpedia:Troy_Township,_Pipestone_County,_Minnesota>","Troy Township, Pipestone County, Minnesota","Troy Township is a township in Pipestone County, Minnesota, United States. The population was 318 at the 2000 census.Troy Township was organized in 1879, and named after Troy, New York.","what county is troy, mn in"
"<dbpedia:Woodstock,_Minnesota>","Woodstock, Minnesota","Woodstock is a city in Pipestone County, Minnesota, United States. The population was 124 at the 2010 census.",what county is woodstock mn in
"<dbpedia:Edgerton,_Minnesota>","Edgerton, Minnesota","Edgerton is a city in Pipestone County, Minnesota, along the Rock River.  The population was 1,189 at the 2010 census.",what county is edgerton mn in
"<dbpedia:Ihlen,_Minnesota>","Ihlen, Minnesota","Ihlen is a city in Pipestone County, Minnesota, United States. The population was 63 at the 2010 census.",what county is ihlen mn in
"<dbpedia:Ruthton,_Minnesota>","Ruthton, Minnesota","Ruthton is a city in Pipestone County, Minnesota, United States. The population was 241 at the 2010 census.The city is the home of Exelon Wind's Cowell Wind Project.",what county is ruthton mn in
"<dbpedia:Trosky,_Minnesota>","Trosky, Minnesota","Trosky is a city in Pipestone County, Minnesota, United States. The population was 86 at the 2010 census.",where is trochy mn
"<dbpedia:Hatfield,_Minnesota>","Hatfield, Minnesota","Hatfield is a city in Pipestone County, Minnesota, United States. The population was 54 at the 2010 census.",what county is hatfield mn
"<dbpedia:Pipestone,_Minnesota>","Pipestone, Minnesota","Pipestone is a city in Pipestone County, Minnesota, United States.  The population was 4,317 at the 2010 census. It is the county seat. The city is also the site of the Pipestone National Monument.",what county is pipestone mn in
"<dbpedia:Angus_Township,_Polk_County,_Minnesota>","Angus Township, Polk County, Minnesota","Angus Township is a township in Polk County, Minnesota, United States. It is part of the Grand Forks-ND-MN Metropolitan Statistical Area. The population was 112 at the 2000 census.Angus Township was organized in 1879, and named for Richard B. Angus (1831–1922), a Canadian railroad financier.",what county is annus mn in
"<dbpedia:Andover_Township,_Polk_County,_Minnesota>","Andover Township, Polk County, Minnesota","Andover Township is a township in Polk County, Minnesota, United States. Andover Township was organized in 1877. It is part of the Grand Forks-ND-MN Metropolitan Statistical Area.   The population of the township was 154 at the 2000 census.The unincorporated community of Wilds, near the edge of Crookston, and the unincorporated community of Girard are located within Andover Township.",what county is andover mn in
"<dbpedia:Belgium_Township,_Polk_County,_Minnesota>","Belgium Township, Polk County, Minnesota","Belgium Township is a township in Polk County, Minnesota, United States. The population was 111 at the 2000 census. It is part of the Grand Forks-ND-MN Metropolitan Statistical Area.Belgium Township was organized in 1880. A large share of the early settlers being natives of Belgium caused the name to be selected.",where is belgium township mn
"<dbpedia:Badger_Township,_Polk_County,_Minnesota>","Badger Township, Polk County, Minnesota","Badger Township is a township in Polk County, Minnesota, United States. It is part of the Grand Forks-ND-MN Metropolitan Statistical Area.  Under the United States Public Land Survey System it is a survey township identified as Township 149 North, Range 42 West, Fifth Principal Meridian. The population was 166 at the 2000 census.",what county is badger mn in
"<dbpedia:Brandt_Township,_Polk_County,_Minnesota>","Brandt Township, Polk County, Minnesota","Brandt Township is a township in Polk County, Minnesota, United States. The population was 62 at the 2000 census. It is part of the Grand Forks-ND-MN Metropolitan Statistical Area.",what county is brandt mn in
"<dbpedia:Bygland_Township,_Polk_County,_Minnesota>","Bygland Township, Polk County, Minnesota","Bygland Township is a township in Polk County, Minnesota, United States. The population was 297 at the 2000 census. It is part of the Grand Forks-ND-MN Metropolitan Statistical Area.Bygland Township was organized in 1877, and named after Bygland, in Norway.",what county is bygland mn in
"<dbpedia:Brandsvold_Township,_Polk_County,_Minnesota>","Brandsvold Township, Polk County, Minnesota","Brandsvold Township is a township in Polk County, Minnesota, United States. The population was 241 at the 2000 census. It is part of the Grand Forks-ND-MN Metropolitan Statistical Area.Brandsvold Township was named for a Norwegian settler.","where is brandsvold, mn"
"<dbpedia:Chester_Township,_Polk_County,_Minnesota>","Chester Township, Polk County, Minnesota","Chester Township is a township in Polk County, Minnesota, United States. The population was 79 at the 2000 census. It is part of the Grand Forks-ND-MN Metropolitan Statistical Area.",what county is chester mn in
"<dbpedia:Beltrami,_Minnesota>","Beltrami, Minnesota","Beltrami is a city in Polk County, Minnesota, United States. It is part of the Grand Forks, ND-MN Metropolitan Statistical Area. The population was 107 at the 2010 census.","what county is beltrami, mn"
"<dbpedia:Columbia_Township,_Polk_County,_Minnesota>","Columbia Township, Polk County, Minnesota","Columbia Township is a township in Polk County, Minnesota, United States. It is part of the Grand Forks-ND-MN Metropolitan Statistical Area. The population was 429 at the 2000 census.","where is columbia township, mn"
"<dbpedia:Brislet_Township,_Polk_County,_Minnesota>","Brislet Township, Polk County, Minnesota","Brislet Township is a township in Polk County, Minnesota, United States. The population was 52 at the 2000 census. It is part of the Grand Forks-ND-MN Metropolitan Statistical Area.Brislet Township was organized in 1880.",where is brislet mn
"<dbpedia:Crookston_Township,_Polk_County,_Minnesota>","Crookston Township, Polk County, Minnesota","Crookston Township is a township in Polk County, Minnesota, United States. It is part of the Grand Forks-ND-MN Metropolitan Statistical Area. The population was 554 at the 2000 census.",where is crookston township?
"<dbpedia:Climax,_Minnesota>","Climax, Minnesota","Climax is a city in Polk County, Minnesota, United States. It is part of the Grand Forks, ND-MN Metropolitan Statistical Area. The population was 267 at the 2010 census.",what county is climax mn in
"<dbpedia:East_Grand_Forks,_Minnesota>","East Grand Forks, Minnesota","East Grand Forks (also known as EGF) is a city in Polk County, Minnesota, United States. The population was 8,601 at the 2010 Census, making it the largest community in Polk County.It is located in the Red River Valley region along the eastern bank of the Red River of the North, directly across from the larger city of Grand Forks, North Dakota.",what county is grand forks mn in
<dbpedia:Crore>,Crore,"A crore (/ˈkrɔər/; abbreviated cr) is a unit in the Indian numbering system equal to ten million (10,000,000; in scientific notation: 107). It is widely used in India, Bangladesh, Pakistan, and Nepal, and is written in these regions as 1,00,00,000 with the local style of digit group separators. It is equal to a hundred lakh (a lakh is equal to one hundred thousand and is written as 1,00,000).",crores is how many crores
"<dbpedia:Crookston,_Minnesota>","Crookston, Minnesota","Crookston is a city in the U.S. state of Minnesota. It is the county seat of Polk County. The population was 7,891 at the 2010 census. It is part of the ""Grand Forks, ND-MN Metropolitan Statistical Area"" or ""Greater Grand Forks"".Crookston is the episcopal seat of the Roman Catholic Diocese of Crookston. Since Crookston is close to the larger city of Grand Forks, North Dakota, many people who live in Crookston commute to jobs in the Grand Forks area.",what county is crookston mn
"<dbpedia:Fanny_Township,_Polk_County,_Minnesota>","Fanny Township, Polk County, Minnesota","Fanny Township is a township in Polk County, Minnesota, United States. It is part of the Grand Forks-ND-MN Metropolitan Statistical Area. The population was 105 at the 2000 census. It is part of the Grand Forks-ND-MN Metropolitan Statistical Area.Fanny Township was organized in 1880.",what county is fanny township mn in
"<dbpedia:Erskine,_Minnesota>","Erskine, Minnesota","Erskine is a city in Polk County, Minnesota, United States. The population was 503 at the 2010 census.  It is part of the Grand Forks ND-MN Metropolitan Statistical Area.",where is erskine mn
"<dbpedia:Eden_Township,_Polk_County,_Minnesota>","Eden Township, Polk County, Minnesota","Eden Township is a township in Polk County, Minnesota, United States. It is part of the Grand Forks-ND-MN Metropolitan Statistical Area. The population was 215 at the 2000 census.The name is an allusion to the biblical Garden of Eden.","where is eden, mn"
"<dbpedia:Esther_Township,_Polk_County,_Minnesota>","Esther Township, Polk County, Minnesota","Esther Township is a township in Polk County, Minnesota, United States. It is part of the Grand Forks-ND-MN Metropolitan Statistical Area. The population was 158 at the 2000 census.Esther Township was named for Esther Cleveland, daughter of Grover and Frances Cleveland.","where is esther, mn"
"<dbpedia:Fairfax_Township,_Polk_County,_Minnesota>","Fairfax Township, Polk County, Minnesota","Fairfax Township is a township in Polk County, Minnesota, United States. It is part of the Grand Forks-ND-MN Metropolitan Statistical Area. The population was 213 at the 2000 census.Fairfax Township was organized in 1879.",what county is fairfax mn in
"<dbpedia:Fosston,_Minnesota>","Fosston, Minnesota","Fosston is a city in Polk County, Minnesota, United States. It is part of the Grand Forks ND-MN Metropolitan Statistical Area. The population was 1,527 at the 2010 census.",where is fosston mn
"<dbpedia:Farley_Township,_Polk_County,_Minnesota>","Farley Township, Polk County, Minnesota","Farley Township is a township in Polk County, Minnesota, United States. It is part of the Grand Forks-ND-MN Metropolitan Statistical Area. The population was 50 at the 2000 census.Farley Township was organized in 1878, and named for Jesse P. Farley, a railroad official.",where is farley mn
"<dbpedia:Euclid_Township,_Polk_County,_Minnesota>","Euclid Township, Polk County, Minnesota","Euclid Township is a township in Polk County, Minnesota, United States. It is part of the Grand Forks-ND-MN Metropolitan Statistical Area. The population was 149 at the 2000 census.Euclid Township was organized in 1879, and named after Euclid Avenue, a main boulevard of Cleveland, Ohio.",what county is euclid mn in
"<dbpedia:Fisher_Township,_Polk_County,_Minnesota>","Fisher Township, Polk County, Minnesota","Fisher Township is a township in Polk County, Minnesota, United States. It is part of the Grand Forks-ND-MN Metropolitan Statistical Area. The population was 219 at the 2000 census.Fisher Township was organized in 1876. The township took its name from a riverboat landing named for William H. Fisher, a railroad official.",where is fisher township mn
"<dbpedia:Fertile,_Minnesota>","Fertile, Minnesota","Fertile is a city in Polk County, Minnesota, United States. It is part of the Grand Forks ND-MN Metropolitan Statistical Area. The population was 842 at the 2010 census.The annual Polk County Fair is held in Fertile and dates back to 1900. The Polk County Fair is also the main attraction for the town of Fertile during the summer. It holds many competitions for crops, animals, and man made items.",what county is fertile
"<dbpedia:Fisher,_Minnesota>","Fisher, Minnesota","Fisher is a town in Polk County, Minnesota, United States. It is part of the Grand Forks-ND-MN Metropolitan Statistical Area. The population was 435 at the 2010 census.  Fisher has become a bedroom community for the nearby Greater Grand Forks Metropolitan Area.",what county is fisher mn
"<dbpedia:Grand_Forks_Township,_Polk_County,_Minnesota>","Grand Forks Township, Polk County, Minnesota","Grand Forks Township is a township in Polk County, Minnesota, United States. It is part of the Grand Forks-ND-MN Metropolitan Statistical Area. The population was 231 at the 2000 census.Grand Forks Township was organized in 1880.",what county is grand forks mn in
"<dbpedia:Godfrey_Township,_Polk_County,_Minnesota>","Godfrey Township, Polk County, Minnesota","Godfrey Township is a township in Polk County, Minnesota, United States. It is part of the Grand Forks-ND-MN Metropolitan Statistical Area. The population was 327 at the 2000 census.Godfrey Township was organized in 1881, and named for Warren N. Godfrey, a pioneer settler.",what county is godfrey mn
