_id,title,text,query
"<dbpedia:Jacksonville,_Arkansas>","Jacksonville, Arkansas","Jacksonville is a city in Pulaski County, Arkansas, United States, and a suburb of Little Rock. As of the 2010 census, the population of the city was 28,364. It is part of the Little Rock–North Little Rock–Conway Metropolitan Statistical Area with 729,135 people as of 2014.The city is named for Nicholas Jackson, landowner who deeded the land for the railroad right-of-way to the Cairo & Fulton Railroad in 1870.",where is jacksonville arkansas
"<dbpedia:Woodson,_Arkansas>","Woodson, Arkansas","Woodson is a census-designated place (CDP) in Pulaski County, Arkansas, in the United States. Its population was 403 at the 2010 census. It is part of the Little Rock–North Little Rock–Conway Metropolitan Statistical Area. Woodson and its accompanying Woodson Lake and Wood Hollow are the namesake for Ed Wood Sr., a prominent plantation owner,  trader, and businessman at the turn of the 20th century. Woodson is adjacent to the Wood Plantation, the largest of the plantations own by Ed Wood Sr.",what county is woodson arkansas in
"<dbpedia:Ravenden_Springs,_Arkansas>","Ravenden Springs, Arkansas","Ravenden Springs is a town in Randolph County, Arkansas, United States. The population was 137 at the 2000 census.",where is ravenden springs
"<dbpedia:Hensley,_Arkansas>","Hensley, Arkansas","Hensley is a census-designated place (CDP) in Pulaski County, Arkansas, United States. The population was 139 at the 2010 census. It is part of the Little Rock–North Little Rock–Conway Metropolitan Statistical Area.",hensley ar is what county
"<dbpedia:Haskell,_Arkansas>","Haskell, Arkansas","Haskell is a city in Saline County, Arkansas, United States. The population was 2,645 at the 2000 census. It is part of the Little Rock–North Little Rock–Conway Metropolitan Statistical Area.","what county is haskell, arkansas in"
"<dbpedia:Biggers,_Arkansas>","Biggers, Arkansas","Biggers is a town in Randolph County, Arkansas, United States. The population was 355 at the 2000 census.",largers arkansas what county
"<dbpedia:Wrightsville,_Arkansas>","Wrightsville, Arkansas","Wrightsville is a city in Pulaski County, Arkansas, United States. Its population was 2,114 at the 2010 census. It is part of the Little Rock–North Little Rock–Conway Metropolitan Statistical Area.",what county is wrightsville ar in
"<dbpedia:Pocahontas,_Arkansas>","Pocahontas, Arkansas","Pocahontas is a city in Randolph County, Arkansas, United States, along the Black River. According to 2006 Census Bureau estimates, the population of the city was 6,765.  The city is the county seat of Randolph County.Pocahontas has a number of historic buildings, including:Old Randolph County Courthouse (1871), still defining the center of townSt. Mary's AME Church and Pocahontas Colored School (1918), now home to the Eddie Mae Herron Center",what county is pocahontas ar in
"<dbpedia:North_Little_Rock,_Arkansas>","North Little Rock, Arkansas","North Little Rock is a city in Pulaski County, Arkansas, United States, across the Arkansas River from Little Rock in the central part of the state. The population was 62,304 at the 2010 census. North Little Rock, along with Little Rock and Conway, anchors the six-county Little Rock–North Little Rock–Conway Metropolitan Statistical Area.","what county is north little rock, arkansas in"
"<dbpedia:Reyno,_Arkansas>","Reyno, Arkansas","Reyno is a city in Randolph County, Arkansas, United States. The population was 456 at the 2010 census. The town was originally called Needmore, and was located one and one-half miles south of its present location.  This name was changed to Cherokee Bay when the post office operating by that name moved there from its location at Shoemaker's Ferry on Current River.",where is reyno arkansas
"<dbpedia:Traskwood,_Arkansas>","Traskwood, Arkansas","Traskwood is a city in Saline County, Arkansas, United States. The population was 518 at the 2010 census. It is part of the Little Rock–North Little Rock–Conway Metropolitan Statistical Area.","what county is tractorskwood, ar in"
"<dbpedia:Bauxite,_Arkansas>","Bauxite, Arkansas","Bauxite is a town in Saline County, Arkansas, United States. Located within Central Arkansas, the town is named for bauxite, the source ore for aluminum, which was found in abundant quantities in the area and became a source of aluminum refining. The town's population boomed during expanded aluminum production during World War II and shrank rapidly with output of the ore.  Bauxite was incorporated as a town in 1973. The population was 487 at the 2010 census.","where is bauxite, ar"
"<dbpedia:Bryant,_Arkansas>","Bryant, Arkansas","Bryant is a city in Saline County, Arkansas, United States and a suburb of Little Rock. According to the 2010 Census, the population of the city was 16,688. It is part of the Little Rock–North Little Rock–Conway Metropolitan Statistical Area.Bryant has the fourth highest median household income in Arkansas, after Maumelle, White Hall, and Cabot.",what county is bryant ar in
"<dbpedia:Sherwood,_Arkansas>","Sherwood, Arkansas","Sherwood is a city in Pulaski County, Arkansas, United States. As of the 2010 census, the population of the city was 29,523. It is part of the Little Rock−North Little Rock−Conway Metropolitan Statistical Area with 699,757 people according to the 2010 census.",what county is sherwood ar in
"<dbpedia:Pindall,_Arkansas>","Pindall, Arkansas","Pindall is a town in Searcy County, Arkansas, United States. The population was 112 at the 2010 census. The town is said to be named for Governor Xenophon Overton Pindall.",pindall arkansas is what county
"<dbpedia:Shannon_Hills,_Arkansas>","Shannon Hills, Arkansas","Shannon Hills is a city in Saline County, Arkansas, United States. The population was 2,005 at the 2000 census, and 3,143 according to the 2010 Census. It is part of the Little Rock–North Little Rock–Conway Metropolitan Statistical Area.",what county is shannon hills ar in
