_id,title,text,query
<dbpedia:DECnet>,DECnet,"DECnet is a suite of network protocols created by Digital Equipment Corporation, originally released in 1975 in order to connect two PDP-11 minicomputers. It evolved into one of the first peer-to-peer network architectures, thus transforming DEC into a networking powerhouse in the 1980s. Initially built with three layers, it later (1982) evolved into a seven-layer OSI-compliant networking protocol.DECnet was built right into the DEC flagship operating system VMS since its inception.",what is decnet network
<dbpedia:Pitch_(music)>,Pitch (music),"Pitch is a perceptual property of sounds that allows their ordering on a frequency-related scale,or more commonly, pitch is the quality that makes it possible to judge sounds as ""higher"" and ""lower"" in the sense associated with musical melodies. Pitch can only be determined in sounds that have a frequency that is clear and stable enough to be distinguishable from noise.",what is the pitch of a sound
"<dbpedia:Jefferson_County,_Alabama>","Jefferson County, Alabama","Jefferson County is the most populous county in the State of Alabama. As of the 2010 census, the population was 658,466, making it the most populous county in Alabama. Its county seat is Birmingham, the most populous city in the state.Jefferson County is included in the Birmingham-Hoover, AL Metropolitan Statistical Area.","what county is jefferson, al in"
<dbpedia:Belus>,Belus,"Belus (Latin) or Belos (Greek: Βῆλος, Bē̂los) was the indifferent classical rendering of the Semitic words bēlu and baʿal  ""\lord"") as a theonym, personal name, and royal title.It may refer to:",belus meaning
<dbpedia:Discovery_Channel>,Discovery Channel,"Discovery Channel (formerly The Discovery Channel from 1985 to 1995, and often referred to as simply ""Discovery"") is an American basic cable and satellite television channel (which is also delivered via IPTV, terrestrial television and internet television in other parts of the world) that is the flagship television property of Discovery Communications, a publicly traded company run by CEO David Zaslav.",who is the company owner for discovery channel
<dbpedia:Battleship_Potemkin>,Battleship Potemkin,"Battleship Potemkin (Russian: Броненосец «Потёмкин», Bronenosets Potyomkin), sometimes rendered as  Battleship Potyomkin, is a 1925 silent film directed by Sergei Eisenstein and produced by Mosfilm. It presents a dramatized version of the mutiny that occurred in 1905 when the crew of the Russian battleship Potemkin rebelled against their officers.",who made battleship potyomkin?
<dbpedia:Comateens>,Comateens,"The Comateens were originally a new wave duo formed in 1978 in New York City by bassist/vocalist Nic North and guitarist Ramona Jan. Soon after, Lyn Byrd joined on vocals and synthesiser, and the duo became a trio.",what was the first album comateens
<dbpedia:Disney_Channel>,Disney Channel,"Disney Channel (originally The Disney Channel from 1983 to 1997) is an American basic cable and satellite television network that serves as the flagship property of owner Disney Channels Worldwide, a unit of the Disney–ABC Television Group, itself a unit of the Disney Media Networks division of The Walt Disney Company.The channel's programming consists of original first-run television series, theatrically-released and original made-for-cable movies and select other third-party programming.",who owns disney channel
<dbpedia:USA_Network>,USA Network,"USA Network (commonly referred to as simply ""USA"") is an American basic cable and satellite television channel that is owned by the NBCUniversal Cable division of NBCUniversal, itself a subsidiary of Comcast.",who owns us tv network
<dbpedia:An_Eye_for_an_Eye:_The_Untold_Story_of_Jewish_Revenge_Against_Germans_in_1945>,An Eye for an Eye: The Untold Story of Jewish Revenge Against Germans in 1945,"An Eye for an Eye: The Untold Story of Jewish Revenge Against Germans in 1945 (ISBN 978-0465042142) is a book by John Sack, which states that some Jews in Eastern Europe took revenge on their former captors while overseeing over 1,000 concentration camps in Poland for German civilians.",eta germany an eye for an eye
<dbpedia:Danaus>,Danaus,"In Greek mythology Danaus (/ˈdæn.eɪ.əs/; Ancient Greek: Δαναός Danaos), was the twin brother of Aegyptus and son of Achiroe and Belus, a mythical king of Egypt. The myth of Danaus is a foundation legend (or re-foundation legend) of Argos, one of the foremost Mycenaean cities of the Peloponnesus. In Homer's Iliad, ""Danaans"" (""tribe of Danaë"") and ""Argives"" commonly designate the Greek forces opposed to the Trojans.",who is danau
<dbpedia:Aegyptus>,Aegyptus,"According to Greek mythology, Aegyptus (/ɨˈdʒɪptəs/; Ancient Greek: Αἴγυπτος, Aígyptos) is a descendant of the heifer maiden, Io, and the river-god Nilus, and was a king in Egypt.",who is aegyptus
<dbpedia:TNT_(TV_channel)>,TNT (TV channel),Turner Network Television (TNT) (stylized as TNT Drama) is an American basic cable and satellite television network that is owned by the Turner Broadcasting System division of Time Warner.,who owns tnt
<dbpedia:C-SPAN>,C-SPAN,"C-SPAN (/ˈsiːspæn/), an acronym for Cable-Satellite Public Affairs Network, is an American cable and satellite television network that was created in 1979 by the cable television industry as a public service. C-SPAN televises many proceedings of the United States federal government, as well as other public affairs programming.",what is c-span
"<dbpedia:Houston_County,_Alabama>","Houston County, Alabama","Houston County is a county located in the southeastern corner of the U.S. state of Alabama. As of the 2010 census the population was 101,547. Its county seat is Dothan.Houston County is part of the Dothan, Alabama metropolitan area.",what county is dothan alabama
<dbpedia:444_BC>,444 BC,"Year 444 BC was a year of the pre-Julian Roman calendar. At the time, it was known as the Year of the Tribunate of Atratinus, Siculus and Luscus and the Year of the Consulship of Mugillanus and Atratinus (or, less frequently, year 310 Ab urbe condita). The denomination 444 BC for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",what year is 444 bc
<dbpedia:442_BC>,442 BC,"Year 442 BC was a year of the pre-Julian Roman calendar. At the time, it was known as the Year of the Consulship of Vibulanus and Helva (or, less frequently, year 312 Ab urbe condita). The denomination 442 BC for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",what year was 442 bc
<dbpedia:Hypermnestra>,Hypermnestra,"Hypermnestra (Ὑπερμνήστρα), in Greek mythology, is the daughter of Danaus and the ancestor of the Danaids.",who is hypermnestra
<dbpedia:441_BC>,441 BC,"Year 441 BC was a year of the pre-Julian Roman calendar. At the time, it was known as the Year of the Consulship of Fusus and Crassus (or, less frequently, year 313 Ab urbe condita). The denomination 441 BC for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",what year is 441 c
