_id,title,text,query
"<dbpedia:Wareham_Center,_Massachusetts>","Wareham Center, Massachusetts","Wareham Center is a census-designated place (CDP) in the town of Wareham in Plymouth County, Massachusetts, United States. The population was 2,896 at the 2010 census.",where is wareham ma
"<dbpedia:Wareham,_Massachusetts>","Wareham, Massachusetts","Wareham is a town in Plymouth County, Massachusetts, United States. As of the 2010 census, the town had a population of 21,822.The town of Wareham includes a number of distinct recognized subsections, including Onset, Wareham Center, West Wareham, East Wareham, and Weweantic.",what county is wareham ma in
"<dbpedia:Rockland,_Massachusetts>","Rockland, Massachusetts","Rockland is a town in Plymouth County, Massachusetts, United States. The population was 17,489 at the 2010 census. As of December 31, 2009, there were 11,809 registered voters in the community.","where is rockland, ma"
"<dbpedia:Baldwinville,_Massachusetts>","Baldwinville, Massachusetts","Baldwinville is an unincorporated village and census-designated place (CDP) in the town of Templeton in Worcester County, Massachusetts, United States. The population was 2,028 at the 2010 census.  The name also refers to the local post office or railroad station. Some people, perhaps confusing it with the place in New York, erroneously call it \Baldwinsville\"".""",what county is baldwinville ma in
"<dbpedia:West_Bridgewater,_Massachusetts>","West Bridgewater, Massachusetts","West Bridgewater is a town in Plymouth County, Massachusetts, United States. The population was 6,916 at the 2010 census.",what county is bridgewater ma in
"<dbpedia:Whitman,_Massachusetts>","Whitman, Massachusetts","Whitman is a town in Plymouth County, Massachusetts, United States. The population was 14,489 at the 2010 census. It is notable as being the place where the chocolate chip cookie was invented.","what county is whitman, ma in?"
"<dbpedia:Ashburnham,_Massachusetts>","Ashburnham, Massachusetts","Ashburnham is a town in Worcester County, Massachusetts.  At the 2010 census the town population was 6,081. It is home to Cushing Academy, a private preparatory school.For geographic and demographic information on the village of South Ashburnham, please see the article South Ashburnham, Massachusetts.",what county is ashburnham massachusetts
"<dbpedia:East_Douglas,_Massachusetts>","East Douglas, Massachusetts","East Douglas is a census-designated place (CDP) in the town of Douglas in Worcester County, Massachusetts, United States. The population was 2,557 at the 2010 census.",what county is east douglas in
"<dbpedia:Cordaville,_Massachusetts>","Cordaville, Massachusetts","Cordaville is a census-designated place (CDP) in the town of Southborough in Worcester County, Massachusetts, United States. The population was 2,650 at the 2010 census.","what county is cordaville, ma in"
"<dbpedia:Blackstone,_Massachusetts>","Blackstone, Massachusetts","Blackstone is a town in Worcester County, Massachusetts, United States. The population was 9,026 at the 2010 census.  It is formally a part of the Providence metropolitan area.",where is blackstone ma
"<dbpedia:Marshfield_Hills,_Massachusetts>","Marshfield Hills, Massachusetts","Marshfield Hills is a census-designated place (CDP) in the town of Marshfield in Plymouth County, Massachusetts, United States. The population was 2,356 at the 2010 census.  The historic center of the village has been designated a historic district and listed on the National Register of Historic Places.",where is marshfield hills ma
"<dbpedia:Douglas,_Massachusetts>","Douglas, Massachusetts","Douglas is a town in Worcester County, Massachusetts, United States. The population was 8,471 at the 2010 census.  It includes the sizable Douglas State Forest, managed by the Massachusetts Department of Conservation and Recreation (DCR).",where is douglas ma?
"<dbpedia:Charlton,_Massachusetts>","Charlton, Massachusetts","Charlton is a town in Worcester County, Massachusetts, United States.  The population was 12,981 at the 2010 census.",what county is charlton ma
"<dbpedia:Revere,_Massachusetts>","Revere, Massachusetts","Revere is a city in Suffolk County, Massachusetts, United States, located approximately 5 miles (8.0 km) from downtown Boston.  It is named after the American Revolutionary War patriot Paul Revere.  As of the 2010 United States Census, the city has a population of 51,755 inhabitants.Revere borders the towns of Winthrop and Chelsea, and the Boston neighborhood of East Boston to the south, Everett and Malden to the west, Saugus and Lynn to the north, and the Atlantic Ocean to the east.",where is revere massachusetts
"<dbpedia:Boylston,_Massachusetts>","Boylston, Massachusetts","Boylston is a town in Worcester County, Massachusetts, United States. The population was 4,355 at the 2010 census.",what county is boylston ma
"<dbpedia:Fiskdale,_Massachusetts>","Fiskdale, Massachusetts","Fiskdale (or Fiskedale) is a census-designated place (CDP) in the town of Sturbridge in Worcester County, Massachusetts, United States. The population was 2,583 at the 2010 census.",what county is fiskedale ma in
"<dbpedia:Brookfield,_Massachusetts>","Brookfield, Massachusetts","Brookfield is a town in Worcester County, Massachusetts, United States. Brookfield was first settled in 1660. The population was 3,390 at the 2010 census.",where is brookfield mass
"<dbpedia:Dudley,_Massachusetts>","Dudley, Massachusetts","Dudley is a town in Worcester County, Massachusetts, United States. The population was 11,390 at the 2010 census.",what county is dudley ma
"<dbpedia:Bolton,_Massachusetts>","Bolton, Massachusetts","Bolton is a town in Worcester County, Massachusetts, United States. Bolton is in eastern Massachusetts, located 25 miles west-northwest of downtown Boston.The population was 4,897 at the 2010 census.",what county is bolton ma in
"<dbpedia:Chelsea,_Massachusetts>","Chelsea, Massachusetts","Chelsea is a city in Suffolk County, Massachusetts, United States, directly across the Mystic River from the city of Boston. As of 2013, Chelsea had an estimated population of 36,828. It is also the second most densely populated city in Massachusetts behind Somerville. With a total area of just 2.5 square miles, Chelsea is the smallest city in Massachusetts in terms of total area.Chelsea is a diverse, working-class community that contains a high-level of industrial activity.",where is chelsea ma
"<dbpedia:Berlin,_Massachusetts>","Berlin, Massachusetts","Berlin /ˈbɜrlɨn/ is a town in Worcester County, Massachusetts, United States. The population was 2,866 at the 2010 census.",where is berlin ma
"<dbpedia:Fitchburg,_Massachusetts>","Fitchburg, Massachusetts","Fitchburg is the third largest city in Worcester County, Massachusetts, United States. The population was 40,318 at the 2010 census. Fitchburg is home to Fitchburg State University as well as 17 public and private elementary and high schools.",what county is fitchburg ma
"<dbpedia:Gardner,_Massachusetts>","Gardner, Massachusetts","Gardner is a city in Worcester County, Massachusetts, United States. The population was 20,228 at the 2010 census.  Gardner is home to Dunn State Park, Gardner Heritage State Park, Lake Wampanoag Wildlife Sanctuary, and Mount Wachusett Community College.",where is garner
