_id,title,text,query
<dbpedia:Real_data_type>,Real data type,"A real data type is a data type used in a computer program to represent an approximation of a real number.Because the real numbers are not countable, computers cannot represent them exactly using a finite amount of information.Most often, a computer will use a rational approximation to a real number.",what is data type real
<dbpedia:Sokoban>,Sokoban,"Sokoban (倉庫番, sōkoban, warehouse keeper) is a type of transport puzzle, in which the player pushes boxes or crates around in a warehouse, trying to get them to storage locations. The puzzle is usually implemented as a video game.Sokoban was created in 1981 by Hiroyuki Imabayashi, and published in 1982 by Thinking Rabbit, a software house based in Takarazuka, Japan.",what is sokoban
<dbpedia:Aldo_Moro>,Aldo Moro,"Aldo Romeo Luigi Moro (Italian pronunciation: [ˈaldo ˈmɔːro]; September 23, 1916 – May 9, 1978) was an Italian Christian Democratic politician and the 38th Prime Minister of Italy, from 1963 to 1968, and then from 1974 to 1976.",who is aldo
<dbpedia:Euchromatin>,Euchromatin,"Euchromatin is a lightly packed form of chromatin (DNA, RNA and protein) that is rich in gene concentration, and is often (but not always) under active transcription. Euchromatin comprises the most active portion of the genome within the cell nucleus. 92% of the human genome is euchromatic. The remainder is called heterochromatin.",what is euchromatin?
<dbpedia:Heterochromatin>,Heterochromatin,"Heterochromatin is a tightly packed form of DNA, which comes in multiple varieties. These varieties lie on a continuum between the two extremes of constitutive and facultative heterochromatin. Both play a role in the expression of genes.Constitutive heterochromatin can affect the genes near them (position-effect variegation).",what type of heterochromatin is in DNA
<dbpedia:Night_of_the_Long_Knives>,Night of the Long Knives,"The Night of the Long Knives (German: About this sound Nacht der langen Messer ), sometimes called Operation Hummingbird or, in Germany, the Röhm Putsch (German spelling: Röhm-Putsch), or sometimes mockingly Reichsmordwoche, was a purge that took place in Nazi Germany from June 30 to July 2, 1934, when the Nazi regime carried out a series of political murders.",what was the night of the long knives
<dbpedia:Frederick_Loewe>,Frederick Loewe,"Frederick Loewe (/ˈloʊ/, originally German Friedrich (Fritz) Löwe [ˈløːvə]; June 10, 1901 – February 14, 1988), was an Austrian-American composer. He collaborated with lyricist Alan Jay Lerner on a series of Broadway musicals, including the long-running My Fair Lady and Camelot, both of which were made into films.",who is frederick loewe
<dbpedia:Biophysics>,Biophysics,"Biophysics is an interdisciplinary science using methods of, and theories from, physics to study biological systems. Biophysics spans all scales of biological organization, from the molecular scale to whole organisms and ecosystems. Biophysical research shares significant overlap with biochemistry, nanotechnology, bioengineering, computational biology and (complex) systems biology.",what is biophysics
<dbpedia:History_of_the_Czech_lands>,History of the Czech lands,"The history of what are now known as the Czech lands  (Czech: České země) is very diverse. These lands have changed hands many times, and have been known by a variety of different names.",what were the czech lands known for?
"<dbpedia:Beaulieu,_Hampshire>","Beaulieu, Hampshire","Beaulieu /ˈbjuːli/ is a small village located on the south eastern edge of the New Forest national park in Hampshire, England, and home to both Palace House and the British National Motor Museum.",where is beaulieu?
<dbpedia:Euro-Atlantic_Partnership_Council>,Euro-Atlantic Partnership Council,"The Euro-Atlantic Partnership Council (EAPC), a post-Cold War NATO institution, is a multilateral forum created to improve relations between NATO and non-NATO countries in Europe and those parts of Asia on the European periphery. States meet to cooperate and go to the range of political and security issues. It was formed on  May 29, 1997 in the ministers meeting of Sintra, Portugal, as the successor to the North Atlantic Cooperation Council (NACC), which was created in 1991.",what is eapc
<dbpedia:Legend>,Legend,"A legend (Latin, legenda, ""things to be read"") is a narrative of human actions that are perceived both by teller and listeners to take place within human history and to possess certain qualities that give the tale verisimilitude. Legend, for its active and passive participants includes no happenings that are outside the realm of ""possibility"" but which may include miracles. Legends may be transformed over time, in order to keep it fresh and vital, and realistic.",what is the legend
<dbpedia:Benny_Goodman>,Benny Goodman,"Benjamin David ""Benny"" Goodman (May 30, 1909 – June 13, 1986) was an American jazz and swing musician, clarinetist and bandleader, known as the ""King of Swing"".In the mid-1930s, Benny Goodman led one of the most popular musical groups in America.",who is benny goodman
<dbpedia:Black-and-white_colobus>,Black-and-white colobus,"Black-and-white colobuses (or colobi) are Old World monkeys of the genus Colobus, native to Africa. They are closely related to the brown colobus monkeys of genus Piliocolobus. The word ""colobus"" comes from Greek κολοβός kolobós (""docked""), and is so named because in this genus, the thumb is a stump. Colobuses are herbivorous, eating leaves, fruit, flowers, and twigs.",where are colobuse monkeys from
"<dbpedia:Hartford,_Connecticut>","Hartford, Connecticut","Hartford is the capital of Connecticut and the historic seat of Hartford County until Connecticut disbanded county government in 1960.  As of the 2010 Census, Hartford's population was 124,775, making it Connecticut's fourth-largest city after the coastal cities of Bridgeport, New Haven, and Stamford.Nicknamed the ""Insurance Capital of the World"", Hartford houses many insurance company headquarters, and insurance remains the region's major industry.","where is hartford, ct"
<dbpedia:Ub_Iwerks>,Ub Iwerks,"Ubbe Eert ""Ub"" Iwerks, A.S.C. (/ˈʌb ˈaɪwɜrks/; March 24, 1901 – July 7, 1971) was an American animator, cartoonist, character designer, inventor, and special effects technician, who co-created Oswald the Lucky Rabbit and Mickey Mouse with Walt Disney. The works Iwerks produced alongside Disney went on to win numerous awards, including multiple Academy Awards.He was born in Kansas City, Missouri. His father, Eert Ubbe Iwerks, emigrated to the U.S.",who is ub iwerks
<dbpedia:Fallacy>,Fallacy,"A fallacy is the use of poor, or invalid, reasoning for the construction of an argument. A fallacious argument may be deceptive by appearing to be better than it really is. Some fallacies are committed intentionally to manipulate or persuade by deception, while others are committed unintentionally due to carelessness or ignorance.Fallacies are commonly divided into ""formal"" and ""informal"".",what does the term fallacies mean
"<dbpedia:Córdoba,_Andalusia>","Córdoba, Andalusia","Córdoba (/ˈkɔrdəbə/, Spanish: [ˈkoɾðoβa]), also called Cordova (/ˈkɔrdəvə/) in English, is a city in Andalusia, southern Spain, and the capital of the province of Córdoba.  It was conquered by invading Islamic armies in the eighth century. Qurṭubah (قرطبة) then became the capital of the Islamic Emirate and then Caliphate of Córdoba, including most of the Iberian Peninsula.",what is cordova?
<dbpedia:Auk>,Auk,"An auk is a bird of the family Alcidae in the order Charadriiformes.  Extant auks range in size from the least auklet, at 85 g (3 oz) and 15 cm (5.9 in), to the thick-billed murre, at 1 kg (2.2 lb) and 45 cm (18 in). They are good swimmers and divers, but their walking appears clumsy. Modern auks can fly (except for the extinct great auk).",what is an auk
<dbpedia:Darth_Vader>,Darth Vader,"Darth Vader (born Anakin Skywalker) is a fictional character in the Star Wars universe. He appears in the original trilogy as a pivotal figure, as well as the prequel trilogy as a central figure.The character was created by George Lucas and has been portrayed by numerous actors. His appearances span all six Star Wars films, and he is an important character in the expanded universe of television series, video games, novels, literature and comic books.",what is the name of the actor in the star wars movies
<dbpedia:Misznay–Schardin_effect>,Misznay–Schardin effect,"The Misznay–Schardin effect (alternative spelling Misnay-Schardin), or platter effect, is a characteristic of the detonation of a broad sheet of explosive.  The explosive blast expands directly away from (perpendicular to) the surface of an explosive. Unlike the blast from a rounded explosive charge, which expands in all directions, the blast produced by an explosive sheet expands primarily perpendicular to its plane, in both directions.",what is the misznay schardin effect
<dbpedia:List_of_horse_breeds>,List of horse breeds,"This page is a list of horse and pony breeds, and also includes terms for types of horse that are not breeds but are commonly mistaken for breeds.  While there is no scientifically accepted definition of the term ""breed,"" a breed is defined generally as having distinct true-breeding characteristics over a number of generations; its members may be called ""purebred"".  In most cases, bloodlines of horse breeds are recorded with a breed registry.",what are horse breeds
<dbpedia:I'd_Rather_Be_Right>,I'd Rather Be Right,"I'd Rather Be Right is a musical with a book by Moss Hart and George S. Kaufman, lyrics by Lorenz Hart, and music by Richard Rodgers.  The story is a Depression-era political satire set in New York City, about Washington politics and political figures, such as President Franklin Roosevelt. The plot centers on Peggy Jones (Joy Hodges) and her boyfriend Phil (Austin Marshall), who needs a raise in order for them to get married.",who played phil jordan in i'd rather be right?
<dbpedia:Oberkommando_der_Wehrmacht>,Oberkommando der Wehrmacht,"The Oberkommando der Wehrmacht (OKW, ""Supreme Command of the Armed Forces"") was part of the command structure of the Wehrmacht (armed forces) of Nazi Germany during World War II.",when did the oberkommando der wehrmacht form
<dbpedia:Puffin>,Puffin,"Puffins are any of three small species of alcids (auks) in the bird genus Fratercula with a brightly coloured beak during the breeding season. These are pelagic seabirds that feed primarily by diving in the water. They breed in large colonies on coastal cliffs or offshore islands, nesting in crevices among rocks or in burrows in the soil.",what are puffin puffins?
<dbpedia:Marc_Connelly>,Marc Connelly,"Marcus Cook Connelly (13 December 1890 – 21 December 1980) was an American playwright, director, producer, performer, and lyricist. He was a key member of the Algonquin Round Table, and received the Pulitzer Prize for Drama in 1930.",who was martin connelly
