_id,title,text,query
<dbpedia:Theodor_Mommsen>,Theodor Mommsen,"Christian Matthias Theodor Mommsen (30 November 1817 – 1 November 1903) was a German classical scholar, historian, jurist, journalist, politician, archaeologist and writer generally regarded as one of the greatest classicists of the 19th century. His work regarding Roman history is still of fundamental importance for contemporary research.",who is atheodor mommsen
<dbpedia:Arnemetia>,Arnemetia,"Arnemetia was a goddess in Romano-British religion. Her shrine was at Aquae Arnemetiae ""\waters of Arnemetia""), which is now Buxton in Derbyshire, England.Arnemetia's name contains Celtic elements ""are,"" meaning ""against, beside,"" and nemeton, meaning ""sacred grove."" Her name is thus interpreted as ""she who dwells in the sacred grove,"" suggesting Arnemetia may be a divine epithet rather than a name in its own right.",where is arnemetia
<dbpedia:Artio>,Artio,"Artio (Dea Artio in the Gallo-Roman religion) was a Celtic bear goddess. Evidence of her worship has notably been found at Bern. Her name is derived from the Celtic word for ""bear"", artos.",what is the dea aria god
<dbpedia:Portunus>,Portunus,"Portunus is a genus of crab which includes several important species for fisheries, such as the blue swimming crab, Portunus pelagicus and the Gazami crab, P. trituberculatus. Other species, such as the three-spotted crab (P.",what is portunus
<dbpedia:Rhodri_the_Great>,Rhodri the Great,"Rhodri ap Merfyn (c. 820–878), later known as Rhodri the Great (Welsh: Rhodri Mawr), succeeded his father, Merfyn Frych, as  King of Gwynedd in 844. Rhodri annexed Powys c. 856 and Seisyllwg c. 871. He is called ""King of the Britons"" by the Annals of Ulster. In some later histories, he is referred to as ""King of Wales"", although the title is anachronistic and his realm did not include southern Wales.",what did rhodri mean
<dbpedia:Ambisagrus>,Ambisagrus,"In Gallo-Roman religion, Ambisagrus was a Gaulish god worshipped at Aquileia in Cisalpine Gaul, where he was identified with Jupiter Optimus Maximus.The name may be composed of the Proto-Celtic prefix *ambi- ('around') and root *sagro-.John T. Koch has suggested that this Jovian epithet may originally have applied to Taranis, with allusion to the tendency of thunder near an observer to seem all-surrounding.",where was the name Ambisagrus from
<dbpedia:Diarmuid_Ua_Duibhne>,Diarmuid Ua Duibhne,"Diarmuid Ua Duibhne (Irish pronunciation: [ˈdʲiəɾˠmˠədʲ uə ˈd̪ˠʊvʲnʲə]) or Diarmid O'Dyna (also known as Diarmuid of the Love Spot), son of Donn and one of the Fianna in the Fenian Cycle of Irish mythology (traditionally set in the 2nd to 4th century). He is most famous as the lover of Gráinne, the intended wife of Fianna leader Fionn mac Cumhaill in the legend The Pursuit of Diarmuid and Gráinne.",who was the irish diarmuid
<dbpedia:Procas>,Procas,Procas or Proca (said to have reigned 817-794 BC) was one of the Latin kings of Alba Longa in the mythic tradition of the founding of Rome. He was the father of Amulius and Numitor.,who was proca
<dbpedia:Vallon-Pont-d'Arc>,Vallon-Pont-d'Arc,"Vallon-Pont-d'Arc (occitan: Valon) is a commune in the Ardèche department in southern France.Vallon-Pont-d'Arc is a capital of prehistoric and cultural tourism. This small village, peaceful in wintertime, sees its population expand ten-fold in summer. Its tourist importance largely comes from the fact that it is the departure point for the descent of the gorge of the Ardèche river (from Pont d'Arc to Saint-Martin-d'Ardeche).",what is valon french
<dbpedia:Arvernus>,Arvernus,"In Gallo-Roman religion, Arvernus was an epithet of the Gaulish Mercury. Although the name refers to the Arverni, in whose territory Mercury had at important sanctuary at the Puy-de-Dôme, all of the inscriptions to Mercury Arvernus are found farther away along the Rhenish frontier. The name is also recorded once as Mercury Arvernorix, 'king of the Arverni'. Compare also the title Mercury Dumiatis ('of the Puy-de-Dôme'), found in the territory of the Arverni.",where was the name arvernus from
<dbpedia:Andarta>,Andarta,"In Celtic polytheism, Andarta was a warrior goddess worshipped in southern Gaul. Inscriptions to her have been found in southern France and in Bern, Switzerland. She may be related to the goddess Andate, identified with Victory in Britain according to Roman historian Cassius Dio. Like the similar goddess Artio, she may have been associated with the bear.",andarta meaning
<dbpedia:Andraste>,Andraste,"Andraste, also known as Andrasta or Andred, was, according to the Roman historian Dio Cassius, an Icenic war goddess invoked by Boudica in her fight against the Roman occupation of Britain in AD 60. She may be the same as Andate, mentioned later by the same source, and described as ""their name for Victory"": i.e., the goddess Victoria. Thayer asserts that she may be related to Andarta also.",what is andrasta
<dbpedia:Badb>,Badb,"In Irish mythology, the Badb (Old Irish, pronounced [ˈbaðβ]) or Badhbh (Modern Irish, pronounced [ˈbəiv])—meaning ""crow""—is a war goddess who takes the form of a crow, and is thus sometimes known as Badb Catha (""battle crow"").  She is known to cause fear and confusion among soldiers to move the tide of battle to her favoured side. Badb may also appear prior to a battle to foreshadow the extent of the carnage to come, or to predict the death of a notable person.",where is badb?
<dbpedia:PSOS_(real-time_operating_system)>,PSOS (real-time operating system),"pSOS (Portable Software On Silicon) is a real time operating system (RTOS), created in about 1982 by Alfred Chao, and developed/marketed for the first part of its life by his company Software Components Group (SCG). In the 1980s pSOS rapidly became the RTOS of choice for all embedded systems based on the Motorola 68000 family architecture, because it was written in 68000 assembler and was highly optimised from the start.",what is psos software
<dbpedia:Arawn>,Arawn,"In Welsh mythology, Arawn was the king of the otherworld realm of Annwn, appearing prominently in the first branch, and alluded to in the fourth. In later tradition, the role of king of Annwn was largely attributed to the Welsh psychopomp, Gwyn ap Nudd.",what is an arawn
<dbpedia:Afallach>,Afallach,"Afallach (Old Welsh Aballac) is man's name found in several medieval Welsh genealogies, where he is made the son of Beli Mawr. According to a medieval Welsh triad, Afallach was the father of the goddess Modron.",what is afallach
<dbpedia:Anextiomarus>,Anextiomarus,"Anextiomarus is a Celtic epithet of the sun-god Apollo recorded in a Romano-British inscription from South Shields, England. The form is a variant of Anextlomarus 'Great protector', a divine style or name attested in a fragmentary Gallo-Roman dedication from Le Mans, France. Anextlomarus is also attested as a Gaulish man's father's name at Langres, and a feminine divine form, Anextlomara, appears in two other Gallo-Roman dedications from Avenches, Switzerland.",what does anextiomarus mean
"<dbpedia:Aubusson,_Creuse>","Aubusson, Creuse","Aubusson (French pronunciation: ​[o.by.sɔ̃]; Occitan: Lo Buçon, formerly Aubuçon) is a commune in the Creuse department in the Limousin region in central France.",what is aubusson limouxin
<dbpedia:Julia_Margaret_Cameron>,Julia Margaret Cameron,"Julia Margaret Cameron (née Pattle; 11 June 1815 in Calcutta – 26 January 1879) was a British photographer. She became known for her portraits of celebrities of the time, and for photographs with Arthurian and other legendary or heroic themes.Cameron's photographic career was short, spanning eleven years of her life (1864–1875).",what was julia cameron famous for
<dbpedia:Prepared_piano>,Prepared piano,A prepared piano is a piano that has had its sound altered by placing objects (called preparations) on or between the strings.,define prepared piano
<dbpedia:New_England_Confederation>,New England Confederation,"The United Colonies of New England, commonly known as the New England Confederation, was a short-lived military alliance of the English colonies of Massachusetts Bay, Plymouth, Connecticut, and New Haven. Its primary purpose was to unite the Puritan colonies in support of the church, and for defense against the Native Americans and the Dutch colonies of New Netherland.  It was established as a direct result of a war that started between the Mohegan and Narragansetts.",what were the colonial states that were united
<dbpedia:Gates_of_Cairo>,Gates of Cairo,"The Gates of Cairo were gates at portals in the city walls of medieval Islamic Cairo, within the present day city of Cairo, Egypt.The city of Cairo was founded in 969 CE by  Gawhar al-Siqilli, as the royal city of the Fatimid Caliphate, with a defensive wall.  In 1092, Al-Afdal Shahanshah—Badr al-Jamali built a second wall around Cairo. The double walled city had a significant number of fortified gates at the portals protecting both the inner and outer city areas.",where is cairo egypt now
<dbpedia:Pwyll>,Pwyll,"Pwyll Pen Annwn is a prominent figure in Welsh mythology and literature, the lord of Dyfed, husband of Rhiannon and father of the hero Pryderi. He is the eponymous hero of Pwyll Pendefig Dyfed, the first branch of the Four Branches of the Mabinogi, and also appears briefly as a member of Arthur's court in the medieval tale Culhwch ac Olwen. Pwyll, Prince of Dyfed also carries many similarities to the Mabinogi Branwen.",who was pwyll pen
<dbpedia:Binoculars>,Binoculars,"Binoculars, field glasses or binocular telescopes are a pair of identical or mirror-symmetrical telescopes mounted side-by-side and aligned to point accurately in the same direction, allowing the viewer to use both eyes (binocular vision) when viewing distant objects.",what is a binocular telescope
<dbpedia:Aengus>,Aengus,"In Irish mythology, Aengus (Old Irish: Oíngus, Óengus) is a member of the Tuatha Dé Danann and probably a god of love, youth and poetic inspiration. He is traditionally described as having singing birds circling his head.",who is aengus
<dbpedia:Ancamna>,Ancamna,"In Gallo-Roman religion, Ancamna was a goddess worshipped particularly in the valley of the Moselle River. She was commemorated at Trier and Ripsdorf as the consort of Lenus Mars, and at Möhn as the consort of Mars Smertulitanus. At Trier, altars were set up in honour of Lenus Mars, Ancamna and the genii of various pagi of the Treveri, giving the impression of Lenus Mars and Ancamna as tribal protectors honoured in an officially organized cult.",definition ancamna
<dbpedia:Milton_S._Hershey>,Milton S. Hershey,"Milton Snavely Hershey (September 13, 1857 – October 13, 1945) was an American confectioner, philanthropist, and founder of The Hershey Chocolate Company and the ""company town"" of Hershey, Pennsylvania.He was honored by the United States Postal Service with the issue on September 13, 1995 of a 32¢ Great Americans series (1980–2000)  definitive postage stamp (Scott #2933).",where was meryl hershey born
<dbpedia:Fulton_Opera_House>,Fulton Opera House,"The Fulton Opera House, also known as the Fulton Theatre or simply The Fulton, is a League of Regional Theatres class C regional theater located in historic downtown Lancaster, Pennsylvania.",what city is the fulton theatre in
